   78000        78000    295.78907       107143    216.03599   0.81907956   -897.15878    2408.3009    374.74646    98.790717     174.5708   -769.16369   -487.73769     523.3826    295.78907 
   79000        79000    291.80845       107143   -125.91441   0.81907956   -949.20123    2311.7748    1.3030084   -240.69909   -138.34714   -232.49037    270.65072    720.99842    291.80845 
   80000        80000    297.22685       107143     51.66526   0.81907956   -890.81541    2430.7116    417.16666     282.1509   -544.32178    343.59835    55.438508   -39.970347    297.22685 
   81000        81000    291.69427       107143    57.000631   0.81907956   -869.77665    2389.9234   -141.36054    379.18948   -66.827046    -361.2899    -47.75445    205.85831    291.69427 
   82000        82000    293.84367       107143    310.81823   0.81907956   -887.27385    2396.4458   -13.103756    434.11976    511.43869   -199.21377   -146.61986   -1399.2757    293.84367 
   83000        83000    292.72273       107143   -399.79448   0.81907956   -985.21245    2285.9807   -1219.5476     167.0385   -146.87437   -890.73229     267.7984   -257.99807    292.72273 
   84000        84000    293.98415       107143   -160.24912   0.81907956   -820.39954    2464.8901   -877.16402    934.06967   -537.65299   -448.79746    16.311541   -23.902303    293.98415 
   85000        85000    296.83789       107143    637.69105   0.81907956   -856.06698    2461.1134    1539.6194    363.59674    9.8569601   -248.50456    577.80086     565.5044    296.83789 
   86000        86000    289.12213       107143   -207.26387   0.81907956   -934.01616    2296.9401   -1443.2893     758.8499    62.647831   -398.85796    201.39405   -130.73385    289.12213 
   87000        87000    292.12352       107143     121.1409   0.81907956   -876.11903    2388.3779    621.80124    264.34775   -522.72628   -471.36518   -88.667511   -195.95248    292.12352 
   88000        88000    294.03382       107143   -136.66674   0.81907956   -887.25493    2398.5897   -727.68134    624.82458   -307.14348   -169.54393    424.08207   -429.12836    294.03382 
   89000        89000    293.06344       107143    1027.4563   0.81907956   -879.74397    2395.2567    2411.3338    532.85101    138.18418    198.64085    601.12681    698.28784    293.06344 
   90000        90000    293.24999       107143    216.83248   0.81907956   -905.49255    2371.5928    303.54879    -373.6558    720.60443   -8.7686523    942.04343     84.80105    293.24999 
   91000        91000    291.43909       107143    884.01607   0.81907956   -897.28304    2359.5654    870.49212     1235.416    546.14009   -249.67136    -79.57681   -380.42231    291.43909 
   92000        92000    292.26328       107143    420.93487   0.81907956   -809.38059    2456.6782   -207.83141    982.62009    488.01592   -161.35487    515.00574   -167.37374    292.26328 
   93000        93000    290.02904       107143   -118.79071   0.81907956   -825.17886    2415.9122    405.46374   -302.19969   -459.63617   -367.24629    113.50637     249.5501    290.02904 
   94000        94000    295.09317       107143   -147.88586   0.81907956   -823.79392    2473.8891    101.61898   -649.47971    104.20315   -201.82446   -596.07433    160.30907    295.09317 
   95000        95000    287.34201       107143    583.42261   0.81907956   -863.74018    2347.3231   -42.554738    1150.7413    642.08128    188.55122   -98.018434   -849.72148    287.34201 
   96000        96000    291.79821       107143    775.81109   0.81907956   -760.44652     2500.415    1241.3628    967.16579    118.90465    -329.0004    252.36148   -282.01573    291.79821 
   97000        97000    297.00106       107143    41.996926   0.81907956   -827.13147    2491.8722   -524.40617   -679.58744    1329.9844    509.21855    81.876498   -262.25741    297.00106 
   98000        98000    290.09753       107143    329.88947   0.81907956   -895.94924    2345.9072    -163.5369    23.887178    1129.3181   -218.54643    -108.1643    79.156205    290.09753 
   99000        99000    299.04601       107143    1061.3485   0.81907956   -786.68599    2555.1702    1612.8711    890.30017    680.87414   -151.25867   -747.89474   -96.548174    299.04601 
