# Time-averaged data for fix state_variables
# TimeStep c_thermo_temp v_vol v_rho v_etotal v_a v_b v_c
339000 311.45 1.80657e+07 0.00405198 4798.07 262.393 262.393 262.393
340000 311.978 1.80611e+07 0.00405303 4799.57 262.37 262.37 262.37
341000 310.895 1.80564e+07 0.00405407 4777.13 262.348 262.348 262.348
342000 311.358 1.80518e+07 0.00405511 4777.57 262.325 262.325 262.325
343000 310.553 1.80471e+07 0.00405616 4748.59 262.303 262.303 262.303
344000 310.802 1.80425e+07 0.0040572 4761.13 262.28 262.28 262.28
345000 311.636 1.80378e+07 0.00405824 4774.3 262.258 262.258 262.258
346000 310.226 1.80332e+07 0.00405929 4759.31 262.235 262.235 262.235
347000 309.715 1.80286e+07 0.00406033 4773.98 262.213 262.213 262.213
348000 312.688 1.80239e+07 0.00406138 4826.9 262.19 262.19 262.19
349000 311.883 1.80193e+07 0.00406242 4794.65 262.168 262.168 262.168
350000 310.933 1.80147e+07 0.00406347 4755.15 262.145 262.145 262.145
351000 309.485 1.801e+07 0.00406451 4736 262.123 262.123 262.123
352000 311.753 1.80054e+07 0.00406556 4795.13 262.1 262.1 262.1
353000 309.869 1.80007e+07 0.00406661 4758.13 262.078 262.078 262.078
354000 311.812 1.79961e+07 0.00406765 4781.04 262.055 262.055 262.055
355000 311.298 1.79915e+07 0.0040687 4774.34 262.033 262.033 262.033
356000 311.734 1.79868e+07 0.00406975 4816.33 262.01 262.01 262.01
357000 311.363 1.79822e+07 0.0040708 4781.04 261.988 261.988 261.988
358000 312.943 1.79776e+07 0.00407185 4813.83 261.965 261.965 261.965
359000 312.68 1.7973e+07 0.0040729 4790.72 261.943 261.943 261.943
360000 311.04 1.79683e+07 0.00407394 4776.14 261.92 261.92 261.92
361000 310.966 1.79637e+07 0.00407499 4765.57 261.898 261.898 261.898
362000 311.176 1.79591e+07 0.00407604 4754.51 261.875 261.875 261.875
363000 309.766 1.79544e+07 0.00407709 4759.36 261.853 261.853 261.853
364000 311.056 1.79498e+07 0.00407815 4806.69 261.83 261.83 261.83
