# Time-averaged data for fix output_pressure
# TimeStep v_pxx v_pyy v_pzz v_pxy v_pxz v_pyz c_thermo_press
104000 0.430302 0.504208 0.48344 0.0552271 0.139824 -0.0776376 0.47265
105000 0.0403561 -0.264956 -0.30192 0.168152 -0.182426 -0.247589 -0.175507
106000 0.0500642 0.621617 -0.115775 0.258972 -0.0706025 -0.0243059 0.185302
107000 0.0768293 1.14099 0.315563 -0.148631 -0.0948085 -0.00397835 0.511128
108000 0.215057 0.890391 0.331564 -0.303612 0.217833 -0.0911293 0.479004
109000 0.324509 -0.184255 0.0723613 -0.170909 0.430434 -0.181854 0.0708718
110000 0.823336 0.787159 0.325864 -0.141762 0.123115 0.263992 0.645453
111000 -0.201063 0.153428 0.0911532 -0.212481 -0.194727 0.0087826 0.0145063
112000 -0.0966243 0.33255 0.247286 0.337846 0.189777 0.0726224 0.16107
113000 0.405822 -0.301465 0.192019 -0.285459 0.218668 -0.0928299 0.098792
114000 -0.172034 0.29568 -0.118355 -0.226092 0.234185 -0.0254281 0.00176338
115000 -0.796541 -0.0600448 0.486735 -0.0565277 0.0292863 0.0882534 -0.123284
116000 -0.151691 0.266619 0.346598 -0.163951 -0.412003 0.106494 0.153842
117000 -0.391975 0.205742 0.226683 -0.364286 -0.0214634 0.188755 0.0134834
118000 0.229487 0.439474 0.419102 -0.301357 0.07297 0.124154 0.362688
119000 0.868685 0.0896175 0.0636347 -0.185095 0.120645 0.0512161 0.340646
120000 0.117495 -0.222803 -0.343005 -0.199312 0.0420183 -0.125077 -0.149438
121000 0.113191 -0.426721 -0.323451 0.157028 -0.458807 -0.139123 -0.212327
122000 -0.224215 0.159491 0.305719 -0.325088 -0.131254 -0.251589 0.0803315
123000 -0.415211 0.300126 0.20465 -0.297025 0.011336 -0.104021 0.0298552
124000 0.610392 0.191303 0.105226 -0.20315 0.277502 -0.154212 0.302307
125000 0.171274 -0.212168 0.147219 -0.344368 -0.212618 -0.166405 0.0354416
126000 0.207928 0.241971 0.583113 0.125705 0.132298 0.0532002 0.344337
127000 0.250931 0.121657 0.503327 -0.00487801 0.100874 0.0649285 0.291972
128000 -0.0618549 0.231972 -0.0767771 0.207319 0.383181 -0.223598 0.0311133
129000 -0.0100191 0.267251 0.428538 -0.297504 -0.0315959 -0.111178 0.22859
130000 -0.00104424 -0.20374 0.61901 -0.261623 0.325285 0.138856 0.138075
131000 -0.230429 0.494002 0.156678 0.0421914 0.126383 -0.253199 0.140083
132000 0.414773 -0.113189 0.602377 0.126428 0.320849 -0.16883 0.301321
