# Time-averaged data for fix dave
# TimeStep v_rho
242119000 0.867091
242120000 0.867091
242121000 0.867091
242122000 0.867091
242123000 0.867091
242124000 0.867091
242125000 0.867091
242126000 0.867091
242127000 0.867091
242128000 0.867091
242129000 0.867091
242130000 0.86709
242131000 0.86709
242132000 0.86709
242133000 0.86709
242134000 0.86709
242135000 0.86709
242136000 0.86709
242137000 0.86709
242138000 0.86709
242139000 0.867089
242140000 0.867089
242141000 0.867089
242142000 0.867089
242143000 0.867089
242144000 0.867089
242145000 0.867089
242146000 0.867089
242147000 0.867089
242148000 0.867089
242149000 0.867089
242150000 0.867089
242151000 0.867088
242152000 0.867088
242153000 0.867088
242154000 0.867088
242155000 0.867088
242156000 0.867088
242157000 0.867088
242158000 0.867088
242159000 0.867088
242160000 0.867088
242161000 0.867088
242162000 0.867088
242163000 0.867088
242164000 0.867087
242165000 0.867087
242166000 0.867087
242167000 0.867087
242168000 0.867087
242169000 0.867087
242170000 0.867087
242171000 0.867087
242172000 0.867087
242173000 0.867087
242174000 0.867087
242175000 0.867087
242176000 0.867087
242177000 0.867087
242178000 0.867087
242179000 0.867087
242180000 0.867087
242181000 0.867087
242182000 0.867087
242183000 0.867087
242184000 0.867087
242185000 0.867087
242186000 0.867087
242187000 0.867087
242188000 0.867087
242189000 0.867087
242190000 0.867087
242191000 0.867087
242192000 0.867087
242193000 0.867087
242194000 0.867087
242195000 0.867087
242196000 0.867087
242197000 0.867087
242198000 0.867087
242199000 0.867087
242200000 0.867087
242201000 0.867087
242202000 0.867087
242203000 0.867087
242204000 0.867087
242205000 0.867086
242206000 0.867086
242207000 0.867086
242208000 0.867086
242209000 0.867085
242210000 0.867085
242211000 0.867085
242212000 0.867085
242213000 0.867085
242214000 0.867085
242215000 0.867085
242216000 0.867085
242217000 0.867084
242218000 0.867084
242219000 0.867084
242220000 0.867084
242221000 0.867083
242222000 0.867083
242223000 0.867083
242224000 0.867083
242225000 0.867083
242226000 0.867083
242227000 0.867083
242228000 0.867083
242229000 0.867083
242230000 0.867083
242231000 0.867082
242232000 0.867082
242233000 0.867082
242234000 0.867082
242235000 0.867082
242236000 0.867082
242237000 0.867082
242238000 0.867082
242239000 0.867081
242240000 0.867081
242241000 0.867081
242242000 0.867081
242243000 0.867081
242244000 0.867081
242245000 0.867081
242246000 0.867081
242247000 0.867081
242248000 0.867081
242249000 0.867081
242250000 0.867081
242251000 0.867081
242252000 0.867081
242253000 0.867081
242254000 0.867081
242255000 0.867082
242256000 0.867082
242257000 0.867082
242258000 0.867082
242259000 0.867082
242260000 0.867082
242261000 0.867082
242262000 0.867082
242263000 0.867082
242264000 0.867082
242265000 0.867082
242266000 0.867082
242267000 0.867082
242268000 0.867081
242269000 0.867081
242270000 0.867081
242271000 0.867081
242272000 0.867081
242273000 0.867081
242274000 0.867081
242275000 0.867081
242276000 0.867081
242277000 0.867081
242278000 0.867081
242279000 0.867081
242280000 0.867081
242281000 0.867081
242282000 0.867081
242283000 0.867081
242284000 0.867081
242285000 0.867081
242286000 0.867081
242287000 0.867081
242288000 0.867081
242289000 0.867081
242290000 0.867081
242291000 0.867081
242292000 0.867081
242293000 0.867082
242294000 0.867082
242295000 0.867081
242296000 0.867081
242297000 0.867081
242298000 0.867081
242299000 0.867081
242300000 0.867081
242301000 0.867081
242302000 0.867081
242303000 0.867081
242304000 0.867081
242305000 0.867081
242306000 0.867081
242307000 0.867081
242308000 0.867081
242309000 0.867081
242310000 0.867081
242311000 0.867081
242312000 0.867081
242313000 0.867081
242314000 0.867081
242315000 0.867081
242316000 0.867081
242317000 0.867081
242318000 0.867081
242319000 0.867081
242320000 0.867081
242321000 0.867081
242322000 0.867081
242323000 0.867081
242324000 0.867081
242325000 0.867081
242326000 0.867082
242327000 0.867082
242328000 0.867082
242329000 0.867082
242330000 0.867083
242331000 0.867083
242332000 0.867083
242333000 0.867083
242334000 0.867083
242335000 0.867083
242336000 0.867083
242337000 0.867083
242338000 0.867083
242339000 0.867083
242340000 0.867083
242341000 0.867083
242342000 0.867083
242343000 0.867083
242344000 0.867083
242345000 0.867083
242346000 0.867083
242347000 0.867083
242348000 0.867084
242349000 0.867084
242350000 0.867084
242351000 0.867084
242352000 0.867084
242353000 0.867084
242354000 0.867084
242355000 0.867084
242356000 0.867084
242357000 0.867084
242358000 0.867084
242359000 0.867084
242360000 0.867085
242361000 0.867085
242362000 0.867085
242363000 0.867085
242364000 0.867085
242365000 0.867085
242366000 0.867085
242367000 0.867085
242368000 0.867085
242369000 0.867085
242370000 0.867085
242371000 0.867085
242372000 0.867085
242373000 0.867085
242374000 0.867085
242375000 0.867085
242376000 0.867085
242377000 0.867085
242378000 0.867085
242379000 0.867085
242380000 0.867086
242381000 0.867086
242382000 0.867086
242383000 0.867086
242384000 0.867086
242385000 0.867085
242386000 0.867086
242387000 0.867086
242388000 0.867086
242389000 0.867086
242390000 0.867086
242391000 0.867086
242392000 0.867086
242393000 0.867086
242394000 0.867086
242395000 0.867086
242396000 0.867087
242397000 0.867087
242398000 0.867087
242399000 0.867087
242400000 0.867087
242401000 0.867087
242402000 0.867087
242403000 0.867087
242404000 0.867088
242405000 0.867088
242406000 0.867088
242407000 0.867088
242408000 0.867088
242409000 0.867088
242410000 0.867088
242411000 0.867088
242412000 0.867088
242413000 0.867088
242414000 0.867088
242415000 0.867089
242416000 0.867089
242417000 0.867089
242418000 0.867089
242419000 0.867089
242420000 0.867089
242421000 0.86709
242422000 0.86709
242423000 0.86709
242424000 0.86709
242425000 0.86709
242426000 0.86709
242427000 0.867091
242428000 0.867091
242429000 0.867091
242430000 0.867091
242431000 0.867091
242432000 0.86709
242433000 0.86709
242434000 0.86709
242435000 0.86709
242436000 0.86709
242437000 0.86709
242438000 0.86709
242439000 0.867091
242440000 0.86709
242441000 0.86709
242442000 0.86709
242443000 0.86709
242444000 0.86709
242445000 0.86709
242446000 0.86709
242447000 0.867091
242448000 0.867091
242449000 0.867091
242450000 0.867091
242451000 0.867091
242452000 0.867092
242453000 0.867092
242454000 0.867092
242455000 0.867093
242456000 0.867093
242457000 0.867093
242458000 0.867093
242459000 0.867094
242460000 0.867094
242461000 0.867094
242462000 0.867094
242463000 0.867094
242464000 0.867095
242465000 0.867095
242466000 0.867095
242467000 0.867095
242468000 0.867096
242469000 0.867096
242470000 0.867096
242471000 0.867097
242472000 0.867097
242473000 0.867097
242474000 0.867098
242475000 0.867098
242476000 0.867099
242477000 0.867099
242478000 0.867099
242479000 0.8671
242480000 0.8671
242481000 0.8671
242482000 0.867101
242483000 0.867101
242484000 0.867101
242485000 0.867102
242486000 0.867102
242487000 0.867102
242488000 0.867102
242489000 0.867103
242490000 0.867103
242491000 0.867103
242492000 0.867103
242493000 0.867103
242494000 0.867103
242495000 0.867104
242496000 0.867104
242497000 0.867104
242498000 0.867104
242499000 0.867104
242500000 0.867105
242501000 0.867105
242502000 0.867105
242503000 0.867105
242504000 0.867106
242505000 0.867106
242506000 0.867106
242507000 0.867106
242508000 0.867106
242509000 0.867106
242510000 0.867106
242511000 0.867107
242512000 0.867107
242513000 0.867107
242514000 0.867107
242515000 0.867107
242516000 0.867107
242517000 0.867107
242518000 0.867108
242519000 0.867108
242520000 0.867108
242521000 0.867108
242522000 0.867108
242523000 0.867108
242524000 0.867108
242525000 0.867108
242526000 0.867108
242527000 0.867109
242528000 0.867109
242529000 0.867109
242530000 0.867109
242531000 0.867109
242532000 0.86711
242533000 0.86711
242534000 0.86711
242535000 0.86711
242536000 0.867111
242537000 0.867111
242538000 0.867111
242539000 0.867111
242540000 0.867111
242541000 0.867111
242542000 0.867111
242543000 0.867111
242544000 0.867112
242545000 0.867112
242546000 0.867112
242547000 0.867112
242548000 0.867112
242549000 0.867112
242550000 0.867112
242551000 0.867112
242552000 0.867112
242553000 0.867112
242554000 0.867112
242555000 0.867112
242556000 0.867112
242557000 0.867112
242558000 0.867112
242559000 0.867112
242560000 0.867112
242561000 0.867112
242562000 0.867112
242563000 0.867112
242564000 0.867112
242565000 0.867112
242566000 0.867113
242567000 0.867113
242568000 0.867113
242569000 0.867113
242570000 0.867113
242571000 0.867113
242572000 0.867113
242573000 0.867113
242574000 0.867113
242575000 0.867114
242576000 0.867114
242577000 0.867114
242578000 0.867114
242579000 0.867114
242580000 0.867114
242581000 0.867114
242582000 0.867115
242583000 0.867115
242584000 0.867115
242585000 0.867115
242586000 0.867115
242587000 0.867115
242588000 0.867115
242589000 0.867115
242590000 0.867115
242591000 0.867115
242592000 0.867116
242593000 0.867116
242594000 0.867116
242595000 0.867116
242596000 0.867116
242597000 0.867116
242598000 0.867116
242599000 0.867117
242600000 0.867117
242601000 0.867117
242602000 0.867117
242603000 0.867117
242604000 0.867117
242605000 0.867117
242606000 0.867117
242607000 0.867117
242608000 0.867117
242609000 0.867117
242610000 0.867117
242611000 0.867118
242612000 0.867118
242613000 0.867118
242614000 0.867118
242615000 0.867119
242616000 0.867119
242617000 0.867118
242618000 0.867119
242619000 0.867119
242620000 0.867119
242621000 0.867119
242622000 0.867119
242623000 0.867119
242624000 0.867119
242625000 0.867119
242626000 0.867119
242627000 0.867119
242628000 0.867119
242629000 0.86712
242630000 0.86712
242631000 0.86712
242632000 0.86712
242633000 0.86712
242634000 0.86712
242635000 0.86712
242636000 0.86712
242637000 0.867121
242638000 0.867121
242639000 0.867121
242640000 0.867121
242641000 0.867121
242642000 0.867121
242643000 0.867121
242644000 0.867121
242645000 0.867121
242646000 0.867121
242647000 0.867122
242648000 0.867122
242649000 0.867122
242650000 0.867123
242651000 0.867123
242652000 0.867123
242653000 0.867123
242654000 0.867124
242655000 0.867124
242656000 0.867124
242657000 0.867124
242658000 0.867125
242659000 0.867125
242660000 0.867125
242661000 0.867125
242662000 0.867125
242663000 0.867126
242664000 0.867126
242665000 0.867126
242666000 0.867126
242667000 0.867126
242668000 0.867127
242669000 0.867127
242670000 0.867127
242671000 0.867127
242672000 0.867128
242673000 0.867128
242674000 0.867128
242675000 0.867129
242676000 0.867129
242677000 0.867129
242678000 0.867129
242679000 0.86713
242680000 0.86713
242681000 0.86713
242682000 0.86713
242683000 0.867131
242684000 0.867131
242685000 0.867131
242686000 0.867131
242687000 0.867132
242688000 0.867132
242689000 0.867132
242690000 0.867132
242691000 0.867133
242692000 0.867133
242693000 0.867133
242694000 0.867134
242695000 0.867134
242696000 0.867134
242697000 0.867135
242698000 0.867135
242699000 0.867135
242700000 0.867135
242701000 0.867136
242702000 0.867136
242703000 0.867136
242704000 0.867137
242705000 0.867137
242706000 0.867137
242707000 0.867137
242708000 0.867138
242709000 0.867138
242710000 0.867138
242711000 0.867138
242712000 0.867138
242713000 0.867139
242714000 0.867139
242715000 0.867139
242716000 0.867139
242717000 0.86714
242718000 0.86714
242719000 0.86714
242720000 0.867141
242721000 0.867141
242722000 0.867141
242723000 0.867142
242724000 0.867142
242725000 0.867142
242726000 0.867142
242727000 0.867142
242728000 0.867143
242729000 0.867143
242730000 0.867144
242731000 0.867144
242732000 0.867144
242733000 0.867145
242734000 0.867145
242735000 0.867145
242736000 0.867146
242737000 0.867146
242738000 0.867146
242739000 0.867147
242740000 0.867147
242741000 0.867147
242742000 0.867147
242743000 0.867147
242744000 0.867148
242745000 0.867148
242746000 0.867148
242747000 0.867148
242748000 0.867149
242749000 0.867149
242750000 0.867149
242751000 0.867149
242752000 0.867149
242753000 0.867149
242754000 0.86715
242755000 0.86715
242756000 0.86715
242757000 0.86715
242758000 0.86715
242759000 0.86715
242760000 0.86715
242761000 0.86715
242762000 0.867151
242763000 0.867151
242764000 0.867151
242765000 0.867151
242766000 0.867151
242767000 0.867151
242768000 0.867151
242769000 0.867151
242770000 0.867151
242771000 0.867151
242772000 0.867151
242773000 0.867152
242774000 0.867152
242775000 0.867152
242776000 0.867152
242777000 0.867152
242778000 0.867152
242779000 0.867152
242780000 0.867152
242781000 0.867152
242782000 0.867152
242783000 0.867152
242784000 0.867153
242785000 0.867153
242786000 0.867153
242787000 0.867153
242788000 0.867153
242789000 0.867153
242790000 0.867153
242791000 0.867153
242792000 0.867154
242793000 0.867154
242794000 0.867154
242795000 0.867154
242796000 0.867154
242797000 0.867155
242798000 0.867155
242799000 0.867155
242800000 0.867155
242801000 0.867155
242802000 0.867155
242803000 0.867155
242804000 0.867155
242805000 0.867155
242806000 0.867155
242807000 0.867155
242808000 0.867155
242809000 0.867154
242810000 0.867155
242811000 0.867155
242812000 0.867155
242813000 0.867155
242814000 0.867155
242815000 0.867154
242816000 0.867154
242817000 0.867154
242818000 0.867154
242819000 0.867154
242820000 0.867154
242821000 0.867154
242822000 0.867154
242823000 0.867154
242824000 0.867154
242825000 0.867154
242826000 0.867155
242827000 0.867155
242828000 0.867155
242829000 0.867154
242830000 0.867154
242831000 0.867154
242832000 0.867154
242833000 0.867154
242834000 0.867154
242835000 0.867154
242836000 0.867154
242837000 0.867154
242838000 0.867154
242839000 0.867154
242840000 0.867154
242841000 0.867154
242842000 0.867154
242843000 0.867154
242844000 0.867154
242845000 0.867154
242846000 0.867153
242847000 0.867153
242848000 0.867153
242849000 0.867153
242850000 0.867153
242851000 0.867153
242852000 0.867153
242853000 0.867152
242854000 0.867152
242855000 0.867152
242856000 0.867152
242857000 0.867152
242858000 0.867152
242859000 0.867151
242860000 0.867151
242861000 0.867151
242862000 0.867151
242863000 0.867151
242864000 0.867151
242865000 0.867151
242866000 0.86715
242867000 0.86715
242868000 0.86715
242869000 0.86715
242870000 0.86715
242871000 0.86715
242872000 0.86715
242873000 0.86715
242874000 0.86715
242875000 0.86715
242876000 0.867149
242877000 0.867149
242878000 0.867149
242879000 0.867149
242880000 0.867149
242881000 0.867149
242882000 0.867149
242883000 0.867149
242884000 0.867149
242885000 0.867149
242886000 0.867149
242887000 0.867149
242888000 0.867149
242889000 0.867149
242890000 0.867149
242891000 0.867149
242892000 0.867149
242893000 0.867149
242894000 0.867149
242895000 0.867149
242896000 0.867149
242897000 0.867149
242898000 0.867149
242899000 0.867149
242900000 0.867149
242901000 0.867149
242902000 0.867149
242903000 0.867149
242904000 0.867149
242905000 0.867149
242906000 0.867149
242907000 0.867149
242908000 0.867149
242909000 0.867148
242910000 0.867148
242911000 0.867148
242912000 0.867148
242913000 0.867148
242914000 0.867148
242915000 0.867148
242916000 0.867148
242917000 0.867148
242918000 0.867148
242919000 0.867148
242920000 0.867148
242921000 0.867148
242922000 0.867148
242923000 0.867148
242924000 0.867148
242925000 0.867148
242926000 0.867148
242927000 0.867148
242928000 0.867148
242929000 0.867148
242930000 0.867148
242931000 0.867148
242932000 0.867148
242933000 0.867149
242934000 0.867149
242935000 0.867148
242936000 0.867148
242937000 0.867148
242938000 0.867148
242939000 0.867148
242940000 0.867148
242941000 0.867148
242942000 0.867148
242943000 0.867148
242944000 0.867148
242945000 0.867148
242946000 0.867147
242947000 0.867147
242948000 0.867147
242949000 0.867147
242950000 0.867147
242951000 0.867147
242952000 0.867147
242953000 0.867147
242954000 0.867147
242955000 0.867147
242956000 0.867147
242957000 0.867147
242958000 0.867147
242959000 0.867147
242960000 0.867146
242961000 0.867146
242962000 0.867147
242963000 0.867147
242964000 0.867147
242965000 0.867147
242966000 0.867147
242967000 0.867147
242968000 0.867147
242969000 0.867147
242970000 0.867147
242971000 0.867147
242972000 0.867147
242973000 0.867147
242974000 0.867147
242975000 0.867147
242976000 0.867147
242977000 0.867147
242978000 0.867147
242979000 0.867147
242980000 0.867147
242981000 0.867147
242982000 0.867147
242983000 0.867148
242984000 0.867148
242985000 0.867148
242986000 0.867148
242987000 0.867148
242988000 0.867148
242989000 0.867148
242990000 0.867148
242991000 0.867149
242992000 0.867149
242993000 0.867149
242994000 0.867149
242995000 0.867149
242996000 0.867149
242997000 0.867149
242998000 0.867148
242999000 0.867148
243000000 0.867148
243001000 0.867148
243002000 0.867148
243003000 0.867148
243004000 0.867148
243005000 0.867149
243006000 0.867149
243007000 0.867149
243008000 0.867149
243009000 0.867149
243010000 0.867149
243011000 0.867149
243012000 0.867149
243013000 0.867149
243014000 0.867149
243015000 0.867149
243016000 0.867149
243017000 0.86715
243018000 0.86715
243019000 0.86715
243020000 0.86715
243021000 0.86715
243022000 0.867151
243023000 0.867151
243024000 0.867151
243025000 0.867151
243026000 0.867151
243027000 0.867151
243028000 0.867152
243029000 0.867152
243030000 0.867152
243031000 0.867152
243032000 0.867152
243033000 0.867153
243034000 0.867153
243035000 0.867153
243036000 0.867153
243037000 0.867153
243038000 0.867153
243039000 0.867153
243040000 0.867153
243041000 0.867154
243042000 0.867154
243043000 0.867154
243044000 0.867154
243045000 0.867154
243046000 0.867154
243047000 0.867154
243048000 0.867154
243049000 0.867155
243050000 0.867155
243051000 0.867155
243052000 0.867155
243053000 0.867155
243054000 0.867155
243055000 0.867155
243056000 0.867155
243057000 0.867155
243058000 0.867155
243059000 0.867155
243060000 0.867155
243061000 0.867155
243062000 0.867155
243063000 0.867155
243064000 0.867155
243065000 0.867155
243066000 0.867155
243067000 0.867155
243068000 0.867155
243069000 0.867155
243070000 0.867155
243071000 0.867155
243072000 0.867155
243073000 0.867155
243074000 0.867155
243075000 0.867155
243076000 0.867155
243077000 0.867155
243078000 0.867155
243079000 0.867156
243080000 0.867156
243081000 0.867156
243082000 0.867156
243083000 0.867156
243084000 0.867156
243085000 0.867156
243086000 0.867157
243087000 0.867157
243088000 0.867157
243089000 0.867157
243090000 0.867157
243091000 0.867158
243092000 0.867158
243093000 0.867158
243094000 0.867158
243095000 0.867158
243096000 0.867158
243097000 0.867159
243098000 0.867159
243099000 0.867159
243100000 0.867159
243101000 0.867159
243102000 0.867159
243103000 0.867159
243104000 0.867159
243105000 0.867159
243106000 0.867158
243107000 0.867158
243108000 0.867158
243109000 0.867158
243110000 0.867158
243111000 0.867158
243112000 0.867158
243113000 0.867158
243114000 0.867157
243115000 0.867158
243116000 0.867158
243117000 0.867158
243118000 0.867158
243119000 0.867158
243120000 0.867158
243121000 0.867158
243122000 0.867157
243123000 0.867157
243124000 0.867158
243125000 0.867158
243126000 0.867158
243127000 0.867158
243128000 0.867158
243129000 0.867158
243130000 0.867158
243131000 0.867158
243132000 0.867158
243133000 0.867158
243134000 0.867157
243135000 0.867157
243136000 0.867157
243137000 0.867157
243138000 0.867157
243139000 0.867157
243140000 0.867157
243141000 0.867157
243142000 0.867157
243143000 0.867157
243144000 0.867157
243145000 0.867157
243146000 0.867157
243147000 0.867157
243148000 0.867157
243149000 0.867157
243150000 0.867157
243151000 0.867157
243152000 0.867157
243153000 0.867157
243154000 0.867157
243155000 0.867157
243156000 0.867157
243157000 0.867157
243158000 0.867157
243159000 0.867157
243160000 0.867157
243161000 0.867157
243162000 0.867157
243163000 0.867157
243164000 0.867157
243165000 0.867156
243166000 0.867156
243167000 0.867156
243168000 0.867156
243169000 0.867156
243170000 0.867156
243171000 0.867156
243172000 0.867156
243173000 0.867156
243174000 0.867155
243175000 0.867155
243176000 0.867155
243177000 0.867155
243178000 0.867155
243179000 0.867155
243180000 0.867156
243181000 0.867156
243182000 0.867156
243183000 0.867156
243184000 0.867156
243185000 0.867156
243186000 0.867156
243187000 0.867156
243188000 0.867156
243189000 0.867156
243190000 0.867156
243191000 0.867156
243192000 0.867156
243193000 0.867156
243194000 0.867156
243195000 0.867156
243196000 0.867156
243197000 0.867156
243198000 0.867156
243199000 0.867156
243200000 0.867156
243201000 0.867156
243202000 0.867156
243203000 0.867155
243204000 0.867155
243205000 0.867155
243206000 0.867155
243207000 0.867155
243208000 0.867155
243209000 0.867155
243210000 0.867155
243211000 0.867155
243212000 0.867156
243213000 0.867156
243214000 0.867156
243215000 0.867156
243216000 0.867156
243217000 0.867156
243218000 0.867156
243219000 0.867156
243220000 0.867156
243221000 0.867156
243222000 0.867156
243223000 0.867156
243224000 0.867156
243225000 0.867156
243226000 0.867156
243227000 0.867156
243228000 0.867157
243229000 0.867157
243230000 0.867157
243231000 0.867157
243232000 0.867157
243233000 0.867157
243234000 0.867157
243235000 0.867158
243236000 0.867158
243237000 0.867158
243238000 0.867158
243239000 0.867158
243240000 0.867158
243241000 0.867158
243242000 0.867158
243243000 0.867158
243244000 0.867158
243245000 0.867158
243246000 0.867158
243247000 0.867158
243248000 0.867159
243249000 0.867159
243250000 0.867159
243251000 0.867159
243252000 0.867159
243253000 0.867159
243254000 0.867159
243255000 0.867159
243256000 0.867159
243257000 0.867159
243258000 0.867159
243259000 0.867159
243260000 0.867159
243261000 0.86716
243262000 0.86716
243263000 0.86716
243264000 0.86716
243265000 0.86716
243266000 0.86716
243267000 0.86716
243268000 0.86716
243269000 0.867161
243270000 0.867161
243271000 0.867161
243272000 0.867161
243273000 0.867161
243274000 0.867161
243275000 0.867161
243276000 0.867161
243277000 0.867161
243278000 0.867161
243279000 0.867161
243280000 0.867161
243281000 0.867161
243282000 0.867161
243283000 0.867162
243284000 0.867162
243285000 0.867162
243286000 0.867162
243287000 0.867162
243288000 0.867162
243289000 0.867161
243290000 0.867161
243291000 0.867162
243292000 0.867161
243293000 0.867161
243294000 0.867161
243295000 0.867161
243296000 0.867161
243297000 0.867161
243298000 0.867161
243299000 0.867161
243300000 0.867161
243301000 0.867161
243302000 0.867161
243303000 0.867161
243304000 0.867161
243305000 0.867162
243306000 0.867162
243307000 0.867162
243308000 0.867162
243309000 0.867162
243310000 0.867162
243311000 0.867162
243312000 0.867162
243313000 0.867162
243314000 0.867162
243315000 0.867162
243316000 0.867162
243317000 0.867162
243318000 0.867162
243319000 0.867162
243320000 0.867162
243321000 0.867162
243322000 0.867162
243323000 0.867162
243324000 0.867162
243325000 0.867162
243326000 0.867162
243327000 0.867162
243328000 0.867162
243329000 0.867162
243330000 0.867162
243331000 0.867161
243332000 0.867161
243333000 0.867161
243334000 0.867161
243335000 0.867161
243336000 0.867161
243337000 0.867161
243338000 0.86716
243339000 0.867161
243340000 0.86716
243341000 0.86716
243342000 0.86716
243343000 0.86716
243344000 0.86716
243345000 0.86716
243346000 0.86716
243347000 0.86716
243348000 0.867159
243349000 0.867159
243350000 0.867159
243351000 0.867159
243352000 0.867159
243353000 0.867159
243354000 0.867159
243355000 0.867159
243356000 0.867159
243357000 0.867159
243358000 0.867159
243359000 0.867159
243360000 0.867158
243361000 0.867158
243362000 0.867158
243363000 0.867158
243364000 0.867158
243365000 0.867158
243366000 0.867158
243367000 0.867158
243368000 0.867158
243369000 0.867158
243370000 0.867158
243371000 0.867158
243372000 0.867158
243373000 0.867158
243374000 0.867158
243375000 0.867158
243376000 0.867157
243377000 0.867157
243378000 0.867157
243379000 0.867157
243380000 0.867157
243381000 0.867157
243382000 0.867157
243383000 0.867157
243384000 0.867157
243385000 0.867157
243386000 0.867157
243387000 0.867156
243388000 0.867156
243389000 0.867156
243390000 0.867156
243391000 0.867156
243392000 0.867156
243393000 0.867156
243394000 0.867156
243395000 0.867156
243396000 0.867156
243397000 0.867156
243398000 0.867156
243399000 0.867155
243400000 0.867155
243401000 0.867155
243402000 0.867155
243403000 0.867155
243404000 0.867156
243405000 0.867156
243406000 0.867156
243407000 0.867156
243408000 0.867155
243409000 0.867155
243410000 0.867155
243411000 0.867155
243412000 0.867155
243413000 0.867155
243414000 0.867155
243415000 0.867155
243416000 0.867155
243417000 0.867155
243418000 0.867155
243419000 0.867155
243420000 0.867155
243421000 0.867155
243422000 0.867155
243423000 0.867155
243424000 0.867155
243425000 0.867155
243426000 0.867155
243427000 0.867155
243428000 0.867155
243429000 0.867155
243430000 0.867155
243431000 0.867155
243432000 0.867155
243433000 0.867155
243434000 0.867155
243435000 0.867155
243436000 0.867155
243437000 0.867155
243438000 0.867155
243439000 0.867155
243440000 0.867155
243441000 0.867156
243442000 0.867156
243443000 0.867156
243444000 0.867156
243445000 0.867156
243446000 0.867156
243447000 0.867156
243448000 0.867156
243449000 0.867156
243450000 0.867156
243451000 0.867156
243452000 0.867156
243453000 0.867156
243454000 0.867156
243455000 0.867156
243456000 0.867156
243457000 0.867156
243458000 0.867156
243459000 0.867156
243460000 0.867156
243461000 0.867157
243462000 0.867157
243463000 0.867156
243464000 0.867156
243465000 0.867156
243466000 0.867156
243467000 0.867156
243468000 0.867156
243469000 0.867156
243470000 0.867156
243471000 0.867156
243472000 0.867156
243473000 0.867156
243474000 0.867157
243475000 0.867157
243476000 0.867156
243477000 0.867156
243478000 0.867156
243479000 0.867156
243480000 0.867157
243481000 0.867157
243482000 0.867157
243483000 0.867156
243484000 0.867156
243485000 0.867156
243486000 0.867157
243487000 0.867157
243488000 0.867157
243489000 0.867157
243490000 0.867157
243491000 0.867157
243492000 0.867158
243493000 0.867157
243494000 0.867158
243495000 0.867158
243496000 0.867157
243497000 0.867157
243498000 0.867157
243499000 0.867157
243500000 0.867157
243501000 0.867157
243502000 0.867157
243503000 0.867157
243504000 0.867157
243505000 0.867157
243506000 0.867157
243507000 0.867157
243508000 0.867157
243509000 0.867157
243510000 0.867157
243511000 0.867157
243512000 0.867156
243513000 0.867156
243514000 0.867156
243515000 0.867156
243516000 0.867156
243517000 0.867156
243518000 0.867156
243519000 0.867156
243520000 0.867156
243521000 0.867156
243522000 0.867156
243523000 0.867157
243524000 0.867157
243525000 0.867157
243526000 0.867156
243527000 0.867156
243528000 0.867156
243529000 0.867156
243530000 0.867156
243531000 0.867156
243532000 0.867156
243533000 0.867156
243534000 0.867156
243535000 0.867156
243536000 0.867156
243537000 0.867156
243538000 0.867156
243539000 0.867156
243540000 0.867156
243541000 0.867156
243542000 0.867156
243543000 0.867156
243544000 0.867156
243545000 0.867156
243546000 0.867156
243547000 0.867156
243548000 0.867156
243549000 0.867156
243550000 0.867156
243551000 0.867156
243552000 0.867156
243553000 0.867156
243554000 0.867156
243555000 0.867156
243556000 0.867156
243557000 0.867156
243558000 0.867156
243559000 0.867155
243560000 0.867155
243561000 0.867155
243562000 0.867155
243563000 0.867155
243564000 0.867155
243565000 0.867155
243566000 0.867155
243567000 0.867154
243568000 0.867154
243569000 0.867154
243570000 0.867154
243571000 0.867153
243572000 0.867153
243573000 0.867153
243574000 0.867153
243575000 0.867153
243576000 0.867153
243577000 0.867153
243578000 0.867153
243579000 0.867153
243580000 0.867152
243581000 0.867152
243582000 0.867152
243583000 0.867152
243584000 0.867152
243585000 0.867152
243586000 0.867152
243587000 0.867152
243588000 0.867152
243589000 0.867151
243590000 0.867151
243591000 0.867151
243592000 0.867151
243593000 0.867151
243594000 0.86715
243595000 0.86715
243596000 0.86715
243597000 0.86715
243598000 0.86715
243599000 0.86715
243600000 0.86715
243601000 0.86715
243602000 0.86715
243603000 0.86715
243604000 0.86715
243605000 0.86715
243606000 0.86715
243607000 0.867149
243608000 0.867149
243609000 0.867149
243610000 0.867149
243611000 0.867148
243612000 0.867148
243613000 0.867148
243614000 0.867148
243615000 0.867148
243616000 0.867148
243617000 0.867148
243618000 0.867148
243619000 0.867148
243620000 0.867148
243621000 0.867148
243622000 0.867148
243623000 0.867148
243624000 0.867148
243625000 0.867148
243626000 0.867148
243627000 0.867148
243628000 0.867148
243629000 0.867148
243630000 0.867148
243631000 0.867148
243632000 0.867148
243633000 0.867147
243634000 0.867147
243635000 0.867147
243636000 0.867148
243637000 0.867147
243638000 0.867147
243639000 0.867147
243640000 0.867147
243641000 0.867147
243642000 0.867147
243643000 0.867147
243644000 0.867147
243645000 0.867148
243646000 0.867148
243647000 0.867148
243648000 0.867148
243649000 0.867148
243650000 0.867148
243651000 0.867148
243652000 0.867148
243653000 0.867149
243654000 0.867148
243655000 0.867149
243656000 0.867149
243657000 0.867149
243658000 0.867149
243659000 0.867149
243660000 0.867149
243661000 0.867149
243662000 0.867149
243663000 0.867149
243664000 0.867149
243665000 0.867149
243666000 0.86715
243667000 0.86715
243668000 0.86715
243669000 0.86715
243670000 0.86715
