# Time-averaged data for fix dave
# TimeStep v_rho
11530000 0.818225
11531000 0.818236
11532000 0.818245
11533000 0.81826
11534000 0.818267
11535000 0.81828
11536000 0.818288
11537000 0.818295
11538000 0.818296
11539000 0.8183
11540000 0.818308
11541000 0.818321
11542000 0.818334
11543000 0.818343
11544000 0.818354
11545000 0.818365
11546000 0.818378
11547000 0.818382
11548000 0.818387
11549000 0.818408
11550000 0.818419
11551000 0.81842
11552000 0.818429
11553000 0.818437
11554000 0.818441
11555000 0.81844
11556000 0.818446
11557000 0.81845
11558000 0.818451
11559000 0.818454
11560000 0.818453
11561000 0.81845
11562000 0.818446
11563000 0.818444
11564000 0.81845
11565000 0.818456
11566000 0.818462
11567000 0.818467
11568000 0.818467
11569000 0.818468
11570000 0.818468
11571000 0.818472
11572000 0.818476
11573000 0.818484
11574000 0.818488
11575000 0.818488
11576000 0.818494
11577000 0.8185
11578000 0.818508
11579000 0.818516
11580000 0.818526
11581000 0.818537
11582000 0.81854
11583000 0.818547
11584000 0.818549
11585000 0.818558
11586000 0.818562
11587000 0.818572
11588000 0.818577
11589000 0.818584
11590000 0.818595
11591000 0.818605
11592000 0.818616
11593000 0.818626
11594000 0.818639
11595000 0.818646
11596000 0.818651
11597000 0.818656
11598000 0.81866
11599000 0.818674
11600000 0.818689
11601000 0.818699
11602000 0.818709
11603000 0.818716
11604000 0.818723
11605000 0.818731
11606000 0.818736
11607000 0.818744
11608000 0.818752
11609000 0.818754
11610000 0.818749
11611000 0.818749
11612000 0.818749
11613000 0.81875
11614000 0.818752
11615000 0.818759
11616000 0.818764
11617000 0.818771
11618000 0.818777
11619000 0.818781
11620000 0.818785
11621000 0.818791
11622000 0.818794
11623000 0.818801
11624000 0.818805
11625000 0.818811
11626000 0.818816
11627000 0.818826
11628000 0.81883
11629000 0.818832
11630000 0.818838
11631000 0.818846
11632000 0.818854
11633000 0.818859
11634000 0.818863
11635000 0.81887
11636000 0.818882
11637000 0.818892
11638000 0.818896
11639000 0.818903
11640000 0.818909
11641000 0.818912
11642000 0.818926
11643000 0.818933
11644000 0.818939
11645000 0.818942
11646000 0.818946
11647000 0.818951
11648000 0.818954
11649000 0.818961
11650000 0.818973
11651000 0.818977
11652000 0.818982
11653000 0.818988
11654000 0.818988
11655000 0.81899
11656000 0.818995
11657000 0.818996
11658000 0.818998
11659000 0.819003
11660000 0.819008
11661000 0.819006
11662000 0.819009
11663000 0.819016
11664000 0.819022
11665000 0.819029
11666000 0.819034
11667000 0.819039
11668000 0.819039
11669000 0.819041
11670000 0.81904
11671000 0.819043
11672000 0.819045
11673000 0.819047
11674000 0.819049
11675000 0.819049
11676000 0.819049
11677000 0.819053
11678000 0.81905
11679000 0.81905
11680000 0.819052
11681000 0.819052
11682000 0.819053
11683000 0.819057
11684000 0.819063
11685000 0.819069
11686000 0.819077
11687000 0.819078
11688000 0.819078
11689000 0.819083
11690000 0.819082
11691000 0.81908
11692000 0.819075
11693000 0.819069
11694000 0.819068
11695000 0.819066
11696000 0.819066
11697000 0.819077
11698000 0.81908
11699000 0.819083
11700000 0.819084
11701000 0.819086
11702000 0.819088
11703000 0.819083
11704000 0.819082
11705000 0.819077
11706000 0.819077
11707000 0.819075
11708000 0.819075
11709000 0.819069
11710000 0.819069
11711000 0.819068
11712000 0.819068
11713000 0.819067
11714000 0.819069
11715000 0.819071
11716000 0.819069
11717000 0.819068
11718000 0.819069
11719000 0.819069
11720000 0.819069
11721000 0.81907
11722000 0.819069
11723000 0.819073
11724000 0.819072
11725000 0.819067
11726000 0.819065
11727000 0.819065
11728000 0.819061
11729000 0.81906
11730000 0.819061
11731000 0.819065
11732000 0.819065
11733000 0.819062
11734000 0.819063
11735000 0.819064
11736000 0.819069
11737000 0.819075
11738000 0.819074
11739000 0.819076
11740000 0.819082
11741000 0.81908
11742000 0.819082
11743000 0.819079
11744000 0.819082
11745000 0.81908
11746000 0.819079
11747000 0.819078
11748000 0.819079
11749000 0.81908
11750000 0.819077
11751000 0.819078
11752000 0.819084
11753000 0.819088
11754000 0.819082
11755000 0.819083
11756000 0.819081
11757000 0.819085
11758000 0.819088
11759000 0.81909
11760000 0.819089
11761000 0.819096
11762000 0.8191
11763000 0.819101
11764000 0.819102
11765000 0.819103
11766000 0.819104
11767000 0.819106
11768000 0.81911
11769000 0.819112
11770000 0.819115
11771000 0.819115
11772000 0.819114
11773000 0.819107
11774000 0.819106
11775000 0.819102
11776000 0.819103
11777000 0.819105
11778000 0.819108
11779000 0.819107
11780000 0.819108
11781000 0.819111
11782000 0.819112
11783000 0.819113
11784000 0.819112
11785000 0.819114
11786000 0.819117
11787000 0.819121
11788000 0.819126
