# Time-averaged data for fix output_pressure
# TimeStep v_pxx v_pyy v_pzz v_pxy v_pxz v_pyz c_thermo_press
13182000 914.858 1021 1009.38 32.9712 -35.1527 90.547 981.747
13183000 989.879 1089.36 1007.77 10.8484 28.7091 14.8232 1029
13184000 981.475 1102.06 916.611 59.1885 7.56512 24.9665 1000.05
13185000 934.907 920.58 922.609 115.982 19.8088 -27.2669 926.032
13186000 964.566 854.479 837.072 22.0444 100.211 -19.343 885.372
13187000 974.996 993.382 831.71 70.1835 50.5596 -3.01612 933.363
13188000 918.441 899.206 885.074 63.9076 -34.4852 -19.1661 900.907
13189000 955.831 872.446 877.232 24.9599 -0.590739 -81.3156 901.837
13190000 986.422 843.49 964.884 51.9354 79.3182 69.5336 931.599
13191000 884.994 855.517 895.494 23.9682 113.815 -23.3808 878.668
13192000 923.622 1004.76 989.054 41.7928 52.7929 -93.8406 972.479
13193000 917.359 798.27 943.849 21.5706 -9.8706 -108.614 886.493
13194000 852.461 1040.08 953.915 81.2698 47.5926 -100.011 948.817
13195000 941.02 1075.96 978.27 50.2641 -20.1796 -39.8337 998.418
13196000 849.838 974.537 981.623 9.71411 6.4289 -73.5331 935.333
13197000 895.528 963.285 922.669 16.5118 7.89214 -83.0003 927.161
13198000 873.545 955.156 745.995 -11.6192 -13.7032 19.3366 858.232
13199000 941.212 1043.02 958.511 14.2094 -54.8437 0.954449 980.915
13200000 979.34 976.654 986.42 16.607 -38.5815 -108.084 980.805
13201000 916.908 1010.28 907.969 43.192 -2.21323 33.1548 945.052
13202000 891.916 1045.81 959.058 81.0675 32.7997 50.2723 965.595
13203000 823.187 954.444 933.409 13.1295 -48.488 -63.0588 903.68
13204000 897.635 1020.19 880.949 71.2545 24.2254 -47.8142 932.926
13205000 1032.42 1133.61 989.945 40.9173 7.62149 12.7035 1051.99
13206000 1003.44 1044.9 1106.57 23.5981 -45.3026 -11.8106 1051.63
13207000 943.089 950.275 955.882 40.2954 -32.2772 -20.9531 949.748
13208000 803.269 895.621 883.29 -12.4578 9.13472 17.8099 860.727
13209000 849.109 841.387 837.083 -35.1664 14.8058 6.05487 842.526
13210000 951.382 988.919 961.879 -70.2149 -18.0517 15.1993 967.393
13211000 1073.82 864.703 940.856 -16.4655 -1.78693 5.40556 959.793
13212000 1021.58 925.292 909.33 8.50068 -70.8345 -87.6554 952.066
13213000 1066.09 1004.27 980.532 53.7267 26.2676 77.2871 1016.97
13214000 961.606 884.015 835.216 62.5107 -11.9356 -23.7978 893.612
13215000 1067.74 881.479 894.658 3.84849 17.5436 14.4451 947.96
13216000 957.204 982.063 968.686 82.1709 43.1606 -28.8441 969.318
13217000 929.981 941.849 876.075 78.0589 -16.8935 -62.0377 915.968
13218000 942.53 940.446 945.013 67.3205 -49.108 -16.5909 942.663
13219000 1121.31 902.429 996.948 92.8793 30.3009 -41.972 1006.9
13220000 1035.34 881.416 992.296 127.55 -102.941 -56.1218 969.683
13221000 969.752 844.748 906.508 89.1627 17.6827 13.6076 907.002
13222000 1043.89 885.153 950.026 87.4372 51.3397 23.5693 959.689
13223000 1057.44 886.613 1102.48 129.379 11.6667 74.5412 1015.51
13224000 980.181 793.676 947.408 124.811 -34.4369 -7.86027 907.088
13225000 853.995 701.821 850.538 187.453 9.4123 0.703477 802.118
13226000 906.269 711.61 916.026 124.346 47.3846 -51.2564 844.635
13227000 905.214 739.878 931.278 45.8193 24.5854 52.5738 858.79
13228000 950.416 771.028 947.961 70.499 94.3209 -49.7416 889.801
13229000 983.855 751.73 1065.6 173.718 -48.289 11.3141 933.73
13230000 923.039 812.968 890.078 70.9587 -40.6586 79.1255 875.361
13231000 876.936 756.805 930.291 85.347 84.7775 77.9692 854.678
13232000 952.394 781.335 910.085 55.532 -8.99009 -18.129 881.271
13233000 954.584 852.956 983.221 109.849 43.9223 13.6308 930.254
13234000 907.163 873.924 965.594 133.995 -14.1585 39.4404 915.56
13235000 1069.34 912.078 959.347 204.298 -54.8456 -30.8706 980.257
13236000 900.955 911.067 947.674 92.2837 -9.01713 -7.99526 919.898
13237000 883.738 884.634 980.049 109.007 -30.3074 -16.6109 916.14
13238000 836.648 851.032 956.501 121.151 -32.1577 -4.67957 881.394
13239000 914.487 933.793 994.835 16.1942 -39.7606 -2.96661 947.705
13240000 1090.63 1055.08 888.771 32.7797 -1.33224 -65.4761 1011.49
13241000 859.533 807.947 984.218 44.2427 0.151926 51.1704 883.899
13242000 897.735 743.301 800.003 -16.5232 -59.7055 19.5342 813.68
13243000 1049.28 851.274 851.054 31.6029 -61.0426 -6.41448 917.202
13244000 956.386 832.247 1098.74 -27.0833 5.83098 17.4503 962.458
13245000 1029.4 802.093 1005.83 4.63059 21.9081 20.0809 945.773
13246000 973.409 944.029 887.945 -107.129 -44.8579 5.94289 935.128
13247000 923.081 976.286 854.809 13.4749 -59.3407 -54.1616 918.059
13248000 879.258 935.191 970.996 -11.9076 32.5455 6.09958 928.482
13249000 1019.79 998.482 909.941 64.5714 -28.87 -32.4394 976.073
13250000 820.146 930.562 882.082 87.4348 66.5234 6.7512 877.597
