# Time-averaged data for fix output_pressure
# TimeStep v_pxx v_pyy v_pzz v_pxy v_pxz v_pyz c_thermo_press
145000 -0.0310704 0.144198 0.302348 -0.50488 0.0207708 -0.210077 0.138492
146000 -0.619856 -0.1604 -0.947913 0.209205 0.188953 0.325542 -0.576056
147000 -0.138838 0.468555 -0.237432 -0.108392 0.0354933 -0.0195905 0.0307616
148000 0.560232 0.413136 0.446935 -0.0742404 0.205184 0.158733 0.473434
149000 0.241208 0.26792 0.328331 -0.145488 0.0565892 0.0288622 0.279153
150000 0.526614 1.02038 0.763586 0.30338 0.170323 0.261313 0.770193
151000 0.522208 -0.0854409 -0.0795748 -0.00111626 0.139358 -0.0525442 0.119064
152000 0.402218 0.747885 0.180689 -0.204487 -0.0343991 -0.122731 0.443597
153000 0.0993347 0.308438 -0.381498 -0.145516 -0.288626 0.30274 0.00875844
154000 0.0598513 0.0999206 0.216537 -0.125793 -0.457319 0.145866 0.125436
155000 -0.452204 0.496326 -0.472432 -0.15181 0.00399405 0.0513941 -0.14277
156000 0.285146 0.447369 0.54416 -0.0213839 0.000377912 0.171319 0.425559
157000 0.523701 0.324931 0.512301 0.0902715 0.0112465 -0.142119 0.453644
158000 0.559808 0.0193323 0.498829 0.140355 -0.240525 0.0788229 0.359323
159000 0.417588 -0.316917 0.219629 0.0350343 -0.275127 -0.105928 0.106767
160000 0.457352 0.345442 0.246701 -0.0913836 0.112295 0.0728539 0.349832
161000 0.353847 0.272468 0.245139 -0.0841731 -0.109166 0.190041 0.290485
162000 -0.0893797 0.283365 0.36374 -0.14305 0.242516 -0.157827 0.185908
163000 0.279012 0.379761 0.0771376 -0.0213917 -0.0831396 -0.267337 0.245304
164000 0.568226 0.18214 0.0575794 -0.444388 0.115961 -0.0220106 0.269315
165000 0.214163 -0.293563 0.182232 0.0656944 0.198145 -0.0588746 0.0342773
166000 -0.23472 0.233006 0.24214 0.207438 0.151327 0.211708 0.0801421
167000 0.0650793 -0.0097418 -0.0926436 0.295097 -0.142608 -0.0649025 -0.0124354
168000 0.208615 0.362061 0.221303 0.246957 -0.0461917 0.0705156 0.263993
169000 -0.503275 0.221545 0.0876772 -0.421009 0.0267631 0.0572092 -0.0646844
170000 0.0879049 0.338583 -0.680856 0.0784085 0.0427778 0.0752407 -0.0847892
171000 0.71001 0.0290161 0.20687 -0.0416835 -0.0626081 -0.162698 0.315299
172000 0.0817161 0.287973 0.35417 -0.184013 -0.329698 0.0740403 0.241287
173000 0.732294 0.260877 0.27537 -0.258536 -0.210048 0.271409 0.422847
174000 0.0376928 -0.051741 0.237544 -0.00954 -0.130533 0.316023 0.0744986
175000 -0.0699489 0.264827 -0.172694 -0.181131 0.297786 -0.203476 0.00739462
176000 0.485565 0.364353 0.0737646 0.25307 0.074067 0.0189734 0.307894
177000 0.0895597 0.330726 0.19358 -0.0460413 -0.0699198 -0.154703 0.204622
178000 -0.0366844 0.396755 -0.0195832 0.0298887 -0.017639 0.503563 0.113496
179000 1.00297 -0.398518 0.144849 -0.313847 -0.224869 -0.170622 0.249767
180000 0.256401 0.365938 0.198747 -0.24817 -0.30559 0.121092 0.273696
181000 -0.0287475 0.248403 0.0644561 0.145743 -0.0995751 -0.119084 0.094704
182000 0.422704 1.04927 0.635042 0.0704638 0.120465 0.110583 0.702339
183000 0.379582 0.18545 0.0275509 0.264006 -0.300811 -0.175964 0.197528
184000 -0.0217772 0.103518 -0.0569873 -0.0751353 0.0341587 -0.024716 0.00825117
185000 0.299995 0.456226 -0.128294 -0.300278 0.270244 0.087068 0.209309
186000 -0.459258 -0.298015 -0.263367 0.335431 0.0377435 -0.182773 -0.340213
187000 0.306275 -0.348394 0.114043 -0.0278614 -0.189034 -0.396871 0.0239746
188000 0.66861 0.380426 0.597927 -0.173383 -0.0587878 -0.129029 0.548988
189000 0.620835 -0.191709 0.458985 0.175447 -0.209587 -0.00504342 0.296037
190000 0.59739 0.13946 0.363901 0.0991941 -0.0191408 -0.357829 0.366917
191000 0.224084 0.373463 0.178236 0.049088 -0.280757 -0.211851 0.258594
192000 -0.291291 -0.193173 -0.115972 0.0551657 0.0841873 -0.516597 -0.200145
193000 0.00336017 0.38839 -0.0264372 -0.173844 -0.161451 0.00467072 0.121771
194000 0.300084 0.642953 0.470325 0.00200386 0.174409 -0.102486 0.471121
195000 -0.0537422 0.310185 0.139507 0.0424457 0.081041 -0.0501036 0.131983
196000 -0.288147 -0.187467 0.283888 -0.187576 0.0739427 0.000886829 -0.0639086
197000 0.203365 0.325827 0.209634 -0.0904988 -0.126131 0.0590076 0.246275
198000 0.314766 0.350444 0.40745 -0.0798862 -0.0500302 -0.367276 0.357553
199000 0.449168 -0.110372 0.292973 0.258877 0.287871 -0.113733 0.21059
200000 0.74275 0.409796 0.405608 0.426129 -0.160345 0.0641433 0.519385
201000 0.244826 0.102894 -0.355434 -0.120056 -0.125182 -0.0234422 -0.00257147
202000 0.339061 -0.107092 0.130773 -0.135831 -0.175355 -0.0895037 0.120914
203000 -0.092353 0.0795097 0.730865 -0.356636 0.127051 -0.0808796 0.23934
204000 0.659772 0.837669 0.202935 0.0321313 -0.0509958 -0.185961 0.566792
205000 0.0416391 -0.0765324 -0.105041 -0.00826338 0.0710134 -0.149624 -0.0466449
206000 0.408228 0.0277973 -0.198998 0.112442 -0.173205 0.0215489 0.0790091
207000 0.263455 0.398838 0.459269 0.109798 -0.100562 0.0205616 0.373854
208000 0.766951 0.62074 0.32702 0.0601344 0.0337115 0.288879 0.57157
209000 0.420182 1.00154 0.611198 0.0382958 -0.22345 0.118687 0.67764
210000 0.572608 -0.0728059 -0.0108978 0.109423 -0.128927 -0.375134 0.162968
211000 0.156526 0.100766 0.632662 -0.145072 0.108349 -0.0734729 0.296652
212000 0.597935 0.155305 0.0978981 -0.208082 -0.0713865 0.132945 0.283713
213000 0.503365 0.589781 0.470331 0.0743423 0.111362 0.114497 0.521159
214000 0.244899 -0.142096 -0.125952 0.0780844 -0.188278 -0.224208 -0.0077162
215000 0.536633 -0.28555 -0.632124 0.0694904 -0.16762 0.106514 -0.127013
216000 0.692102 0.0257885 0.601034 0.19494 -0.17038 -0.117814 0.439642
217000 0.498122 0.511429 0.695649 0.17153 0.0662195 -0.103614 0.5684
218000 0.671791 -0.223822 0.239451 -0.0580273 0.037876 0.222167 0.22914
219000 0.65813 0.559975 -0.00185412 0.0377375 0.189214 0.334516 0.405417
220000 0.415726 0.217322 0.514272 -0.0475858 0.243833 0.230813 0.38244
221000 0.322698 0.543001 -0.415965 0.0381546 -0.355167 -0.21523 0.149911
222000 -0.0466776 0.0253185 -0.0693508 -0.115459 -0.245048 -0.277514 -0.0302366
223000 0.288916 0.509982 0.430346 0.0391079 -0.00869997 -0.255865 0.409748
224000 0.310434 0.573324 0.230707 -0.0856563 0.0567587 -0.0112967 0.371488
225000 0.48792 0.597105 1.04898 0.10134 -0.170453 0.076526 0.711334
226000 0.360324 0.603487 0.720232 -0.0576837 -0.241103 -0.206888 0.561348
227000 -0.173224 0.121279 0.0723957 -0.151366 0.0546283 -0.0362281 0.00681685
228000 -0.0736156 0.0443498 0.208106 0.157794 0.159156 -0.139822 0.0596133
229000 1.10704 0.473789 0.965952 0.217353 -0.0430065 -0.466876 0.848929
230000 0.0652735 0.36521 0.716544 0.153751 -0.154726 0.0878237 0.382342
231000 -0.307229 -0.182236 0.916029 0.0924096 0.0945503 0.341295 0.142188
232000 -0.437009 -0.089069 0.385872 -0.125884 0.0122317 -0.0429469 -0.0467354
233000 0.0496194 0.388197 -0.172711 -0.264954 0.310175 -0.239735 0.0883685
234000 0.774922 0.542901 0.979409 -0.260702 0.0443423 0.121418 0.765744
