# Time-averaged data for fix state_variables
# TimeStep c_thermo_temp v_vol v_rho v_etotal v_a v_b v_c
115000 292.849 1.9127e+07 0.00382716 5428.07 267.433 267.433 267.433
116000 293.724 1.91221e+07 0.00382813 5435.75 267.411 267.411 267.411
117000 293.906 1.91173e+07 0.00382909 5455.08 267.388 267.388 267.388
118000 293.754 1.91125e+07 0.00383006 5438.12 267.366 267.366 267.366
119000 295.403 1.91077e+07 0.00383103 5490.69 267.343 267.343 267.343
120000 295.782 1.91028e+07 0.00383199 5459.36 267.321 267.321 267.321
121000 294.352 1.9098e+07 0.00383296 5438.71 267.298 267.298 267.298
122000 293.402 1.90932e+07 0.00383393 5417.34 267.276 267.276 267.276
123000 294.286 1.90884e+07 0.0038349 5408.59 267.253 267.253 267.253
124000 293.397 1.90836e+07 0.00383587 5417 267.231 267.231 267.231
125000 295.004 1.90787e+07 0.00383683 5468.1 267.208 267.208 267.208
126000 293.226 1.90739e+07 0.0038378 5432.93 267.186 267.186 267.186
127000 293.62 1.90691e+07 0.00383877 5437.67 267.163 267.163 267.163
128000 293.091 1.90643e+07 0.00383974 5423.72 267.141 267.141 267.141
129000 292.755 1.90595e+07 0.00384071 5426.9 267.118 267.118 267.118
130000 293.118 1.90547e+07 0.00384168 5415.67 267.096 267.096 267.096
131000 292.571 1.90498e+07 0.00384265 5396.91 267.073 267.073 267.073
132000 292.877 1.9045e+07 0.00384362 5398.55 267.051 267.051 267.051
133000 291.665 1.90402e+07 0.0038446 5392.11 267.028 267.028 267.028
134000 291.287 1.90354e+07 0.00384557 5376.78 267.006 267.006 267.006
135000 291.369 1.90306e+07 0.00384654 5374.25 266.983 266.983 266.983
136000 293.222 1.90258e+07 0.00384751 5397.28 266.961 266.961 266.961
137000 292.748 1.9021e+07 0.00384848 5389.86 266.938 266.938 266.938
138000 291.031 1.90162e+07 0.00384946 5345.36 266.916 266.916 266.916
139000 295.257 1.90114e+07 0.00385043 5397.42 266.893 266.893 266.893
140000 295.477 1.90066e+07 0.0038514 5433.1 266.871 266.871 266.871
141000 295.364 1.90018e+07 0.00385238 5419.94 266.848 266.848 266.848
142000 292.579 1.8997e+07 0.00385335 5355.98 266.826 266.826 266.826
143000 293.609 1.89922e+07 0.00385433 5392.1 266.803 266.803 266.803
144000 291.045 1.89873e+07 0.0038553 5367.49 266.781 266.781 266.781
145000 292.856 1.89825e+07 0.00385628 5389.35 266.758 266.758 266.758
146000 293.613 1.89777e+07 0.00385725 5401.45 266.736 266.736 266.736
147000 293.233 1.89729e+07 0.00385823 5424.31 266.713 266.713 266.713
148000 292.153 1.89681e+07 0.0038592 5385.08 266.691 266.691 266.691
149000 294.056 1.89633e+07 0.00386018 5412.69 266.668 266.668 266.668
150000 291.992 1.89586e+07 0.00386116 5354.33 266.646 266.646 266.646
151000 294.91 1.89538e+07 0.00386213 5406.61 266.623 266.623 266.623
152000 295.476 1.8949e+07 0.00386311 5431.37 266.601 266.601 266.601
153000 290.187 1.89442e+07 0.00386409 5354.88 266.579 266.579 266.579
154000 292.025 1.89394e+07 0.00386507 5356.69 266.556 266.556 266.556
155000 292.548 1.89346e+07 0.00386605 5384.78 266.534 266.534 266.534
156000 295.593 1.89298e+07 0.00386703 5433.36 266.511 266.511 266.511
157000 291.798 1.8925e+07 0.003868 5397.86 266.489 266.489 266.489
158000 290.689 1.89202e+07 0.00386898 5348.13 266.466 266.466 266.466
159000 292.822 1.89154e+07 0.00386996 5401.51 266.444 266.444 266.444
160000 294.906 1.89106e+07 0.00387094 5417.85 266.421 266.421 266.421
161000 293.818 1.89058e+07 0.00387192 5386.71 266.399 266.399 266.399
162000 292.005 1.8901e+07 0.00387291 5357.78 266.376 266.376 266.376
163000 294.369 1.88963e+07 0.00387389 5427.33 266.354 266.354 266.354
164000 294.559 1.88915e+07 0.00387487 5417.29 266.331 266.331 266.331
165000 293.762 1.88867e+07 0.00387585 5415.43 266.309 266.309 266.309
166000 293.669 1.88819e+07 0.00387683 5404.87 266.286 266.286 266.286
167000 291.931 1.88771e+07 0.00387781 5371.58 266.264 266.264 266.264
168000 293.535 1.88723e+07 0.0038788 5387.52 266.241 266.241 266.241
169000 293.19 1.88675e+07 0.00387978 5415.67 266.219 266.219 266.219
170000 290.11 1.88628e+07 0.00388076 5354.35 266.196 266.196 266.196
171000 293.607 1.8858e+07 0.00388175 5423.66 266.174 266.174 266.174
172000 293.826 1.88532e+07 0.00388273 5402.68 266.151 266.151 266.151
173000 290.584 1.88484e+07 0.00388372 5353.28 266.129 266.129 266.129
174000 292.398 1.88436e+07 0.0038847 5389.16 266.106 266.106 266.106
175000 292.353 1.88389e+07 0.00388569 5397.67 266.084 266.084 266.084
176000 291.51 1.88341e+07 0.00388667 5399.21 266.061 266.061 266.061
177000 293.969 1.88293e+07 0.00388766 5422.51 266.039 266.039 266.039
178000 293.906 1.88245e+07 0.00388864 5404.02 266.016 266.016 266.016
179000 292.748 1.88198e+07 0.00388963 5387.12 265.994 265.994 265.994
180000 293.702 1.8815e+07 0.00389062 5413.52 265.971 265.971 265.971
181000 292.741 1.88102e+07 0.0038916 5417.94 265.949 265.949 265.949
182000 294.75 1.88055e+07 0.00389259 5412.08 265.926 265.926 265.926
183000 294.331 1.88007e+07 0.00389358 5395.75 265.904 265.904 265.904
184000 293.22 1.87959e+07 0.00389457 5394.49 265.881 265.881 265.881
185000 292.933 1.87911e+07 0.00389556 5373.53 265.859 265.859 265.859
186000 293.869 1.87864e+07 0.00389655 5385.62 265.836 265.836 265.836
187000 292.545 1.87816e+07 0.00389753 5365.26 265.814 265.814 265.814
188000 294.798 1.87768e+07 0.00389852 5399.04 265.791 265.791 265.791
189000 291.188 1.87721e+07 0.00389951 5342.58 265.769 265.769 265.769
190000 293.406 1.87673e+07 0.0039005 5371.76 265.746 265.746 265.746
191000 295.282 1.87625e+07 0.00390149 5391.43 265.724 265.724 265.724
192000 292.368 1.87578e+07 0.00390249 5343.2 265.701 265.701 265.701
193000 293.338 1.8753e+07 0.00390348 5378.63 265.679 265.679 265.679
194000 293.666 1.87483e+07 0.00390447 5382.85 265.656 265.656 265.656
195000 291.607 1.87435e+07 0.00390546 5328.4 265.634 265.634 265.634
196000 293.603 1.87387e+07 0.00390645 5371.95 265.611 265.611 265.611
