# Time-averaged data for fix output_pressure
# TimeStep v_pxx v_pyy v_pzz v_pxy v_pxz v_pyz c_thermo_press
144000 0.614323 0.496134 0.328693 0.0969921 -0.0908897 0.207938 0.479717
145000 0.420563 0.59228 0.0966748 0.128176 0.153794 -0.474953 0.36984
146000 0.187717 0.171262 0.221634 -0.0523946 0.0210992 -0.091244 0.193538
147000 0.0735126 0.147499 -0.313838 0.260686 -0.125357 0.0871142 -0.0309423
148000 0.370204 0.945824 0.471418 0.19694 -0.0177971 -0.124811 0.595815
149000 0.231926 0.147945 0.575389 0.197363 0.109767 0.251619 0.31842
150000 -0.0313921 0.244037 -0.0272056 0.162549 0.344513 0.120664 0.0618131
151000 0.261249 -0.0920861 0.0512638 0.0659111 -0.0177604 0.326041 0.0734755
152000 -0.175004 -0.141703 0.166624 0.318302 0.416282 0.139174 -0.0500276
153000 0.546002 0.066543 0.294957 0.184786 0.00443185 -0.109438 0.302501
154000 0.546844 -0.0666732 0.070633 -0.0977322 -0.00318876 0.188848 0.183601
155000 0.395763 0.294171 -0.52823 -0.0462595 0.286607 -0.162065 0.0539014
156000 1.02752 0.176813 0.222212 0.129852 0.464502 0.12486 0.475515
157000 0.816189 0.27922 -0.0766147 0.236437 0.00902648 0.120939 0.339598
158000 0.513893 0.214592 0.227881 0.0783962 -0.13523 -0.0628944 0.318789
159000 0.157598 0.433149 0.191406 0.2926 -0.101266 0.0740961 0.260718
160000 0.0551879 0.0399193 0.0241824 -0.235444 0.00611332 0.268866 0.0397632
161000 0.177978 0.0967771 0.347833 -0.261365 0.101063 0.048158 0.20753
162000 0.206669 0.3213 0.360056 0.0804786 0.138946 -0.179159 0.296008
163000 -0.307262 -0.252818 -0.00738379 0.195794 -0.223178 0.0714522 -0.189154
164000 0.627264 0.237443 0.0707243 0.15022 0.257202 0.20226 0.311811
165000 -0.262748 0.718774 0.0824453 0.00177017 0.13997 -0.0997544 0.17949
166000 0.521322 -0.098648 0.13897 -0.156357 -0.113327 0.00709223 0.187215
167000 0.0913317 -0.229846 -0.0885062 0.0523323 0.10565 0.137516 -0.0756735
168000 0.422552 0.617668 0.196483 0.0763394 -0.0609035 0.207885 0.412234
169000 0.0730641 0.297033 -0.0708021 -0.0306437 0.217783 0.016092 0.099765
170000 0.260958 -0.120292 -0.00700892 -0.310942 -0.126936 -0.22164 0.0445523
171000 0.0327106 0.205942 0.324202 0.165342 -0.0280497 0.109704 0.187618
172000 0.439479 0.000567757 0.712851 0.044611 -0.167956 -0.0555831 0.384299
173000 0.646322 -0.134452 0.709671 0.00532827 -0.206072 -0.0170085 0.40718
174000 0.230078 0.191899 0.452328 -0.000846585 0.254799 -0.00126343 0.291435
175000 -0.0572313 -0.160182 0.0744127 0.156169 -0.185148 -0.0432805 -0.0476668
176000 0.678469 0.487449 0.417726 -0.0744069 -0.0921674 0.118007 0.527882
177000 0.513346 0.584954 0.252038 0.229245 -0.484476 0.414549 0.450113
178000 0.663123 0.531376 0.53642 0.0959394 0.110376 0.352352 0.576973
179000 -0.33421 0.234952 0.056849 0.316248 -0.198363 -0.0186137 -0.0141362
180000 0.163835 -0.316041 0.223046 -0.422739 0.0461685 -0.255371 0.0236135
181000 0.271338 0.190053 0.192323 0.170334 -0.151737 -0.00786118 0.217905
182000 0.147571 -0.22537 -0.30154 0.2166 -0.297739 0.373915 -0.126446
183000 0.486641 0.112613 0.135288 0.26028 -0.241485 0.130937 0.244847
184000 0.287221 -0.0405773 0.179255 -0.0301926 -0.0612773 0.261593 0.141966
185000 0.784733 0.0450957 -0.121915 0.423063 -0.361368 0.0818583 0.235971
186000 -0.051045 0.187192 0.514805 -0.314222 0.077151 0.0097402 0.216984
187000 0.508263 0.79182 0.378927 -0.129219 -0.0584722 -0.0483602 0.55967
188000 -0.0394265 -0.362072 0.416306 0.0991361 0.490555 0.254316 0.00493585
189000 0.105143 0.455082 0.277304 0.215119 0.330722 0.0568679 0.279176
190000 0.185792 -0.00972256 0.270084 -0.150067 -0.186721 -0.0422753 0.148718
191000 0.180695 0.270623 0.632398 0.104964 0.258224 0.0240266 0.361239
