# Time-averaged data for fix output_pressure
# TimeStep v_pxx v_pyy v_pzz v_pxy v_pxz v_pyz c_thermo_press
23301000 819.826 1373.8 1020.44 -216.329 60.4293 -79.2231 1071.35
23302000 763.545 1464.24 1097.47 -138.575 15.8101 -70.4121 1108.42
23303000 855.612 1322.26 1042.58 -183.133 -118.024 -157.374 1073.48
23304000 852.107 1306.02 1019.77 -183.257 -44.5061 -174.594 1059.3
23305000 817.964 1290.53 1047.74 -284.057 -40.9571 -133.935 1052.08
23306000 824.681 1245.78 1185.69 -209.003 78.7034 -28.9649 1085.38
23307000 819.772 1161.07 1094.12 -192.24 -29.2623 -22.0437 1024.99
23308000 977.013 1342.28 1032.15 -137.808 54.6641 -11.0912 1117.15
23309000 961.096 1283.71 927.78 -132.611 -47.8296 -4.73307 1057.53
23310000 844.386 1014.16 954.925 -108.523 -23.3804 -69.576 937.824
23311000 789.779 1087.9 1093.18 -199.217 -109.238 -88.4365 990.286
23312000 990.866 1176.64 1085.46 -220.087 -118.513 -79.1983 1084.32
23313000 1064.54 1060.82 1131.72 -174.034 -105.71 -140.395 1085.69
23314000 997.585 1229.26 1151.48 -178.667 -145.042 -54.431 1126.11
23315000 906.38 1367.45 1176.27 -193.301 -36.5463 -28.9572 1150.03
23316000 792.313 1197.17 956.966 -127.715 -173.207 18.4695 982.15
23317000 729.038 960.565 1050.31 -174.037 -161.302 -39.0038 913.303
23318000 721.895 824.029 1177.87 -131.642 -187.136 17.6251 907.932
23319000 918.159 989.312 1178.76 -51.4627 -65.0561 -104.575 1028.74
23320000 1027.37 1037.44 930.621 -130.504 -40.0118 -40.7123 998.477
23321000 895.644 1165.75 1049.89 -22.2487 -23.3227 -116.581 1037.09
23322000 1177 1396.7 1133.5 -76.1211 -34.4613 -25.9549 1235.73
23323000 1020.59 1117.66 1016.82 -0.105519 10.5721 -141.397 1051.69
23324000 903.867 1195.97 1050.37 -195.894 -66.353 -128.894 1050.07
23325000 984.346 1025.83 1179.14 -32.8992 -76.8545 -34.7194 1063.11
23326000 732.509 983.852 965.231 39.0193 -85.5021 -65.8458 893.864
23327000 902.185 1104.78 914.621 -100.714 -42.9161 -6.61714 973.862
23328000 964.482 1178.23 920.814 -123.866 -50.5721 29.0395 1021.18
23329000 806.523 1166.19 861.502 -88.4496 -18.2654 -48.5919 944.74
23330000 1097.77 1345.39 1023.49 -51.8997 -9.3927 -28.9538 1155.55
23331000 828.186 1205.67 945.019 -137.719 49.0076 -60.0058 992.959
23332000 959.317 1070.87 1124.55 -7.51918 -51.1918 60.0309 1051.58
23333000 836.047 1197.99 1108.73 -142.12 -29.2904 25.3215 1047.59
23334000 680.948 1041.02 939.05 -120.268 -89.3422 -8.46724 887.006
23335000 924.651 1181.38 1116.79 -130.75 -139.301 -51.4423 1074.27
23336000 934.912 1276.25 911.246 -117.22 -116.306 -20.9698 1040.8
23337000 886.509 1260.73 947.396 -192.554 -94.9856 -59.1594 1031.55
23338000 895.722 1272.7 980.624 -196.71 -14.8786 -24.2067 1049.68
23339000 898.573 1162.56 920.447 -173.53 -37.3217 -69.5301 993.859
23340000 937.407 1132.96 979.145 -175.17 -137.895 -21.6438 1016.5
23341000 820.853 1230.14 1037.05 -135.363 -155.796 86.126 1029.35
23342000 843.921 1082 813.716 -122.005 -139.602 -0.61232 913.213
23343000 876.465 1238.17 903.839 -165.925 -109.582 58.3209 1006.16
23344000 817.774 1108.49 756.873 -141.96 -76.1271 1.31057 894.378
23345000 732.255 1093.52 758.347 -104.293 -65.4909 7.98954 861.374
23346000 665.911 1077.65 794.309 -146.611 -37.6648 39.1398 845.958
23347000 589.687 1039.48 880.578 -53.7529 -3.48408 42.7253 836.58
23348000 911.481 1124.9 879.759 -90.1882 -3.33569 134.36 972.046
23349000 776.722 1041.72 836.4 -112.478 -26.32 -26.3498 884.946
23350000 868.318 964.146 797.838 -60.5894 14.2386 106.485 876.767
