# Time-averaged data for fix dave
# TimeStep v_massdensity
21096000 0.866968
21097000 0.86697
21098000 0.86697
21099000 0.86697
21100000 0.866971
21101000 0.866972
21102000 0.866974
21103000 0.866976
21104000 0.866977
21105000 0.866978
21106000 0.866979
21107000 0.866979
21108000 0.866979
21109000 0.866979
21110000 0.86698
21111000 0.86698
21112000 0.86698
21113000 0.866981
21114000 0.866982
21115000 0.866983
21116000 0.866983
21117000 0.866984
21118000 0.866984
21119000 0.866985
21120000 0.866986
21121000 0.866986
21122000 0.866986
21123000 0.866987
21124000 0.866988
21125000 0.866988
21126000 0.866989
21127000 0.86699
21128000 0.86699
21129000 0.866992
21130000 0.866993
21131000 0.866993
21132000 0.866993
21133000 0.866993
21134000 0.866993
21135000 0.866993
21136000 0.866994
21137000 0.866995
21138000 0.866995
21139000 0.866995
21140000 0.866995
21141000 0.866996
21142000 0.866997
21143000 0.866998
21144000 0.866999
21145000 0.867
21146000 0.867
21147000 0.867
21148000 0.867
21149000 0.867
21150000 0.867
21151000 0.866999
21152000 0.866999
21153000 0.866999
21154000 0.866999
21155000 0.867
21156000 0.867001
21157000 0.867001
21158000 0.867001
21159000 0.867001
21160000 0.867002
21161000 0.867002
21162000 0.867003
21163000 0.867003
21164000 0.867003
21165000 0.867003
21166000 0.867003
21167000 0.867002
21168000 0.867001
21169000 0.867
21170000 0.866999
21171000 0.866998
21172000 0.866997
21173000 0.866998
21174000 0.866997
21175000 0.866997
21176000 0.866997
21177000 0.866997
21178000 0.866996
21179000 0.866996
21180000 0.866995
21181000 0.866994
21182000 0.866994
21183000 0.866993
21184000 0.866992
21185000 0.866991
21186000 0.866991
21187000 0.86699
21188000 0.866989
21189000 0.866988
21190000 0.866988
21191000 0.866987
21192000 0.866987
21193000 0.866986
21194000 0.866986
21195000 0.866985
21196000 0.866984
21197000 0.866982
21198000 0.866982
21199000 0.866982
21200000 0.866981
21201000 0.866981
21202000 0.866981
21203000 0.86698
21204000 0.866979
21205000 0.866978
21206000 0.866977
21207000 0.866976
21208000 0.866976
21209000 0.866976
21210000 0.866976
21211000 0.866975
21212000 0.866974
21213000 0.866974
21214000 0.866974
21215000 0.866974
21216000 0.866973
21217000 0.866973
21218000 0.866972
21219000 0.866972
21220000 0.866971
21221000 0.866969
21222000 0.866969
21223000 0.866968
21224000 0.866968
21225000 0.866968
21226000 0.866968
21227000 0.866967
21228000 0.866968
21229000 0.866969
21230000 0.866969
21231000 0.866969
21232000 0.866969
21233000 0.866969
21234000 0.866968
21235000 0.866966
21236000 0.866965
21237000 0.866965
21238000 0.866965
21239000 0.866964
21240000 0.866964
21241000 0.866962
21242000 0.866961
21243000 0.866961
21244000 0.866961
21245000 0.86696
21246000 0.86696
21247000 0.86696
21248000 0.86696
21249000 0.86696
21250000 0.866961
21251000 0.86696
21252000 0.866961
21253000 0.866961
21254000 0.866962
21255000 0.866962
21256000 0.866962
21257000 0.866962
21258000 0.866962
21259000 0.866963
21260000 0.866963
21261000 0.866964
21262000 0.866967
21263000 0.866968
21264000 0.866969
21265000 0.86697
21266000 0.86697
21267000 0.866971
21268000 0.866972
21269000 0.866972
21270000 0.866972
21271000 0.866973
21272000 0.866973
21273000 0.866973
21274000 0.866974
21275000 0.866974
21276000 0.866974
21277000 0.866975
21278000 0.866975
21279000 0.866976
21280000 0.866977
21281000 0.866977
21282000 0.866976
21283000 0.866976
21284000 0.866975
21285000 0.866975
21286000 0.866975
21287000 0.866975
21288000 0.866975
21289000 0.866976
21290000 0.866977
21291000 0.866978
21292000 0.866979
21293000 0.866979
21294000 0.866979
21295000 0.866979
21296000 0.866979
21297000 0.866979
21298000 0.866979
21299000 0.866979
21300000 0.86698
21301000 0.86698
21302000 0.866981
21303000 0.866981
21304000 0.866982
21305000 0.866982
21306000 0.866983
21307000 0.866984
21308000 0.866985
21309000 0.866986
21310000 0.866987
21311000 0.866988
21312000 0.866989
21313000 0.866989
21314000 0.86699
21315000 0.86699
21316000 0.866991
21317000 0.866991
21318000 0.866993
21319000 0.866995
21320000 0.866996
21321000 0.866998
21322000 0.867
21323000 0.867002
21324000 0.867004
21325000 0.867006
21326000 0.867007
21327000 0.867008
21328000 0.867009
21329000 0.867009
21330000 0.867011
21331000 0.867012
21332000 0.867012
21333000 0.867013
21334000 0.867014
21335000 0.867014
21336000 0.867015
21337000 0.867016
21338000 0.867016
21339000 0.867016
21340000 0.867016
21341000 0.867017
21342000 0.867017
21343000 0.867018
21344000 0.867017
21345000 0.867017
21346000 0.867018
21347000 0.867019
21348000 0.867018
21349000 0.867019
21350000 0.867018
21351000 0.867019
21352000 0.867019
21353000 0.867019
21354000 0.867019
21355000 0.867019
21356000 0.86702
21357000 0.86702
21358000 0.867021
21359000 0.867022
21360000 0.867023
21361000 0.867023
21362000 0.867023
21363000 0.867022
21364000 0.867022
21365000 0.867021
21366000 0.867021
21367000 0.867022
21368000 0.867022
21369000 0.867022
21370000 0.867023
21371000 0.867024
21372000 0.867024
21373000 0.867025
21374000 0.867025
21375000 0.867026
21376000 0.867026
21377000 0.867027
21378000 0.867027
21379000 0.867028
21380000 0.867028
21381000 0.867029
21382000 0.867029
21383000 0.867029
21384000 0.867029
21385000 0.867029
21386000 0.867028
21387000 0.867028
21388000 0.867028
21389000 0.867027
21390000 0.867027
21391000 0.867027
21392000 0.867026
21393000 0.867025
21394000 0.867024
21395000 0.867024
21396000 0.867024
21397000 0.867025
21398000 0.867025
21399000 0.867026
21400000 0.867026
21401000 0.867027
21402000 0.867027
21403000 0.867028
21404000 0.867028
21405000 0.867028
21406000 0.867029
21407000 0.867029
21408000 0.86703
21409000 0.86703
21410000 0.867031
21411000 0.867032
21412000 0.867032
21413000 0.867032
21414000 0.867032
21415000 0.867033
21416000 0.867034
21417000 0.867035
21418000 0.867036
21419000 0.867037
21420000 0.867038
21421000 0.867039
21422000 0.86704
21423000 0.867042
21424000 0.867043
21425000 0.867044
21426000 0.867045
21427000 0.867047
21428000 0.867048
21429000 0.867049
21430000 0.86705
21431000 0.867051
21432000 0.867053
21433000 0.867054
21434000 0.867056
21435000 0.867058
21436000 0.867059
21437000 0.867061
21438000 0.867062
21439000 0.867064
21440000 0.867065
21441000 0.867066
21442000 0.867068
21443000 0.867069
21444000 0.867071
21445000 0.867072
21446000 0.867073
21447000 0.867075
21448000 0.867077
21449000 0.867078
21450000 0.867079
21451000 0.86708
21452000 0.867081
21453000 0.867082
21454000 0.867083
21455000 0.867085
21456000 0.867085
21457000 0.867086
21458000 0.867088
21459000 0.867089
21460000 0.867091
21461000 0.867092
21462000 0.867092
21463000 0.867094
21464000 0.867096
21465000 0.867097
21466000 0.867098
21467000 0.867099
21468000 0.8671
21469000 0.867101
21470000 0.867102
21471000 0.867103
21472000 0.867104
21473000 0.867106
21474000 0.867106
21475000 0.867107
21476000 0.867108
21477000 0.867108
21478000 0.867109
21479000 0.86711
21480000 0.867111
21481000 0.867112
21482000 0.867113
21483000 0.867113
21484000 0.867114
21485000 0.867116
21486000 0.867116
21487000 0.867116
21488000 0.867117
21489000 0.867118
21490000 0.867118
21491000 0.867119
21492000 0.86712
21493000 0.867121
21494000 0.867121
21495000 0.867122
21496000 0.867122
21497000 0.867123
21498000 0.867123
21499000 0.867124
21500000 0.867125
21501000 0.867125
21502000 0.867125
21503000 0.867126
21504000 0.867126
21505000 0.867127
21506000 0.867127
21507000 0.867127
21508000 0.867128
21509000 0.867128
21510000 0.86713
21511000 0.86713
21512000 0.867132
21513000 0.867133
21514000 0.867134
21515000 0.867134
21516000 0.867135
21517000 0.867136
21518000 0.867137
21519000 0.867137
21520000 0.867138
21521000 0.867138
21522000 0.867139
21523000 0.867139
21524000 0.86714
21525000 0.86714
21526000 0.86714
21527000 0.867141
21528000 0.867141
21529000 0.867142
21530000 0.867143
21531000 0.867144
21532000 0.867144
21533000 0.867145
21534000 0.867146
21535000 0.867146
21536000 0.867146
21537000 0.867147
21538000 0.867147
21539000 0.867147
21540000 0.867148
21541000 0.867149
21542000 0.867149
21543000 0.86715
21544000 0.867151
21545000 0.867152
21546000 0.867153
21547000 0.867154
21548000 0.867155
21549000 0.867155
21550000 0.867156
21551000 0.867157
21552000 0.867158
21553000 0.867158
21554000 0.867159
21555000 0.867159
21556000 0.86716
21557000 0.86716
21558000 0.86716
21559000 0.867162
21560000 0.867163
21561000 0.867163
21562000 0.867164
21563000 0.867165
21564000 0.867165
21565000 0.867166
21566000 0.867166
21567000 0.867167
21568000 0.867168
21569000 0.867168
21570000 0.867169
21571000 0.86717
21572000 0.867171
21573000 0.867171
21574000 0.867171
21575000 0.867171
21576000 0.867172
21577000 0.867171
21578000 0.867171
21579000 0.86717
21580000 0.86717
21581000 0.867171
21582000 0.86717
21583000 0.86717
21584000 0.86717
21585000 0.867171
21586000 0.86717
21587000 0.86717
21588000 0.86717
21589000 0.867171
21590000 0.867171
21591000 0.867171
21592000 0.867171
21593000 0.867171
21594000 0.867172
21595000 0.867173
21596000 0.867172
21597000 0.867173
21598000 0.867172
21599000 0.867173
21600000 0.867173
21601000 0.867174
21602000 0.867175
21603000 0.867175
21604000 0.867175
21605000 0.867176
21606000 0.867176
21607000 0.867176
21608000 0.867176
21609000 0.867177
21610000 0.867177
21611000 0.867177
21612000 0.867177
21613000 0.867177
21614000 0.867177
21615000 0.867178
21616000 0.867178
21617000 0.867178
21618000 0.867179
21619000 0.86718
21620000 0.86718
21621000 0.86718
21622000 0.867181
21623000 0.867181
21624000 0.867182
21625000 0.867183
21626000 0.867183
21627000 0.867184
21628000 0.867183
21629000 0.867184
21630000 0.867184
21631000 0.867184
21632000 0.867184
21633000 0.867184
21634000 0.867184
21635000 0.867184
21636000 0.867184
21637000 0.867184
21638000 0.867183
21639000 0.867183
21640000 0.867183
21641000 0.867183
21642000 0.867183
21643000 0.867182
21644000 0.867182
21645000 0.867182
21646000 0.867182
21647000 0.867182
21648000 0.867182
21649000 0.867183
21650000 0.867183
21651000 0.867184
21652000 0.867184
21653000 0.867185
21654000 0.867185
21655000 0.867186
21656000 0.867187
21657000 0.867187
21658000 0.867187
21659000 0.867187
21660000 0.867187
21661000 0.867188
21662000 0.867188
21663000 0.867188
21664000 0.867188
21665000 0.867189
21666000 0.867189
21667000 0.867189
21668000 0.867189
21669000 0.86719
21670000 0.86719
21671000 0.86719
21672000 0.86719
21673000 0.867189
21674000 0.867189
21675000 0.867189
21676000 0.867189
21677000 0.867189
21678000 0.867189
21679000 0.86719
21680000 0.86719
21681000 0.86719
21682000 0.867191
21683000 0.867191
21684000 0.867193
21685000 0.867194
21686000 0.867195
21687000 0.867197
21688000 0.867197
21689000 0.867198
21690000 0.867199
21691000 0.867199
21692000 0.867201
21693000 0.867201
21694000 0.867202
21695000 0.867202
21696000 0.867203
21697000 0.867204
21698000 0.867204
21699000 0.867205
21700000 0.867205
21701000 0.867205
21702000 0.867205
21703000 0.867206
21704000 0.867207
21705000 0.867208
21706000 0.867208
21707000 0.867208
21708000 0.867208
21709000 0.867208
21710000 0.867208
21711000 0.867208
21712000 0.867208
21713000 0.867208
21714000 0.867208
21715000 0.867209
21716000 0.86721
21717000 0.86721
21718000 0.86721
21719000 0.86721
21720000 0.86721
21721000 0.86721
21722000 0.867209
21723000 0.867208
21724000 0.867207
21725000 0.867207
21726000 0.867205
21727000 0.867205
21728000 0.867204
21729000 0.867203
21730000 0.867202
21731000 0.867202
21732000 0.867201
21733000 0.867201
21734000 0.8672
21735000 0.867199
21736000 0.867198
21737000 0.867198
21738000 0.867198
21739000 0.867197
21740000 0.867196
21741000 0.867196
21742000 0.867196
21743000 0.867196
21744000 0.867196
21745000 0.867196
21746000 0.867197
21747000 0.867197
21748000 0.867197
21749000 0.867198
21750000 0.867198
21751000 0.867198
21752000 0.867199
21753000 0.867199
21754000 0.867199
21755000 0.8672
21756000 0.8672
21757000 0.8672
21758000 0.8672
21759000 0.867201
21760000 0.867202
21761000 0.867203
21762000 0.867203
21763000 0.867203
21764000 0.867203
21765000 0.867204
21766000 0.867204
21767000 0.867205
21768000 0.867206
21769000 0.867205
21770000 0.867206
21771000 0.867207
21772000 0.867207
21773000 0.867207
21774000 0.867208
21775000 0.867208
21776000 0.867207
21777000 0.867207
21778000 0.867208
21779000 0.867209
21780000 0.867209
21781000 0.867209
21782000 0.86721
21783000 0.86721
21784000 0.86721
21785000 0.867211
21786000 0.867212
21787000 0.867212
21788000 0.867212
21789000 0.867212
21790000 0.867212
21791000 0.867212
21792000 0.867211
21793000 0.867212
21794000 0.867213
21795000 0.867213
21796000 0.867214
21797000 0.867215
21798000 0.867215
21799000 0.867216
21800000 0.867217
21801000 0.867217
21802000 0.867217
21803000 0.867218
21804000 0.867217
21805000 0.867218
21806000 0.867218
21807000 0.867219
21808000 0.867219
21809000 0.86722
21810000 0.86722
21811000 0.867221
21812000 0.867222
21813000 0.867222
21814000 0.867223
21815000 0.867223
21816000 0.867223
21817000 0.867223
21818000 0.867223
21819000 0.867223
21820000 0.867224
21821000 0.867225
21822000 0.867225
21823000 0.867226
21824000 0.867227
21825000 0.867228
21826000 0.867228
21827000 0.867229
21828000 0.86723
21829000 0.867231
21830000 0.867231
21831000 0.867231
21832000 0.867232
21833000 0.867232
21834000 0.867232
21835000 0.867233
21836000 0.867233
21837000 0.867233
21838000 0.867233
21839000 0.867234
21840000 0.867234
21841000 0.867234
21842000 0.867234
21843000 0.867233
21844000 0.867233
21845000 0.867233
21846000 0.867232
21847000 0.867231
21848000 0.867231
21849000 0.86723
21850000 0.86723
21851000 0.867229
21852000 0.867229
21853000 0.867229
21854000 0.867229
21855000 0.867229
21856000 0.86723
21857000 0.86723
21858000 0.86723
21859000 0.86723
21860000 0.86723
21861000 0.86723
21862000 0.867229
21863000 0.86723
21864000 0.867229
21865000 0.867229
21866000 0.867229
21867000 0.867229
21868000 0.867229
21869000 0.867229
21870000 0.867229
21871000 0.867228
21872000 0.867227
21873000 0.867227
21874000 0.867226
21875000 0.867226
21876000 0.867225
21877000 0.867224
21878000 0.867223
21879000 0.867223
21880000 0.867222
21881000 0.867222
21882000 0.867221
21883000 0.867221
21884000 0.86722
21885000 0.86722
21886000 0.867219
21887000 0.867218
21888000 0.867217
21889000 0.867217
21890000 0.867217
21891000 0.867217
21892000 0.867217
21893000 0.867217
21894000 0.867217
21895000 0.867217
21896000 0.867217
21897000 0.867216
21898000 0.867215
21899000 0.867215
21900000 0.867215
21901000 0.867215
21902000 0.867215
21903000 0.867216
21904000 0.867216
21905000 0.867216
21906000 0.867216
21907000 0.867216
21908000 0.867216
21909000 0.867216
21910000 0.867215
21911000 0.867215
21912000 0.867214
21913000 0.867214
21914000 0.867215
21915000 0.867215
21916000 0.867215
21917000 0.867215
21918000 0.867215
21919000 0.867215
21920000 0.867215
21921000 0.867215
21922000 0.867214
21923000 0.867214
21924000 0.867214
21925000 0.867215
21926000 0.867215
21927000 0.867215
21928000 0.867215
21929000 0.867216
21930000 0.867215
21931000 0.867215
21932000 0.867214
21933000 0.867214
21934000 0.867213
21935000 0.867213
21936000 0.867213
21937000 0.867213
21938000 0.867213
21939000 0.867213
21940000 0.867214
21941000 0.867214
21942000 0.867214
21943000 0.867213
21944000 0.867213
21945000 0.867213
21946000 0.867213
21947000 0.867213
21948000 0.867213
21949000 0.867214
21950000 0.867215
21951000 0.867215
21952000 0.867216
21953000 0.867216
21954000 0.867217
21955000 0.867218
21956000 0.867218
21957000 0.867218
21958000 0.867218
21959000 0.867218
21960000 0.867219
21961000 0.86722
21962000 0.86722
21963000 0.86722
21964000 0.86722
21965000 0.86722
21966000 0.86722
21967000 0.86722
21968000 0.867221
21969000 0.86722
21970000 0.86722
21971000 0.867219
21972000 0.867219
21973000 0.867219
21974000 0.867218
21975000 0.867217
21976000 0.867217
21977000 0.867217
21978000 0.867217
21979000 0.867218
21980000 0.867218
21981000 0.867217
21982000 0.867217
21983000 0.867216
21984000 0.867216
21985000 0.867216
21986000 0.867216
21987000 0.867215
21988000 0.867216
21989000 0.867215
21990000 0.867215
21991000 0.867215
21992000 0.867215
21993000 0.867214
21994000 0.867214
21995000 0.867214
21996000 0.867212
21997000 0.867212
21998000 0.867212
21999000 0.867212
22000000 0.867212
22001000 0.867212
22002000 0.867212
22003000 0.867212
22004000 0.867213
22005000 0.867213
22006000 0.867214
22007000 0.867214
22008000 0.867214
22009000 0.867215
22010000 0.867215
22011000 0.867215
22012000 0.867214
22013000 0.867214
22014000 0.867214
22015000 0.867214
22016000 0.867213
22017000 0.867213
22018000 0.867213
22019000 0.867212
22020000 0.867212
22021000 0.867212
22022000 0.867212
22023000 0.867211
22024000 0.867212
22025000 0.867211
22026000 0.867211
22027000 0.867211
22028000 0.867212
22029000 0.867212
22030000 0.867213
22031000 0.867214
22032000 0.867214
22033000 0.867215
22034000 0.867215
22035000 0.867215
22036000 0.867215
22037000 0.867215
22038000 0.867215
22039000 0.867216
22040000 0.867216
22041000 0.867217
22042000 0.867217
22043000 0.867218
22044000 0.867218
22045000 0.867219
22046000 0.867219
22047000 0.86722
22048000 0.86722
22049000 0.867221
22050000 0.867222
22051000 0.867223
22052000 0.867224
22053000 0.867225
22054000 0.867226
22055000 0.867227
22056000 0.867228
22057000 0.867229
22058000 0.867231
22059000 0.867232
22060000 0.867234
22061000 0.867235
22062000 0.867237
22063000 0.867238
22064000 0.867239
22065000 0.86724
22066000 0.86724
22067000 0.867241
22068000 0.867241
22069000 0.867242
22070000 0.867241
22071000 0.867241
22072000 0.867241
22073000 0.867242
22074000 0.867243
22075000 0.867244
22076000 0.867244
22077000 0.867244
22078000 0.867244
22079000 0.867244
22080000 0.867245
22081000 0.867246
22082000 0.867246
22083000 0.867246
22084000 0.867247
22085000 0.867248
22086000 0.867248
22087000 0.867249
22088000 0.867249
22089000 0.86725
22090000 0.86725
22091000 0.867251
22092000 0.867252
22093000 0.867252
22094000 0.867252
22095000 0.867252
22096000 0.867253
22097000 0.867255
22098000 0.867256
22099000 0.867257
22100000 0.867257
22101000 0.867258
22102000 0.867259
22103000 0.86726
22104000 0.867261
22105000 0.867262
22106000 0.867262
22107000 0.867263
22108000 0.867263
22109000 0.867263
22110000 0.867264
22111000 0.867265
22112000 0.867266
22113000 0.867266
22114000 0.867267
22115000 0.867268
22116000 0.867269
22117000 0.86727
22118000 0.86727
22119000 0.867271
22120000 0.86727
22121000 0.86727
22122000 0.867271
22123000 0.867272
22124000 0.867273
22125000 0.867274
22126000 0.867275
22127000 0.867276
22128000 0.867278
22129000 0.867279
22130000 0.86728
22131000 0.867281
22132000 0.867282
22133000 0.867283
22134000 0.867283
22135000 0.867283
22136000 0.867285
22137000 0.867285
22138000 0.867287
22139000 0.867288
22140000 0.867289
22141000 0.86729
22142000 0.867291
22143000 0.867292
22144000 0.867293
22145000 0.867294
22146000 0.867296
22147000 0.867296
22148000 0.867297
22149000 0.867298
22150000 0.867298
22151000 0.867299
22152000 0.867299
22153000 0.8673
22154000 0.8673
22155000 0.8673
22156000 0.867301
22157000 0.867301
22158000 0.867301
22159000 0.867302
22160000 0.867302
22161000 0.867303
22162000 0.867304
22163000 0.867305
22164000 0.867305
22165000 0.867306
22166000 0.867307
22167000 0.867307
22168000 0.867308
22169000 0.867308
22170000 0.867308
22171000 0.867309
22172000 0.86731
22173000 0.867311
22174000 0.867312
22175000 0.867313
22176000 0.867314
22177000 0.867314
22178000 0.867315
22179000 0.867316
22180000 0.867317
22181000 0.867318
22182000 0.867319
22183000 0.86732
22184000 0.867321
22185000 0.867322
22186000 0.867323
22187000 0.867325
22188000 0.867326
22189000 0.867327
22190000 0.867327
22191000 0.867329
22192000 0.867329
22193000 0.86733
22194000 0.86733
22195000 0.867331
22196000 0.867332
22197000 0.867333
22198000 0.867333
22199000 0.867333
22200000 0.867334
22201000 0.867334
22202000 0.867335
22203000 0.867335
22204000 0.867336
22205000 0.867336
22206000 0.867337
22207000 0.867336
22208000 0.867337
22209000 0.867337
22210000 0.867337
22211000 0.867337
22212000 0.867338
22213000 0.867338
22214000 0.867338
22215000 0.867338
22216000 0.867338
22217000 0.867339
22218000 0.867339
22219000 0.86734
22220000 0.867339
22221000 0.867339
22222000 0.867339
22223000 0.867339
22224000 0.867339
22225000 0.86734
22226000 0.86734
22227000 0.867341
22228000 0.867341
22229000 0.867342
22230000 0.867341
22231000 0.867341
22232000 0.867341
22233000 0.867342
22234000 0.867342
22235000 0.867342
22236000 0.867343
22237000 0.867344
22238000 0.867344
22239000 0.867344
22240000 0.867344
22241000 0.867343
22242000 0.867343
22243000 0.867343
22244000 0.867343
22245000 0.867343
22246000 0.867343
22247000 0.867343
22248000 0.867343
22249000 0.867343
22250000 0.867343
22251000 0.867344
22252000 0.867344
22253000 0.867344
22254000 0.867344
22255000 0.867344
22256000 0.867344
22257000 0.867343
22258000 0.867343
22259000 0.867344
22260000 0.867344
22261000 0.867344
22262000 0.867344
22263000 0.867344
22264000 0.867344
22265000 0.867344
22266000 0.867345
22267000 0.867345
22268000 0.867344
22269000 0.867344
22270000 0.867344
22271000 0.867344
22272000 0.867344
22273000 0.867344
22274000 0.867344
22275000 0.867344
22276000 0.867344
22277000 0.867345
22278000 0.867345
22279000 0.867346
22280000 0.867346
22281000 0.867346
22282000 0.867347
22283000 0.867347
22284000 0.867348
22285000 0.867348
22286000 0.867349
22287000 0.867349
22288000 0.86735
22289000 0.867351
22290000 0.86735
22291000 0.867351
22292000 0.867351
22293000 0.867351
22294000 0.86735
22295000 0.867349
22296000 0.867349
22297000 0.867349
22298000 0.867349
22299000 0.867349
22300000 0.867349
22301000 0.867349
22302000 0.867349
22303000 0.867349
22304000 0.86735
22305000 0.867351
22306000 0.867352
22307000 0.867353
22308000 0.867355
22309000 0.867356
22310000 0.867357
22311000 0.867358
22312000 0.867359
22313000 0.867359
22314000 0.86736
22315000 0.867361
22316000 0.867362
22317000 0.867362
22318000 0.867362
22319000 0.867362
22320000 0.867364
22321000 0.867364
22322000 0.867365
22323000 0.867366
22324000 0.867366
22325000 0.867366
22326000 0.867366
22327000 0.867366
22328000 0.867366
22329000 0.867366
22330000 0.867367
22331000 0.867367
22332000 0.867367
22333000 0.867368
22334000 0.867368
22335000 0.867368
22336000 0.867369
22337000 0.867369
22338000 0.867369
22339000 0.867369
22340000 0.86737
22341000 0.867371
22342000 0.867371
22343000 0.867371
22344000 0.867372
22345000 0.867372
22346000 0.867372
22347000 0.867372
22348000 0.867372
22349000 0.867372
22350000 0.867372
22351000 0.867372
22352000 0.867372
22353000 0.867373
22354000 0.867373
22355000 0.867373
22356000 0.867373
22357000 0.867373
22358000 0.867374
22359000 0.867374
22360000 0.867375
22361000 0.867375
22362000 0.867375
22363000 0.867375
22364000 0.867375
22365000 0.867375
22366000 0.867376
22367000 0.867376
22368000 0.867376
22369000 0.867376
22370000 0.867376
22371000 0.867376
22372000 0.867376
22373000 0.867376
22374000 0.867377
22375000 0.867377
22376000 0.867378
22377000 0.867378
22378000 0.867379
22379000 0.867379
22380000 0.86738
22381000 0.867381
22382000 0.867381
22383000 0.867381
22384000 0.867382
22385000 0.867382
22386000 0.867383
22387000 0.867383
22388000 0.867383
22389000 0.867383
22390000 0.867382
22391000 0.867382
22392000 0.867382
22393000 0.867382
22394000 0.867382
22395000 0.867382
22396000 0.867382
22397000 0.867382
22398000 0.867382
22399000 0.867382
22400000 0.867382
22401000 0.867383
22402000 0.867382
22403000 0.867383
22404000 0.867384
22405000 0.867383
22406000 0.867384
22407000 0.867384
22408000 0.867384
22409000 0.867384
22410000 0.867385
22411000 0.867385
22412000 0.867385
22413000 0.867385
22414000 0.867386
22415000 0.867386
22416000 0.867387
22417000 0.867388
22418000 0.867388
22419000 0.867388
22420000 0.867388
22421000 0.867388
22422000 0.867388
22423000 0.867389
22424000 0.867389
22425000 0.867389
22426000 0.867389
22427000 0.867389
22428000 0.867389
22429000 0.867389
22430000 0.867389
22431000 0.867389
22432000 0.86739
22433000 0.86739
22434000 0.867389
22435000 0.867389
22436000 0.867389
22437000 0.867389
22438000 0.867388
22439000 0.867389
22440000 0.867389
22441000 0.867389
22442000 0.867389
22443000 0.867389
22444000 0.867389
22445000 0.867389
22446000 0.867388
22447000 0.867389
22448000 0.867389
22449000 0.867389
22450000 0.867389
22451000 0.867389
22452000 0.867389
22453000 0.867389
22454000 0.867389
22455000 0.867389
22456000 0.867389
22457000 0.867389
22458000 0.867388
22459000 0.867388
22460000 0.867389
22461000 0.867388
22462000 0.867388
22463000 0.867388
22464000 0.867389
22465000 0.86739
22466000 0.86739
22467000 0.867391
22468000 0.867391
22469000 0.867391
22470000 0.867392
22471000 0.867392
22472000 0.867393
22473000 0.867393
22474000 0.867393
22475000 0.867393
22476000 0.867393
22477000 0.867393
22478000 0.867393
22479000 0.867394
22480000 0.867394
22481000 0.867394
22482000 0.867395
22483000 0.867394
22484000 0.867394
22485000 0.867395
22486000 0.867395
22487000 0.867395
22488000 0.867395
22489000 0.867395
22490000 0.867395
22491000 0.867394
22492000 0.867394
22493000 0.867394
22494000 0.867394
22495000 0.867393
22496000 0.867393
22497000 0.867393
22498000 0.867393
22499000 0.867392
22500000 0.867392
22501000 0.867392
22502000 0.867392
22503000 0.867392
22504000 0.867392
22505000 0.867393
22506000 0.867393
22507000 0.867393
22508000 0.867393
22509000 0.867393
22510000 0.867394
22511000 0.867394
22512000 0.867395
22513000 0.867395
22514000 0.867395
22515000 0.867396
22516000 0.867396
22517000 0.867396
22518000 0.867397
22519000 0.867397
22520000 0.867398
22521000 0.867398
22522000 0.867398
22523000 0.867398
22524000 0.867399
22525000 0.867399
22526000 0.867399
22527000 0.867399
22528000 0.8674
22529000 0.867401
22530000 0.867401
22531000 0.867402
22532000 0.867402
22533000 0.867403
22534000 0.867403
22535000 0.867403
22536000 0.867404
22537000 0.867404
22538000 0.867403
22539000 0.867403
22540000 0.867403
22541000 0.867402
22542000 0.867402
22543000 0.867402
22544000 0.867402
22545000 0.867402
22546000 0.867403
22547000 0.867404
22548000 0.867404
22549000 0.867404
22550000 0.867405
22551000 0.867405
22552000 0.867405
22553000 0.867406
22554000 0.867406
22555000 0.867406
22556000 0.867407
22557000 0.867406
22558000 0.867406
22559000 0.867406
22560000 0.867406
22561000 0.867407
22562000 0.867407
22563000 0.867408
22564000 0.867408
22565000 0.867408
22566000 0.867408
22567000 0.867408
22568000 0.867409
22569000 0.86741
22570000 0.86741
22571000 0.867411
22572000 0.867411
22573000 0.867411
22574000 0.867412
22575000 0.867412
22576000 0.867412
22577000 0.867412
22578000 0.867413
22579000 0.867413
22580000 0.867413
22581000 0.867414
22582000 0.867414
22583000 0.867415
22584000 0.867415
22585000 0.867416
22586000 0.867416
22587000 0.867415
22588000 0.867416
22589000 0.867416
22590000 0.867416
22591000 0.867417
22592000 0.867418
22593000 0.867418
22594000 0.867419
22595000 0.86742
22596000 0.867421
22597000 0.867422
22598000 0.867422
22599000 0.867423
22600000 0.867424
22601000 0.867424
22602000 0.867424
22603000 0.867425
22604000 0.867425
22605000 0.867425
22606000 0.867426
22607000 0.867427
22608000 0.867428
22609000 0.867428
22610000 0.867429
22611000 0.867429
22612000 0.86743
22613000 0.86743
22614000 0.86743
22615000 0.86743
22616000 0.86743
22617000 0.867431
22618000 0.867431
22619000 0.867432
22620000 0.867433
22621000 0.867433
22622000 0.867434
22623000 0.867435
22624000 0.867436
22625000 0.867436
22626000 0.867437
22627000 0.867438
22628000 0.867439
22629000 0.86744
22630000 0.86744
22631000 0.867441
22632000 0.867442
22633000 0.867443
22634000 0.867444
22635000 0.867444
22636000 0.867445
22637000 0.867446
22638000 0.867446
22639000 0.867447
22640000 0.867448
22641000 0.867448
22642000 0.867448
22643000 0.867448
22644000 0.867449
22645000 0.867448
22646000 0.867448
22647000 0.867448
22648000 0.867448
