# Time-averaged data for fix pave
# TimeStep v_pressure
19741000 987.038
19742000 987.038
19743000 987.05
19744000 987.055
19745000 987.052
19746000 987.05
19747000 987.049
19748000 987.052
19749000 987.042
19750000 987.036
19751000 987.055
19752000 987.047
19753000 987.05
19754000 987.038
19755000 987.027
19756000 987.047
19757000 987.049
19758000 987.039
19759000 987.043
19760000 987.054
19761000 987.051
19762000 987.051
19763000 987.05
19764000 987.039
19765000 987.049
19766000 987.054
19767000 987.042
19768000 987.058
19769000 987.039
19770000 987.047
19771000 987.038
19772000 987.057
19773000 987.048
19774000 987.046
19775000 987.047
19776000 987.035
19777000 987.047
19778000 987.031
19779000 987.031
19780000 987.043
19781000 987.049
19782000 987.036
19783000 987.036
19784000 987.037
19785000 987.04
19786000 987.022
19787000 987.039
19788000 987.028
19789000 987.034
19790000 987.037
19791000 987.035
19792000 987.049
19793000 987.038
19794000 987.043
19795000 987.04
19796000 987.037
19797000 987.034
19798000 987.029
19799000 987.039
19800000 987.042
19801000 987.043
19802000 987.032
19803000 987.031
19804000 987.038
19805000 987.033
19806000 987.046
19807000 987.037
19808000 987.032
19809000 987.031
19810000 987.035
19811000 987.028
19812000 987.044
19813000 987.017
19814000 987.036
19815000 987.03
19816000 987.034
19817000 987.015
19818000 987.027
19819000 987.034
19820000 987.036
19821000 987.025
19822000 987.025
19823000 987.042
19824000 987.037
19825000 987.033
19826000 987.028
19827000 987.039
19828000 987.03
19829000 987.025
19830000 987.044
19831000 987.032
19832000 987.034
19833000 987.022
19834000 987.043
19835000 987.031
19836000 987.041
19837000 987.023
19838000 987.026
19839000 987.026
19840000 987.028
19841000 987.009
19842000 987.026
19843000 987.027
19844000 987.031
19845000 987.021
19846000 987.03
19847000 987.016
19848000 987.025
19849000 987.023
19850000 987.031
19851000 987.017
19852000 987.033
19853000 987.029
19854000 987.038
19855000 987.016
19856000 987.035
19857000 987.026
19858000 987.022
19859000 987.028
19860000 987.036
19861000 987.021
19862000 987.028
19863000 987.026
19864000 987.033
19865000 987.042
19866000 987.043
19867000 987.035
19868000 987.027
19869000 987.029
19870000 987.033
19871000 987.037
19872000 987.027
19873000 987.037
19874000 987.035
19875000 987.028
19876000 987.033
19877000 987.037
19878000 987.032
19879000 987.021
19880000 987.036
19881000 987.009
19882000 987.03
19883000 987.031
19884000 987.037
19885000 987.026
19886000 987.019
19887000 987.028
19888000 987.02
19889000 987.028
19890000 987.035
19891000 987.032
19892000 987.033
19893000 987.032
19894000 987.032
19895000 987.045
19896000 987.036
19897000 987.035
19898000 987.028
19899000 987.038
19900000 987.027
19901000 987.038
19902000 987.025
19903000 987.032
19904000 987.04
19905000 987.034
19906000 987.035
19907000 987.029
19908000 987.036
19909000 987.045
19910000 987.035
19911000 987.023
19912000 987.031
19913000 987.039
19914000 987.021
19915000 987.038
19916000 987.025
19917000 987.03
19918000 987.037
19919000 987.019
19920000 987.04
19921000 987.036
19922000 987.03
19923000 987.041
19924000 987.025
19925000 987.044
19926000 987.039
19927000 987.034
19928000 987.035
19929000 987.035
19930000 987.026
19931000 987.038
19932000 987.029
19933000 987.045
19934000 987.035
19935000 987.04
19936000 987.039
19937000 987.035
19938000 987.031
19939000 987.044
19940000 987.044
19941000 987.035
19942000 987.035
19943000 987.033
19944000 987.03
19945000 987.04
19946000 987.034
19947000 987.036
19948000 987.023
19949000 987.039
19950000 987.041
19951000 987.031
19952000 987.037
19953000 987.022
19954000 987.026
19955000 987.043
19956000 987.032
19957000 987.031
19958000 987.031
19959000 987.037
19960000 987.039
19961000 987.031
19962000 987.049
19963000 987.026
19964000 987.03
19965000 987.036
19966000 987.042
19967000 987.047
19968000 987.032
19969000 987.029
19970000 987.028
19971000 987.024
19972000 987.028
19973000 987.033
19974000 987.02
19975000 987.025
19976000 987.039
19977000 987.037
19978000 987.042
19979000 987.038
19980000 987.035
19981000 987.046
19982000 987.053
19983000 987.048
19984000 987.057
19985000 987.054
19986000 987.036
19987000 987.035
19988000 987.035
19989000 987.04
19990000 987.05
19991000 987.031
19992000 987.058
19993000 987.047
19994000 987.046
19995000 987.052
19996000 987.049
19997000 987.042
19998000 987.047
19999000 987.058
20000000 987.047
20001000 987.045
20002000 987.061
20003000 987.052
20004000 987.043
20005000 987.052
20006000 987.046
20007000 987.048
20008000 987.045
20009000 987.049
20010000 987.043
20011000 987.05
20012000 987.044
20013000 987.057
20014000 987.05
20015000 987.042
20016000 987.041
20017000 987.051
20018000 987.04
20019000 987.049
20020000 987.045
20021000 987.045
20022000 987.043
20023000 987.051
20024000 987.055
20025000 987.041
20026000 987.058
20027000 987.044
20028000 987.056
20029000 987.056
20030000 987.042
20031000 987.041
20032000 987.041
20033000 987.04
20034000 987.04
20035000 987.043
20036000 987.035
20037000 987.04
20038000 987.025
20039000 987.05
20040000 987.045
20041000 987.045
20042000 987.052
20043000 987.041
20044000 987.042
20045000 987.047
20046000 987.042
20047000 987.036
20048000 987.043
20049000 987.046
20050000 987.035
20051000 987.046
20052000 987.035
20053000 987.046
20054000 987.044
20055000 987.03
20056000 987.039
20057000 987.042
20058000 987.044
20059000 987.038
20060000 987.04
20061000 987.03
20062000 987.041
20063000 987.048
20064000 987.05
20065000 987.038
20066000 987.044
20067000 987.055
20068000 987.045
20069000 987.042
20070000 987.048
20071000 987.042
20072000 987.041
20073000 987.04
20074000 987.029
20075000 987.039
20076000 987.03
20077000 987.044
20078000 987.054
20079000 987.014
20080000 987.043
20081000 987.04
20082000 987.046
20083000 987.029
20084000 987.044
20085000 987.042
20086000 987.04
20087000 987.047
20088000 987.042
20089000 987.042
20090000 987.041
20091000 987.043
20092000 987.032
20093000 987.053
20094000 987.03
20095000 987.049
20096000 987.03
20097000 987.038
20098000 987.042
20099000 987.059
20100000 987.041
20101000 987.043
20102000 987.041
20103000 987.036
20104000 987.046
20105000 987.043
20106000 987.034
20107000 987.039
20108000 987.036
20109000 987.043
20110000 987.025
20111000 987.042
20112000 987.034
20113000 987.031
20114000 987.029
20115000 987.031
20116000 987.04
20117000 987.045
20118000 987.037
20119000 987.038
20120000 987.031
20121000 987.035
20122000 987.04
20123000 987.049
20124000 987.031
20125000 987.043
20126000 987.032
20127000 987.048
20128000 987.045
20129000 987.037
20130000 987.032
20131000 987.039
20132000 987.028
20133000 987.031
20134000 987.041
20135000 987.044
20136000 987.039
20137000 987.032
20138000 987.031
20139000 987.046
20140000 987.041
20141000 987.025
20142000 987.046
20143000 987.041
20144000 987.05
20145000 987.028
20146000 987.036
20147000 987.039
20148000 987.049
20149000 987.041
20150000 987.036
20151000 987.046
20152000 987.04
20153000 987.04
20154000 987.049
20155000 987.048
20156000 987.045
20157000 987.04
20158000 987.04
20159000 987.044
20160000 987.042
20161000 987.04
20162000 987.033
20163000 987.034
20164000 987.044
20165000 987.035
20166000 987.04
20167000 987.033
20168000 987.044
20169000 987.041
20170000 987.044
20171000 987.042
20172000 987.033
20173000 987.039
20174000 987.041
20175000 987.05
20176000 987.032
20177000 987.043
20178000 987.04
20179000 987.036
20180000 987.044
20181000 987.039
20182000 987.046
20183000 987.036
20184000 987.044
20185000 987.036
20186000 987.049
20187000 987.046
20188000 987.049
20189000 987.038
20190000 987.043
20191000 987.039
20192000 987.038
20193000 987.038
20194000 987.053
20195000 987.049
20196000 987.038
20197000 987.052
20198000 987.036
20199000 987.038
20200000 987.045
20201000 987.033
20202000 987.039
20203000 987.037
20204000 987.035
20205000 987.038
20206000 987.05
20207000 987.031
20208000 987.042
20209000 987.041
20210000 987.037
20211000 987.043
20212000 987.043
20213000 987.042
20214000 987.034
20215000 987.047
20216000 987.039
20217000 987.033
20218000 987.038
20219000 987.042
20220000 987.047
20221000 987.041
20222000 987.052
20223000 987.041
20224000 987.054
20225000 987.019
20226000 987.051
20227000 987.038
20228000 987.044
20229000 987.044
20230000 987.041
20231000 987.044
20232000 987.039
20233000 987.049
20234000 987.037
20235000 987.04
20236000 987.034
20237000 987.048
20238000 987.034
20239000 987.041
20240000 987.049
20241000 987.036
20242000 987.04
20243000 987.038
20244000 987.038
20245000 987.06
20246000 987.039
20247000 987.035
20248000 987.035
20249000 987.05
20250000 987.041
20251000 987.044
20252000 987.041
20253000 987.042
20254000 987.041
20255000 987.043
20256000 987.049
20257000 987.053
20258000 987.043
20259000 987.037
20260000 987.046
20261000 987.048
20262000 987.041
20263000 987.043
20264000 987.037
20265000 987.054
20266000 987.043
20267000 987.043
20268000 987.042
20269000 987.048
20270000 987.046
20271000 987.033
20272000 987.046
20273000 987.046
20274000 987.033
20275000 987.046
20276000 987.037
20277000 987.041
20278000 987.036
20279000 987.048
20280000 987.038
20281000 987.028
20282000 987.029
20283000 987.038
20284000 987.042
20285000 987.048
20286000 987.044
20287000 987.049
20288000 987.047
20289000 987.044
20290000 987.048
20291000 987.05
20292000 987.043
20293000 987.039
20294000 987.041
20295000 987.047
20296000 987.038
20297000 987.048
20298000 987.05
20299000 987.051
20300000 987.04
20301000 987.038
20302000 987.057
20303000 987.039
20304000 987.047
20305000 987.044
20306000 987.048
20307000 987.032
20308000 987.045
20309000 987.044
20310000 987.039
20311000 987.05
20312000 987.044
20313000 987.043
20314000 987.043
20315000 987.034
20316000 987.049
20317000 987.04
20318000 987.051
20319000 987.043
20320000 987.04
20321000 987.034
20322000 987.042
20323000 987.044
20324000 987.047
20325000 987.048
20326000 987.037
20327000 987.039
20328000 987.042
20329000 987.039
20330000 987.039
20331000 987.027
20332000 987.041
20333000 987.038
20334000 987.037
20335000 987.036
20336000 987.046
20337000 987.036
20338000 987.043
20339000 987.033
20340000 987.042
20341000 987.03
20342000 987.037
20343000 987.03
20344000 987.038
20345000 987.035
20346000 987.033
20347000 987.039
20348000 987.036
20349000 987.039
20350000 987.035
20351000 987.04
20352000 987.035
20353000 987.026
20354000 987.032
20355000 987.036
20356000 987.053
20357000 987.039
20358000 987.03
20359000 987.033
20360000 987.031
20361000 987.037
20362000 987.046
20363000 987.034
20364000 987.036
20365000 987.037
20366000 987.032
20367000 987.037
20368000 987.033
20369000 987.049
20370000 987.049
20371000 987.037
20372000 987.038
20373000 987.052
20374000 987.038
20375000 987.039
20376000 987.043
20377000 987.034
20378000 987.043
20379000 987.042
20380000 987.039
20381000 987.039
20382000 987.043
20383000 987.035
20384000 987.044
20385000 987.034
20386000 987.034
20387000 987.048
20388000 987.04
20389000 987.038
20390000 987.036
20391000 987.038
20392000 987.04
20393000 987.031
20394000 987.038
20395000 987.037
20396000 987.048
20397000 987.043
20398000 987.033
20399000 987.044
20400000 987.04
20401000 987.047
20402000 987.04
20403000 987.037
20404000 987.039
20405000 987.041
20406000 987.042
20407000 987.039
20408000 987.04
20409000 987.04
20410000 987.036
20411000 987.034
20412000 987.039
20413000 987.045
20414000 987.038
20415000 987.039
20416000 987.038
20417000 987.042
20418000 987.044
20419000 987.039
20420000 987.039
20421000 987.045
20422000 987.039
20423000 987.038
20424000 987.035
20425000 987.035
20426000 987.037
20427000 987.041
20428000 987.039
20429000 987.037
20430000 987.039
20431000 987.046
20432000 987.043
20433000 987.038
20434000 987.025
20435000 987.027
20436000 987.033
20437000 987.04
20438000 987.031
20439000 987.05
20440000 987.031
20441000 987.039
20442000 987.035
20443000 987.042
20444000 987.036
20445000 987.037
20446000 987.04
20447000 987.042
20448000 987.047
20449000 987.041
20450000 987.041
20451000 987.044
20452000 987.035
20453000 987.036
20454000 987.043
20455000 987.02
20456000 987.041
20457000 987.036
20458000 987.045
20459000 987.035
20460000 987.037
20461000 987.038
20462000 987.038
20463000 987.036
20464000 987.037
20465000 987.036
20466000 987.042
20467000 987.031
20468000 987.038
20469000 987.031
20470000 987.034
20471000 987.035
20472000 987.032
20473000 987.032
20474000 987.041
20475000 987.037
20476000 987.033
20477000 987.034
20478000 987.027
20479000 987.036
20480000 987.026
20481000 987.031
20482000 987.034
20483000 987.021
20484000 987.04
20485000 987.029
20486000 987.033
20487000 987.046
20488000 987.031
20489000 987.033
20490000 987.02
20491000 987.029
20492000 987.033
20493000 987.036
20494000 987.02
20495000 987.03
20496000 987.032
20497000 987.03
20498000 987.021
20499000 987.029
20500000 987.022
20501000 987.024
20502000 987.028
20503000 987.027
20504000 987.016
20505000 987.039
20506000 987.031
20507000 987.023
20508000 987.019
20509000 987.031
20510000 987.037
20511000 987.031
20512000 987.03
20513000 987.019
20514000 987.024
20515000 987.04
20516000 987.03
20517000 987.025
20518000 987.018
20519000 987.02
20520000 987.031
20521000 987.03
20522000 987.028
20523000 987.035
20524000 987.022
20525000 987.026
20526000 987.041
20527000 987.035
20528000 987.035
20529000 987.033
20530000 987.037
20531000 987.033
20532000 987.028
20533000 987.027
20534000 987.032
20535000 987.05
20536000 987.034
20537000 987.032
20538000 987.031
20539000 987.027
20540000 987.04
20541000 987.029
20542000 987.037
20543000 987.03
20544000 987.023
20545000 987.022
20546000 987.037
20547000 987.024
20548000 987.016
20549000 987.027
20550000 987.022
20551000 987.009
20552000 987.024
20553000 987.016
20554000 987.017
20555000 987.029
20556000 987.03
20557000 987.024
20558000 987.032
20559000 987.033
20560000 987.037
20561000 987.018
20562000 987.022
20563000 987.023
20564000 987.027
20565000 987.04
20566000 987.028
20567000 987.029
20568000 987.026
20569000 987.026
20570000 987.025
20571000 987.022
20572000 987.018
20573000 987.026
20574000 987.019
20575000 987.027
20576000 987.031
20577000 987.017
20578000 987.031
20579000 987.023
20580000 987.023
20581000 987.034
20582000 987.024
20583000 987.022
20584000 987.021
20585000 987.023
20586000 987.023
20587000 987.032
20588000 987.026
20589000 987.026
20590000 987.024
20591000 987.028
20592000 987.04
20593000 987.029
20594000 987.036
20595000 987.031
20596000 987.029
20597000 987.03
20598000 987.031
20599000 987.023
20600000 987.018
20601000 987.028
20602000 987.032
20603000 987.029
20604000 987.034
20605000 987.031
20606000 987.032
20607000 987.034
20608000 987.025
20609000 987.038
20610000 987.024
20611000 987.037
20612000 987.03
20613000 987.033
20614000 987.03
20615000 987.032
20616000 987.028
20617000 987.028
20618000 987.031
20619000 987.033
20620000 987.031
20621000 987.034
20622000 987.036
20623000 987.041
20624000 987.038
20625000 987.042
20626000 987.028
20627000 987.024
20628000 987.024
20629000 987.032
20630000 987.029
20631000 987.03
20632000 987.05
20633000 987.03
20634000 987.036
20635000 987.031
20636000 987.042
20637000 987.028
20638000 987.033
20639000 987.031
20640000 987.033
20641000 987.032
20642000 987.015
20643000 987.041
20644000 987.032
20645000 987.026
20646000 987.034
20647000 987.025
20648000 987.029
20649000 987.037
20650000 987.028
20651000 987.027
20652000 987.027
20653000 987.029
20654000 987.021
20655000 987.037
20656000 987.039
20657000 987.029
20658000 987.023
20659000 987.022
20660000 987.026
20661000 987.032
20662000 987.03
20663000 987.026
20664000 987.024
20665000 987.028
20666000 987.027
20667000 987.032
20668000 987.031
20669000 987.033
20670000 987.027
20671000 987.032
20672000 987.023
20673000 987.021
20674000 987.027
20675000 987.039
20676000 987.018
20677000 987.011
20678000 987.032
20679000 987.029
20680000 987.031
20681000 987.025
20682000 987.024
20683000 987.022
20684000 987.03
20685000 987.025
20686000 987.012
20687000 987.029
20688000 987.028
20689000 987.025
20690000 987.024
20691000 987.025
20692000 987.025
20693000 987.035
20694000 987.031
20695000 987.024
20696000 987.022
20697000 987.028
20698000 987.024
20699000 987.027
20700000 987.028
20701000 987.024
20702000 987.037
20703000 987.027
20704000 987.016
20705000 987.032
20706000 987.028
20707000 987.019
20708000 987.032
20709000 987.031
20710000 987.021
20711000 987.026
20712000 987.027
20713000 987.025
20714000 987.02
20715000 987.025
20716000 987.029
20717000 987.025
20718000 987.032
20719000 987.023
20720000 987.027
20721000 987.017
20722000 987.023
20723000 987.03
20724000 987.018
20725000 987.026
20726000 987.019
20727000 987.019
20728000 987.027
20729000 987.031
20730000 987.019
20731000 987.034
20732000 987.025
20733000 987.029
20734000 987.024
20735000 987.025
20736000 987.012
20737000 987.03
20738000 987.025
20739000 987.021
20740000 987.02
20741000 987.031
20742000 987.026
20743000 987.027
20744000 987.022
20745000 987.025
20746000 987.029
20747000 987.018
20748000 987.028
20749000 987.024
20750000 987.034
20751000 987.025
20752000 987.026
20753000 987.029
20754000 987.031
20755000 987.019
20756000 987.017
20757000 987.014
20758000 987.027
20759000 987.016
20760000 987.03
20761000 987.023
20762000 987.015
20763000 987.025
20764000 987.022
20765000 987.02
20766000 987.021
20767000 987.022
20768000 987.015
20769000 987.02
20770000 987.016
20771000 987.032
20772000 987.024
20773000 987.02
20774000 987.019
20775000 987.029
20776000 987.026
20777000 987.028
20778000 987.017
20779000 987.023
20780000 987.029
20781000 987.028
20782000 987.023
20783000 987.021
20784000 987.027
20785000 987.02
20786000 987.031
20787000 987.028
20788000 987.023
20789000 987.016
20790000 987.014
20791000 987.024
20792000 987.025
20793000 987.028
20794000 987.027
20795000 987.025
20796000 987.023
20797000 987.026
20798000 987.023
20799000 987.025
20800000 987.026
20801000 987.022
20802000 987.013
20803000 987.017
20804000 987.028
20805000 987.029
20806000 987.022
20807000 987.025
20808000 987.028
20809000 987.024
20810000 987.024
20811000 987.026
20812000 987.027
20813000 987.011
20814000 987.026
20815000 987.019
20816000 987.018
20817000 987.026
20818000 987.018
20819000 987.023
20820000 987.025
20821000 987.027
20822000 987.025
20823000 987.02
20824000 987.021
20825000 987.02
20826000 987.018
20827000 987.022
20828000 987.027
20829000 987.023
20830000 987.022
20831000 987.025
20832000 987.025
20833000 987.017
20834000 987.031
20835000 987.022
20836000 987.023
20837000 987.01
20838000 987.019
20839000 987.02
20840000 987.018
20841000 987.018
20842000 987.015
20843000 987.02
20844000 987.028
20845000 987.019
20846000 987.032
20847000 987.014
20848000 987.01
20849000 987.025
20850000 987.017
20851000 987.025
20852000 987.013
20853000 987.016
20854000 987.027
20855000 987.011
20856000 987.023
20857000 987.023
20858000 987.013
20859000 987.012
20860000 987.016
20861000 987.023
20862000 987.019
20863000 987.012
20864000 987.011
20865000 987.022
20866000 987.015
20867000 987.014
20868000 987.019
20869000 987.026
20870000 987.018
20871000 987.026
20872000 987.016
20873000 987.019
20874000 987.021
20875000 987.013
20876000 987.019
20877000 987.013
20878000 987.009
20879000 987.015
20880000 987.017
20881000 987.016
20882000 987.022
20883000 987.014
20884000 987.018
20885000 987.023
20886000 987.024
20887000 987.017
20888000 987.019
20889000 987.023
20890000 987.011
20891000 987.025
20892000 987.018
20893000 987.023
20894000 987.022
20895000 987.011
20896000 987.013
20897000 987.016
20898000 987.012
20899000 987.014
20900000 987.018
20901000 987.02
20902000 987.018
20903000 987.016
20904000 987.02
20905000 987.022
20906000 987.015
20907000 987.017
20908000 987.024
20909000 987.008
20910000 987.008
20911000 987.017
20912000 987.025
20913000 987.014
20914000 987.016
20915000 987.015
20916000 987.017
20917000 987.021
20918000 987.018
20919000 987.011
20920000 987.017
20921000 987.011
20922000 987.016
20923000 987.015
20924000 987.019
20925000 987.021
20926000 987.018
20927000 987.02
20928000 987.025
20929000 987.02
20930000 987.014
20931000 987.019
20932000 987.018
20933000 987.013
20934000 987.024
20935000 987.023
20936000 987.019
20937000 987.015
20938000 987.018
20939000 987.022
20940000 987.025
20941000 987.023
20942000 987.02
20943000 987.026
20944000 987.022
20945000 987.02
20946000 987.022
20947000 987.028
20948000 987.014
20949000 987.025
20950000 987.015
20951000 987.027
20952000 987.019
20953000 987.023
20954000 987.024
20955000 987.021
20956000 987.017
20957000 987.018
20958000 987.023
20959000 987.019
20960000 987.02
20961000 987.02
20962000 987.027
20963000 987.023
20964000 987.027
20965000 987.022
20966000 987.026
20967000 987.018
20968000 987.018
20969000 987.02
20970000 987.018
20971000 987.027
20972000 987.011
20973000 987.015
20974000 987.028
20975000 987.023
20976000 987.019
20977000 987.019
20978000 987.017
20979000 987.02
20980000 987.021
20981000 987.023
20982000 987.019
20983000 987.027
20984000 987.02
20985000 987.012
20986000 987.019
20987000 987.011
20988000 987.023
20989000 987.033
20990000 987.024
20991000 987.024
20992000 987.016
20993000 987.02
20994000 987.021
20995000 987.019
20996000 987.02
20997000 987.026
20998000 987.017
20999000 987.019
21000000 987.023
21001000 987.024
21002000 987.024
21003000 987.016
21004000 987.019
21005000 987.021
21006000 987.023
21007000 987.028
21008000 987.015
21009000 987.019
21010000 987.025
21011000 987.02
21012000 987.019
21013000 987.017
21014000 987.021
21015000 987.022
21016000 987.015
21017000 987.025
21018000 987.019
21019000 987.023
21020000 987.024
21021000 987.019
21022000 987.017
21023000 987.018
21024000 987.029
21025000 987.019
21026000 987.024
21027000 987.021
21028000 987.024
21029000 987.025
21030000 987.019
21031000 987.014
21032000 987.022
21033000 987.018
21034000 987.029
21035000 987.02
21036000 987.024
21037000 987.025
21038000 987.017
21039000 987.017
21040000 987.019
21041000 987.018
21042000 987.022
21043000 987.026
21044000 987.016
21045000 987.015
21046000 987.019
21047000 987.019
21048000 987.016
21049000 987.02
21050000 987.015
21051000 987.02
21052000 987.009
21053000 987.015
21054000 987.013
21055000 987.018
21056000 987.027
21057000 987.017
21058000 987.021
21059000 987.018
21060000 987.022
21061000 987.015
21062000 987.013
21063000 987.017
21064000 987.021
21065000 987.026
21066000 987.023
21067000 987.02
21068000 987.019
21069000 987.018
21070000 987.015
21071000 987.019
21072000 987.017
21073000 987.02
21074000 987.024
21075000 987.023
21076000 987.025
21077000 987.016
21078000 987.016
21079000 987.016
21080000 987.026
21081000 987.018
21082000 987.029
21083000 987.012
21084000 987.02
21085000 987.022
21086000 987.015
21087000 987.022
21088000 987.026
21089000 987.021
21090000 987.026
21091000 987.017
21092000 987.022
21093000 987.023
21094000 987.026
21095000 987.025
21096000 987.02
21097000 987.025
21098000 987.022
21099000 987.017
21100000 987.02
21101000 987.018
21102000 987.018
21103000 987.02
21104000 987.015
21105000 987.02
21106000 987.016
21107000 987.014
21108000 987.027
21109000 987.024
21110000 987.027
21111000 987.015
21112000 987.017
21113000 987.015
21114000 987.015
21115000 987.022
21116000 987.009
21117000 987.027
21118000 987.013
21119000 987.019
21120000 987.018
21121000 987.012
21122000 987.012
21123000 987.022
21124000 987.019
21125000 987.013
21126000 987.026
21127000 987.026
21128000 987.014
21129000 987.02
21130000 987.024
21131000 987.013
21132000 987.018
21133000 987.009
21134000 987.007
21135000 987.021
21136000 987.02
21137000 987.028
21138000 987.025
21139000 987.025
21140000 987.019
21141000 987.012
21142000 987.019
21143000 987.015
21144000 987.019
21145000 987.016
21146000 987.024
21147000 987.02
21148000 987.019
21149000 987.019
21150000 987.022
21151000 987.02
21152000 987.017
21153000 987.02
21154000 987.025
21155000 987.026
21156000 987.027
21157000 987.027
21158000 987.013
21159000 987.027
21160000 987.024
21161000 987.018
21162000 987.032
21163000 987.02
21164000 987.021
21165000 987.021
21166000 987.021
21167000 987.024
21168000 987.021
21169000 987.018
21170000 987.022
21171000 987.025
21172000 987.023
21173000 987.02
21174000 987.02
21175000 987.018
21176000 987.024
21177000 987.026
21178000 987.016
21179000 987.016
21180000 987.017
21181000 987.015
21182000 987.026
21183000 987.024
21184000 987.014
21185000 987.021
21186000 987.019
21187000 987.024
21188000 987.023
21189000 987.017
21190000 987.025
21191000 987.01
21192000 987.031
21193000 987.029
21194000 987.028
21195000 987.017
21196000 987.027
21197000 987.018
21198000 987.014
21199000 987.025
21200000 987.017
21201000 987.021
21202000 987.026
21203000 987.028
21204000 987.022
21205000 987.029
21206000 987.033
21207000 987.014
21208000 987.016
21209000 987.016
21210000 987.023
21211000 987.022
21212000 987.033
21213000 987.02
21214000 987.021
21215000 987.021
21216000 987.022
21217000 987.02
21218000 987.025
21219000 987.02
21220000 987.025
21221000 987.017
21222000 987.022
21223000 987.022
21224000 987.024
21225000 987.021
21226000 987.018
21227000 987.016
21228000 987.024
21229000 987.019
21230000 987.029
21231000 987.019
21232000 987.032
21233000 987.021
21234000 987.033
21235000 987.023
21236000 987.021
21237000 987.021
21238000 987.022
21239000 987.022
21240000 987.029
21241000 987.025
21242000 987.015
21243000 987.021
21244000 987.027
21245000 987.024
21246000 987.019
21247000 987.025
21248000 987.025
21249000 987.027
21250000 987.032
21251000 987.023
21252000 987.023
21253000 987.02
21254000 987.028
21255000 987.026
21256000 987.023
21257000 987.019
21258000 987.023
21259000 987.02
21260000 987.017
21261000 987.023
21262000 987.034
21263000 987.026
21264000 987.024
21265000 987.026
21266000 987.023
21267000 987.029
21268000 987.028
21269000 987.029
21270000 987.019
21271000 987.026
21272000 987.028
21273000 987.026
21274000 987.02
21275000 987.019
21276000 987.024
21277000 987.023
21278000 987.024
21279000 987.019
21280000 987.025
21281000 987.028
21282000 987.032
21283000 987.02
21284000 987.02
21285000 987.019
21286000 987.019
21287000 987.026
21288000 987.023
21289000 987.021
21290000 987.017
21291000 987.023
21292000 987.023
21293000 987.02
21294000 987.022
21295000 987.014
21296000 987.024
21297000 987.019
21298000 987.017
21299000 987.024
21300000 987.027
21301000 987.02
21302000 987.025
21303000 987.023
21304000 987.025
21305000 987.024
21306000 987.022
21307000 987.029
21308000 987.027
21309000 987.015
21310000 987.026
21311000 987.015
21312000 987.016
21313000 987.025
21314000 987.032
21315000 987.018
21316000 987.025
21317000 987.027
21318000 987.023
21319000 987.021
21320000 987.028
21321000 987.025
21322000 987.029
21323000 987.025
21324000 987.037
21325000 987.029
21326000 987.025
21327000 987.02
21328000 987.027
21329000 987.03
21330000 987.026
21331000 987.026
21332000 987.026
21333000 987.025
21334000 987.025
21335000 987.035
21336000 987.024
21337000 987.026
21338000 987.021
21339000 987.013
21340000 987.024
21341000 987.024
21342000 987.028
21343000 987.028
21344000 987.027
21345000 987.019
21346000 987.028
21347000 987.031
21348000 987.025
21349000 987.027
21350000 987.02
21351000 987.021
21352000 987.025
21353000 987.034
21354000 987.024
21355000 987.033
21356000 987.023
21357000 987.027
21358000 987.021
21359000 987.027
21360000 987.025
21361000 987.021
21362000 987.027
21363000 987.02
21364000 987.022
21365000 987.018
21366000 987.017
21367000 987.025
21368000 987.019
21369000 987.017
21370000 987.023
21371000 987.028
21372000 987.021
21373000 987.022
21374000 987.025
21375000 987.02
21376000 987.025
21377000 987.023
21378000 987.027
21379000 987.034
21380000 987.03
21381000 987.027
21382000 987.022
21383000 987.028
21384000 987.017
21385000 987.024
21386000 987.024
21387000 987.023
21388000 987.025
21389000 987.014
21390000 987.027
21391000 987.023
21392000 987.018
21393000 987.022
21394000 987.021
21395000 987.025
21396000 987.018
21397000 987.021
21398000 987.018
21399000 987.024
21400000 987.023
21401000 987.021
21402000 987.025
21403000 987.026
21404000 987.026
21405000 987.025
21406000 987.029
21407000 987.023
21408000 987.02
21409000 987.018
21410000 987.025
21411000 987.019
21412000 987.021
21413000 987.023
21414000 987.022
21415000 987.024
21416000 987.016
21417000 987.025
21418000 987.019
21419000 987.031
21420000 987.02
21421000 987.017
21422000 987.021
21423000 987.028
21424000 987.022
21425000 987.019
21426000 987.021
21427000 987.025
21428000 987.025
21429000 987.019
21430000 987.02
21431000 987.026
21432000 987.022
21433000 987.02
21434000 987.031
21435000 987.026
21436000 987.025
21437000 987.03
21438000 987.02
21439000 987.027
21440000 987.022
21441000 987.023
21442000 987.024
21443000 987.02
21444000 987.026
21445000 987.032
21446000 987.016
21447000 987.022
21448000 987.028
21449000 987.025
21450000 987.019
21451000 987.012
21452000 987.015
21453000 987.025
21454000 987.027
21455000 987.031
21456000 987.021
21457000 987.021
21458000 987.024
21459000 987.027
21460000 987.028
21461000 987.023
21462000 987.025
21463000 987.025
21464000 987.025
21465000 987.02
21466000 987.025
21467000 987.012
21468000 987.025
21469000 987.023
21470000 987.027
21471000 987.013
21472000 987.026
21473000 987.026
21474000 987.025
21475000 987.02
21476000 987.02
21477000 987.025
21478000 987.022
21479000 987.027
21480000 987.021
21481000 987.02
21482000 987.028
21483000 987.026
21484000 987.025
21485000 987.028
21486000 987.023
