# Time-averaged data for fix tave
# TimeStep v_temperature
14741000 292.914
14742000 292.913
14743000 292.912
14744000 292.913
14745000 292.913
14746000 292.913
14747000 292.913
14748000 292.914
14749000 292.914
14750000 292.914
14751000 292.914
14752000 292.915
14753000 292.916
14754000 292.916
14755000 292.917
14756000 292.918
14757000 292.918
14758000 292.919
14759000 292.918
14760000 292.919
14761000 292.918
14762000 292.918
14763000 292.917
14764000 292.917
14765000 292.916
14766000 292.917
14767000 292.917
14768000 292.917
14769000 292.916
14770000 292.916
14771000 292.916
14772000 292.916
14773000 292.915
14774000 292.915
14775000 292.914
14776000 292.914
14777000 292.914
14778000 292.914
14779000 292.915
14780000 292.915
14781000 292.915
14782000 292.914
14783000 292.915
14784000 292.915
14785000 292.914
14786000 292.914
14787000 292.913
14788000 292.913
14789000 292.914
14790000 292.915
14791000 292.915
14792000 292.914
14793000 292.913
14794000 292.913
14795000 292.912
14796000 292.913
14797000 292.913
14798000 292.913
14799000 292.914
14800000 292.914
14801000 292.916
14802000 292.915
14803000 292.916
14804000 292.916
14805000 292.915
14806000 292.914
14807000 292.914
14808000 292.913
14809000 292.913
14810000 292.912
14811000 292.912
14812000 292.912
14813000 292.912
14814000 292.912
14815000 292.912
14816000 292.913
14817000 292.913
14818000 292.913
14819000 292.913
14820000 292.913
14821000 292.913
14822000 292.912
14823000 292.912
14824000 292.912
14825000 292.912
14826000 292.913
14827000 292.913
14828000 292.913
14829000 292.913
14830000 292.912
14831000 292.913
14832000 292.913
14833000 292.914
14834000 292.915
14835000 292.915
14836000 292.915
14837000 292.916
14838000 292.916
14839000 292.917
14840000 292.917
14841000 292.917
14842000 292.917
14843000 292.916
14844000 292.916
14845000 292.916
14846000 292.915
14847000 292.916
14848000 292.917
14849000 292.917
14850000 292.916
14851000 292.916
14852000 292.917
14853000 292.917
14854000 292.917
14855000 292.918
14856000 292.919
14857000 292.918
14858000 292.917
14859000 292.918
14860000 292.918
14861000 292.918
14862000 292.917
14863000 292.917
14864000 292.917
14865000 292.917
14866000 292.917
14867000 292.917
14868000 292.916
14869000 292.916
14870000 292.918
14871000 292.917
14872000 292.917
14873000 292.918
14874000 292.918
14875000 292.918
14876000 292.918
14877000 292.919
14878000 292.918
14879000 292.917
14880000 292.918
14881000 292.919
14882000 292.919
14883000 292.919
14884000 292.92
14885000 292.919
14886000 292.919
14887000 292.92
14888000 292.92
14889000 292.919
14890000 292.92
14891000 292.921
14892000 292.921
14893000 292.92
14894000 292.92
14895000 292.921
14896000 292.921
14897000 292.921
14898000 292.921
14899000 292.921
14900000 292.92
14901000 292.92
14902000 292.92
14903000 292.92
14904000 292.919
14905000 292.919
14906000 292.918
14907000 292.918
14908000 292.919
14909000 292.92
14910000 292.92
14911000 292.921
14912000 292.921
14913000 292.921
14914000 292.921
14915000 292.922
14916000 292.922
14917000 292.921
14918000 292.921
14919000 292.92
14920000 292.921
14921000 292.921
14922000 292.922
14923000 292.921
14924000 292.921
14925000 292.92
14926000 292.92
14927000 292.92
14928000 292.921
14929000 292.921
14930000 292.921
14931000 292.921
14932000 292.922
14933000 292.922
14934000 292.921
14935000 292.921
14936000 292.921
14937000 292.92
14938000 292.921
14939000 292.921
14940000 292.922
14941000 292.92
14942000 292.921
14943000 292.922
14944000 292.921
14945000 292.92
14946000 292.921
14947000 292.92
14948000 292.919
14949000 292.92
14950000 292.92
14951000 292.92
14952000 292.92
14953000 292.92
14954000 292.92
14955000 292.92
14956000 292.921
14957000 292.921
14958000 292.921
14959000 292.92
14960000 292.92
14961000 292.919
14962000 292.919
14963000 292.919
14964000 292.919
14965000 292.92
14966000 292.92
14967000 292.919
14968000 292.918
14969000 292.919
14970000 292.919
14971000 292.919
14972000 292.919
14973000 292.918
14974000 292.918
14975000 292.919
14976000 292.919
14977000 292.919
14978000 292.92
14979000 292.921
14980000 292.921
14981000 292.921
14982000 292.921
14983000 292.92
14984000 292.919
14985000 292.92
14986000 292.92
14987000 292.92
14988000 292.92
14989000 292.92
14990000 292.919
14991000 292.919
14992000 292.919
14993000 292.918
14994000 292.918
14995000 292.917
14996000 292.918
14997000 292.918
14998000 292.917
14999000 292.917
15000000 292.917
15001000 292.918
15002000 292.918
15003000 292.918
15004000 292.917
15005000 292.918
15006000 292.919
15007000 292.918
15008000 292.918
15009000 292.917
15010000 292.917
15011000 292.918
15012000 292.918
15013000 292.918
15014000 292.918
15015000 292.917
15016000 292.917
15017000 292.918
15018000 292.918
15019000 292.918
15020000 292.918
15021000 292.919
15022000 292.919
15023000 292.918
15024000 292.918
15025000 292.917
15026000 292.917
15027000 292.916
15028000 292.916
15029000 292.916
15030000 292.917
15031000 292.917
15032000 292.916
15033000 292.916
15034000 292.917
15035000 292.918
15036000 292.918
15037000 292.918
15038000 292.918
15039000 292.917
15040000 292.917
15041000 292.918
15042000 292.918
15043000 292.918
15044000 292.918
15045000 292.918
15046000 292.917
15047000 292.917
15048000 292.917
15049000 292.917
15050000 292.917
15051000 292.917
15052000 292.918
15053000 292.918
15054000 292.918
15055000 292.919
15056000 292.918
15057000 292.918
15058000 292.918
15059000 292.918
15060000 292.919
15061000 292.919
15062000 292.918
15063000 292.919
15064000 292.919
15065000 292.92
15066000 292.921
15067000 292.921
15068000 292.922
15069000 292.922
15070000 292.923
15071000 292.923
15072000 292.923
15073000 292.923
15074000 292.924
15075000 292.924
15076000 292.924
15077000 292.924
15078000 292.924
15079000 292.925
15080000 292.926
15081000 292.926
15082000 292.926
15083000 292.927
15084000 292.927
15085000 292.928
15086000 292.928
15087000 292.929
15088000 292.929
15089000 292.929
15090000 292.929
15091000 292.928
15092000 292.928
15093000 292.929
15094000 292.929
15095000 292.93
15096000 292.93
15097000 292.931
15098000 292.931
15099000 292.932
15100000 292.931
15101000 292.932
15102000 292.932
15103000 292.932
15104000 292.932
15105000 292.932
15106000 292.931
15107000 292.931
15108000 292.931
15109000 292.93
15110000 292.93
15111000 292.931
15112000 292.931
15113000 292.931
15114000 292.932
15115000 292.932
15116000 292.933
15117000 292.932
15118000 292.933
15119000 292.932
15120000 292.933
15121000 292.933
15122000 292.934
15123000 292.934
15124000 292.935
15125000 292.935
15126000 292.936
15127000 292.937
15128000 292.936
15129000 292.936
15130000 292.936
15131000 292.936
15132000 292.936
15133000 292.936
15134000 292.935
15135000 292.935
15136000 292.935
15137000 292.936
15138000 292.936
15139000 292.936
15140000 292.936
15141000 292.936
15142000 292.936
15143000 292.936
15144000 292.936
15145000 292.936
15146000 292.937
15147000 292.937
15148000 292.938
15149000 292.938
15150000 292.938
15151000 292.938
15152000 292.937
15153000 292.938
15154000 292.938
15155000 292.939
15156000 292.939
15157000 292.939
15158000 292.939
15159000 292.939
15160000 292.939
15161000 292.94
15162000 292.939
15163000 292.939
15164000 292.94
15165000 292.941
15166000 292.94
15167000 292.94
15168000 292.941
15169000 292.941
15170000 292.941
15171000 292.941
15172000 292.941
15173000 292.941
15174000 292.94
15175000 292.94
15176000 292.94
15177000 292.94
15178000 292.94
15179000 292.94
15180000 292.941
15181000 292.94
15182000 292.94
15183000 292.939
15184000 292.94
15185000 292.94
15186000 292.94
15187000 292.94
15188000 292.94
15189000 292.939
15190000 292.939
15191000 292.939
15192000 292.938
15193000 292.938
15194000 292.939
15195000 292.939
15196000 292.94
15197000 292.939
15198000 292.939
15199000 292.938
15200000 292.938
15201000 292.937
15202000 292.937
15203000 292.938
15204000 292.938
15205000 292.937
15206000 292.937
15207000 292.937
15208000 292.937
15209000 292.938
15210000 292.937
15211000 292.938
15212000 292.938
15213000 292.938
15214000 292.939
15215000 292.939
15216000 292.94
15217000 292.94
15218000 292.94
15219000 292.939
15220000 292.939
15221000 292.939
15222000 292.939
15223000 292.939
15224000 292.939
15225000 292.939
15226000 292.94
15227000 292.94
15228000 292.939
15229000 292.94
15230000 292.94
15231000 292.939
15232000 292.939
15233000 292.939
15234000 292.938
15235000 292.939
15236000 292.939
15237000 292.938
15238000 292.939
15239000 292.939
15240000 292.939
15241000 292.94
15242000 292.94
15243000 292.941
15244000 292.941
15245000 292.941
15246000 292.94
15247000 292.94
15248000 292.94
15249000 292.94
15250000 292.94
15251000 292.941
15252000 292.941
15253000 292.941
15254000 292.941
15255000 292.942
15256000 292.942
15257000 292.943
15258000 292.943
15259000 292.943
15260000 292.943
15261000 292.943
15262000 292.942
15263000 292.942
15264000 292.942
15265000 292.943
15266000 292.943
15267000 292.943
15268000 292.943
15269000 292.942
15270000 292.942
15271000 292.942
15272000 292.942
15273000 292.942
15274000 292.941
15275000 292.94
15276000 292.941
15277000 292.941
15278000 292.941
15279000 292.94
15280000 292.94
15281000 292.94
15282000 292.939
15283000 292.939
15284000 292.939
15285000 292.939
15286000 292.94
15287000 292.94
15288000 292.94
15289000 292.94
15290000 292.941
15291000 292.94
15292000 292.941
15293000 292.942
15294000 292.941
15295000 292.941
15296000 292.941
15297000 292.941
15298000 292.941
15299000 292.941
15300000 292.941
15301000 292.942
15302000 292.943
15303000 292.943
15304000 292.944
15305000 292.944
15306000 292.945
15307000 292.944
15308000 292.945
15309000 292.945
15310000 292.945
15311000 292.944
15312000 292.945
15313000 292.945
15314000 292.945
15315000 292.945
15316000 292.946
15317000 292.946
15318000 292.946
15319000 292.946
15320000 292.947
15321000 292.947
15322000 292.947
15323000 292.946
15324000 292.947
15325000 292.947
15326000 292.947
15327000 292.948
15328000 292.948
15329000 292.948
15330000 292.948
15331000 292.948
15332000 292.948
15333000 292.948
15334000 292.948
15335000 292.948
15336000 292.947
15337000 292.947
15338000 292.948
15339000 292.948
15340000 292.948
15341000 292.948
15342000 292.949
15343000 292.949
15344000 292.949
15345000 292.95
15346000 292.95
15347000 292.95
15348000 292.951
15349000 292.951
15350000 292.95
15351000 292.95
15352000 292.95
15353000 292.95
15354000 292.95
15355000 292.95
15356000 292.95
15357000 292.949
15358000 292.949
15359000 292.948
15360000 292.949
15361000 292.949
15362000 292.949
15363000 292.948
15364000 292.948
15365000 292.948
15366000 292.948
15367000 292.949
15368000 292.949
15369000 292.949
15370000 292.949
15371000 292.949
15372000 292.949
15373000 292.949
15374000 292.949
15375000 292.95
15376000 292.951
15377000 292.951
15378000 292.952
15379000 292.952
15380000 292.952
15381000 292.952
15382000 292.952
15383000 292.952
15384000 292.952
15385000 292.952
15386000 292.953
15387000 292.953
15388000 292.953
15389000 292.952
15390000 292.953
15391000 292.953
15392000 292.953
15393000 292.953
15394000 292.952
15395000 292.952
15396000 292.952
15397000 292.952
15398000 292.952
15399000 292.951
15400000 292.952
15401000 292.952
15402000 292.952
15403000 292.952
15404000 292.953
15405000 292.953
15406000 292.952
15407000 292.952
15408000 292.952
15409000 292.952
15410000 292.952
15411000 292.951
15412000 292.952
15413000 292.952
15414000 292.952
15415000 292.952
15416000 292.952
15417000 292.952
15418000 292.953
15419000 292.953
15420000 292.952
15421000 292.952
15422000 292.951
15423000 292.951
15424000 292.952
15425000 292.953
15426000 292.952
15427000 292.953
15428000 292.953
15429000 292.952
15430000 292.952
15431000 292.953
15432000 292.953
15433000 292.953
15434000 292.953
15435000 292.954
15436000 292.954
15437000 292.955
15438000 292.955
15439000 292.955
15440000 292.956
15441000 292.956
15442000 292.956
15443000 292.956
15444000 292.956
15445000 292.956
15446000 292.956
15447000 292.957
15448000 292.956
15449000 292.956
15450000 292.955
15451000 292.955
15452000 292.955
15453000 292.955
15454000 292.956
15455000 292.956
15456000 292.956
15457000 292.956
15458000 292.956
15459000 292.956
15460000 292.956
15461000 292.956
15462000 292.956
15463000 292.957
15464000 292.957
15465000 292.957
15466000 292.956
15467000 292.957
15468000 292.957
15469000 292.958
15470000 292.958
15471000 292.959
15472000 292.959
15473000 292.959
15474000 292.959
15475000 292.958
15476000 292.958
15477000 292.958
15478000 292.959
15479000 292.959
15480000 292.959
15481000 292.959
15482000 292.959
15483000 292.958
15484000 292.958
15485000 292.958
15486000 292.958
15487000 292.957
15488000 292.957
15489000 292.958
15490000 292.958
15491000 292.959
15492000 292.959
15493000 292.959
15494000 292.959
15495000 292.96
15496000 292.959
15497000 292.959
15498000 292.959
15499000 292.959
15500000 292.959
15501000 292.959
15502000 292.958
15503000 292.958
15504000 292.957
15505000 292.957
15506000 292.956
15507000 292.956
15508000 292.956
15509000 292.955
15510000 292.955
15511000 292.955
15512000 292.955
15513000 292.956
15514000 292.955
15515000 292.956
15516000 292.956
15517000 292.955
15518000 292.955
15519000 292.954
15520000 292.955
15521000 292.955
15522000 292.955
15523000 292.956
15524000 292.956
15525000 292.956
15526000 292.955
15527000 292.956
15528000 292.956
15529000 292.956
15530000 292.956
15531000 292.956
15532000 292.955
15533000 292.955
15534000 292.954
15535000 292.954
15536000 292.955
15537000 292.954
15538000 292.954
15539000 292.954
15540000 292.955
15541000 292.954
15542000 292.954
15543000 292.954
15544000 292.954
15545000 292.954
15546000 292.954
15547000 292.953
15548000 292.952
15549000 292.952
15550000 292.953
15551000 292.953
15552000 292.954
15553000 292.954
15554000 292.955
15555000 292.955
15556000 292.955
15557000 292.954
15558000 292.955
15559000 292.955
15560000 292.955
15561000 292.955
15562000 292.956
15563000 292.955
15564000 292.955
15565000 292.956
15566000 292.956
15567000 292.956
15568000 292.956
15569000 292.956
15570000 292.956
15571000 292.957
15572000 292.957
15573000 292.957
15574000 292.956
15575000 292.956
15576000 292.956
15577000 292.956
15578000 292.957
15579000 292.956
15580000 292.956
15581000 292.956
15582000 292.956
15583000 292.956
15584000 292.955
15585000 292.955
15586000 292.954
15587000 292.955
15588000 292.955
15589000 292.956
15590000 292.955
15591000 292.955
15592000 292.956
15593000 292.956
15594000 292.956
15595000 292.956
15596000 292.956
15597000 292.956
15598000 292.956
15599000 292.956
15600000 292.956
15601000 292.955
15602000 292.955
15603000 292.955
15604000 292.956
15605000 292.956
15606000 292.957
15607000 292.956
15608000 292.956
15609000 292.956
15610000 292.956
15611000 292.956
15612000 292.956
15613000 292.957
15614000 292.957
15615000 292.958
15616000 292.958
15617000 292.959
15618000 292.959
15619000 292.959
15620000 292.96
15621000 292.96
15622000 292.959
15623000 292.959
15624000 292.959
15625000 292.959
15626000 292.959
15627000 292.959
15628000 292.96
15629000 292.959
15630000 292.959
15631000 292.96
15632000 292.96
15633000 292.959
15634000 292.958
15635000 292.958
15636000 292.958
15637000 292.957
15638000 292.957
15639000 292.957
15640000 292.957
15641000 292.957
15642000 292.956
15643000 292.957
15644000 292.957
15645000 292.957
15646000 292.958
15647000 292.958
15648000 292.958
15649000 292.958
15650000 292.958
15651000 292.958
15652000 292.958
15653000 292.958
15654000 292.957
15655000 292.957
15656000 292.958
15657000 292.958
15658000 292.958
15659000 292.958
15660000 292.958
15661000 292.958
15662000 292.959
15663000 292.959
15664000 292.959
15665000 292.959
15666000 292.959
15667000 292.96
15668000 292.96
15669000 292.96
15670000 292.96
15671000 292.96
15672000 292.96
15673000 292.96
15674000 292.96
15675000 292.96
15676000 292.959
15677000 292.96
15678000 292.959
15679000 292.96
15680000 292.96
15681000 292.96
15682000 292.96
15683000 292.961
15684000 292.96
15685000 292.96
15686000 292.96
15687000 292.959
15688000 292.959
15689000 292.959
15690000 292.958
15691000 292.959
15692000 292.959
15693000 292.959
15694000 292.958
15695000 292.958
15696000 292.959
15697000 292.958
15698000 292.958
15699000 292.958
15700000 292.958
15701000 292.958
15702000 292.958
15703000 292.959
15704000 292.959
15705000 292.96
15706000 292.96
15707000 292.961
15708000 292.961
15709000 292.961
15710000 292.961
15711000 292.961
15712000 292.961
15713000 292.961
15714000 292.961
15715000 292.961
15716000 292.961
15717000 292.96
15718000 292.96
15719000 292.961
15720000 292.961
15721000 292.961
15722000 292.961
15723000 292.96
15724000 292.96
15725000 292.961
15726000 292.961
15727000 292.961
15728000 292.962
15729000 292.962
15730000 292.962
15731000 292.962
15732000 292.962
15733000 292.962
15734000 292.962
15735000 292.961
15736000 292.961
15737000 292.961
15738000 292.961
15739000 292.962
15740000 292.961
15741000 292.962
15742000 292.961
15743000 292.961
15744000 292.961
15745000 292.962
15746000 292.962
15747000 292.961
15748000 292.961
15749000 292.961
15750000 292.961
15751000 292.961
15752000 292.962
15753000 292.962
15754000 292.962
15755000 292.962
15756000 292.963
15757000 292.963
15758000 292.964
15759000 292.964
15760000 292.964
15761000 292.964
15762000 292.964
15763000 292.964
15764000 292.964
15765000 292.964
15766000 292.964
15767000 292.964
15768000 292.964
15769000 292.964
15770000 292.963
15771000 292.963
15772000 292.963
15773000 292.963
15774000 292.962
15775000 292.962
15776000 292.961
15777000 292.961
15778000 292.961
15779000 292.961
15780000 292.96
15781000 292.96
15782000 292.961
15783000 292.961
15784000 292.961
15785000 292.962
15786000 292.962
15787000 292.963
15788000 292.963
15789000 292.962
15790000 292.962
15791000 292.961
15792000 292.961
15793000 292.961
15794000 292.961
15795000 292.961
15796000 292.961
15797000 292.962
15798000 292.962
15799000 292.961
15800000 292.961
15801000 292.962
15802000 292.962
15803000 292.962
15804000 292.963
15805000 292.963
15806000 292.963
15807000 292.963
15808000 292.963
15809000 292.963
15810000 292.963
15811000 292.963
15812000 292.962
15813000 292.962
15814000 292.962
15815000 292.962
15816000 292.963
15817000 292.963
15818000 292.963
15819000 292.963
15820000 292.963
15821000 292.964
15822000 292.964
15823000 292.964
15824000 292.965
15825000 292.965
15826000 292.964
15827000 292.964
15828000 292.965
15829000 292.964
15830000 292.964
15831000 292.964
15832000 292.964
15833000 292.964
15834000 292.964
15835000 292.964
15836000 292.964
15837000 292.964
15838000 292.963
15839000 292.963
15840000 292.963
15841000 292.964
15842000 292.963
15843000 292.963
15844000 292.963
15845000 292.963
15846000 292.963
15847000 292.963
15848000 292.964
15849000 292.964
15850000 292.964
15851000 292.964
15852000 292.964
15853000 292.964
15854000 292.964
15855000 292.964
15856000 292.964
15857000 292.964
15858000 292.964
15859000 292.963
15860000 292.963
15861000 292.964
15862000 292.963
15863000 292.963
15864000 292.962
15865000 292.962
15866000 292.961
15867000 292.962
15868000 292.961
15869000 292.961
15870000 292.96
15871000 292.96
15872000 292.961
15873000 292.961
15874000 292.961
15875000 292.961
15876000 292.962
15877000 292.961
15878000 292.961
15879000 292.962
15880000 292.962
15881000 292.962
15882000 292.962
15883000 292.962
15884000 292.962
15885000 292.962
15886000 292.962
15887000 292.961
15888000 292.961
15889000 292.961
15890000 292.96
15891000 292.96
15892000 292.961
15893000 292.961
15894000 292.961
15895000 292.961
15896000 292.961
15897000 292.961
15898000 292.961
15899000 292.96
15900000 292.96
15901000 292.96
15902000 292.96
15903000 292.959
15904000 292.959
15905000 292.959
15906000 292.959
15907000 292.959
15908000 292.96
15909000 292.959
15910000 292.959
15911000 292.959
15912000 292.959
15913000 292.959
15914000 292.959
15915000 292.959
15916000 292.959
15917000 292.959
15918000 292.958
15919000 292.958
15920000 292.959
15921000 292.959
15922000 292.959
15923000 292.959
15924000 292.959
15925000 292.96
15926000 292.96
15927000 292.96
15928000 292.96
15929000 292.961
15930000 292.96
15931000 292.96
15932000 292.96
15933000 292.96
15934000 292.96
15935000 292.96
15936000 292.96
15937000 292.96
15938000 292.96
15939000 292.96
15940000 292.959
15941000 292.959
15942000 292.959
15943000 292.959
15944000 292.959
15945000 292.959
15946000 292.958
15947000 292.958
15948000 292.958
15949000 292.958
15950000 292.958
15951000 292.958
15952000 292.959
15953000 292.958
15954000 292.958
15955000 292.958
15956000 292.958
15957000 292.959
15958000 292.959
15959000 292.959
15960000 292.959
15961000 292.96
15962000 292.959
15963000 292.96
15964000 292.96
15965000 292.961
15966000 292.96
15967000 292.96
15968000 292.96
15969000 292.961
15970000 292.961
15971000 292.96
15972000 292.961
15973000 292.961
15974000 292.961
15975000 292.961
15976000 292.96
15977000 292.96
15978000 292.96
15979000 292.959
15980000 292.959
15981000 292.959
15982000 292.959
15983000 292.959
15984000 292.959
15985000 292.959
15986000 292.958
15987000 292.958
15988000 292.958
15989000 292.958
15990000 292.959
15991000 292.959
15992000 292.959
15993000 292.959
15994000 292.96
15995000 292.959
15996000 292.96
15997000 292.96
15998000 292.96
15999000 292.96
16000000 292.96
16001000 292.96
16002000 292.96
16003000 292.96
16004000 292.961
16005000 292.961
16006000 292.961
16007000 292.961
16008000 292.961
16009000 292.962
16010000 292.962
16011000 292.961
16012000 292.961
16013000 292.96
16014000 292.961
16015000 292.96
16016000 292.96
16017000 292.961
16018000 292.961
16019000 292.961
16020000 292.961
16021000 292.96
16022000 292.96
16023000 292.96
16024000 292.96
16025000 292.961
16026000 292.961
16027000 292.961
16028000 292.961
16029000 292.962
16030000 292.962
16031000 292.962
16032000 292.963
16033000 292.963
16034000 292.963
16035000 292.963
16036000 292.963
16037000 292.963
16038000 292.964
16039000 292.964
16040000 292.964
16041000 292.963
16042000 292.963
16043000 292.963
16044000 292.963
16045000 292.963
16046000 292.963
16047000 292.963
16048000 292.963
16049000 292.963
16050000 292.963
16051000 292.963
16052000 292.964
16053000 292.964
16054000 292.964
16055000 292.964
16056000 292.964
16057000 292.964
16058000 292.964
16059000 292.964
16060000 292.964
16061000 292.965
16062000 292.965
16063000 292.965
16064000 292.966
16065000 292.966
16066000 292.965
16067000 292.965
16068000 292.965
16069000 292.965
16070000 292.965
16071000 292.965
16072000 292.965
16073000 292.966
16074000 292.966
16075000 292.966
16076000 292.966
16077000 292.966
16078000 292.966
16079000 292.966
16080000 292.965
16081000 292.965
16082000 292.965
16083000 292.965
16084000 292.965
16085000 292.966
16086000 292.966
16087000 292.965
16088000 292.965
16089000 292.965
16090000 292.965
16091000 292.965
16092000 292.966
16093000 292.966
16094000 292.966
16095000 292.966
16096000 292.966
16097000 292.966
16098000 292.966
16099000 292.966
16100000 292.966
16101000 292.967
16102000 292.967
16103000 292.967
16104000 292.966
16105000 292.967
16106000 292.967
16107000 292.967
16108000 292.967
16109000 292.967
16110000 292.967
16111000 292.967
16112000 292.967
16113000 292.967
16114000 292.967
16115000 292.967
16116000 292.967
16117000 292.968
16118000 292.968
16119000 292.968
16120000 292.967
16121000 292.967
16122000 292.967
16123000 292.967
16124000 292.967
16125000 292.967
16126000 292.967
16127000 292.967
16128000 292.967
16129000 292.967
16130000 292.967
16131000 292.967
16132000 292.966
16133000 292.966
16134000 292.966
16135000 292.966
16136000 292.966
16137000 292.967
16138000 292.966
16139000 292.967
16140000 292.967
16141000 292.966
16142000 292.966
16143000 292.965
16144000 292.965
16145000 292.965
16146000 292.965
16147000 292.965
16148000 292.964
16149000 292.964
16150000 292.964
16151000 292.964
16152000 292.964
16153000 292.964
16154000 292.964
16155000 292.964
16156000 292.964
16157000 292.964
16158000 292.963
16159000 292.963
16160000 292.963
16161000 292.963
16162000 292.962
16163000 292.962
16164000 292.962
16165000 292.962
16166000 292.962
16167000 292.962
16168000 292.961
16169000 292.962
16170000 292.962
16171000 292.962
16172000 292.962
16173000 292.961
16174000 292.961
16175000 292.961
16176000 292.961
16177000 292.961
16178000 292.961
16179000 292.961
16180000 292.961
16181000 292.962
16182000 292.962
16183000 292.962
16184000 292.962
16185000 292.961
16186000 292.962
16187000 292.961
16188000 292.961
16189000 292.961
16190000 292.961
16191000 292.96
16192000 292.96
16193000 292.96
16194000 292.959
16195000 292.959
16196000 292.96
16197000 292.96
16198000 292.96
16199000 292.96
16200000 292.96
16201000 292.96
16202000 292.96
16203000 292.96
16204000 292.96
16205000 292.961
16206000 292.96
16207000 292.96
16208000 292.96
16209000 292.96
16210000 292.96
16211000 292.96
16212000 292.96
16213000 292.96
16214000 292.96
16215000 292.96
16216000 292.96
16217000 292.96
16218000 292.961
16219000 292.961
16220000 292.961
16221000 292.961
16222000 292.961
16223000 292.961
16224000 292.961
16225000 292.961
16226000 292.961
16227000 292.961
16228000 292.961
16229000 292.961
16230000 292.961
16231000 292.96
16232000 292.96
16233000 292.96
16234000 292.961
16235000 292.961
16236000 292.961
16237000 292.962
16238000 292.962
16239000 292.962
16240000 292.962
16241000 292.961
16242000 292.961
16243000 292.961
16244000 292.961
16245000 292.961
16246000 292.96
16247000 292.961
16248000 292.961
16249000 292.961
16250000 292.961
16251000 292.96
16252000 292.96
16253000 292.96
16254000 292.96
16255000 292.96
16256000 292.96
16257000 292.96
16258000 292.96
16259000 292.961
16260000 292.961
16261000 292.961
16262000 292.962
16263000 292.962
16264000 292.962
16265000 292.962
16266000 292.962
16267000 292.961
16268000 292.962
16269000 292.962
16270000 292.962
16271000 292.962
16272000 292.963
16273000 292.962
16274000 292.962
16275000 292.961
16276000 292.961
16277000 292.961
16278000 292.961
16279000 292.962
16280000 292.962
16281000 292.963
16282000 292.963
16283000 292.963
16284000 292.962
16285000 292.963
16286000 292.963
16287000 292.963
16288000 292.963
16289000 292.964
16290000 292.964
16291000 292.965
16292000 292.965
16293000 292.965
16294000 292.965
16295000 292.965
16296000 292.965
16297000 292.965
16298000 292.965
16299000 292.966
16300000 292.966
16301000 292.966
16302000 292.966
16303000 292.966
16304000 292.966
16305000 292.965
16306000 292.965
16307000 292.966
16308000 292.965
16309000 292.966
16310000 292.966
16311000 292.967
16312000 292.967
16313000 292.966
16314000 292.966
16315000 292.966
16316000 292.966
16317000 292.966
16318000 292.966
16319000 292.966
16320000 292.966
16321000 292.966
16322000 292.966
16323000 292.966
16324000 292.966
16325000 292.966
16326000 292.966
16327000 292.967
16328000 292.967
16329000 292.967
16330000 292.967
16331000 292.967
16332000 292.967
16333000 292.968
16334000 292.968
16335000 292.968
16336000 292.968
16337000 292.968
16338000 292.968
16339000 292.968
16340000 292.967
16341000 292.967
16342000 292.967
16343000 292.967
16344000 292.967
16345000 292.967
16346000 292.967
16347000 292.967
16348000 292.967
16349000 292.967
16350000 292.967
16351000 292.967
16352000 292.967
16353000 292.967
16354000 292.967
16355000 292.967
16356000 292.967
16357000 292.968
16358000 292.968
16359000 292.968
16360000 292.968
16361000 292.969
16362000 292.968
16363000 292.968
16364000 292.968
16365000 292.967
16366000 292.967
16367000 292.967
16368000 292.967
16369000 292.966
16370000 292.966
16371000 292.967
16372000 292.967
16373000 292.966
16374000 292.966
16375000 292.967
16376000 292.967
16377000 292.966
16378000 292.967
16379000 292.967
16380000 292.967
16381000 292.966
16382000 292.966
16383000 292.966
16384000 292.966
16385000 292.966
16386000 292.966
16387000 292.966
16388000 292.967
16389000 292.967
16390000 292.967
16391000 292.967
16392000 292.967
16393000 292.966
16394000 292.966
16395000 292.966
16396000 292.965
16397000 292.966
16398000 292.966
16399000 292.966
16400000 292.966
16401000 292.966
16402000 292.966
16403000 292.965
16404000 292.965
16405000 292.965
16406000 292.965
16407000 292.965
16408000 292.965
16409000 292.965
16410000 292.965
16411000 292.965
16412000 292.965
16413000 292.965
16414000 292.965
16415000 292.965
16416000 292.964
16417000 292.964
16418000 292.964
16419000 292.965
16420000 292.964
16421000 292.964
16422000 292.964
16423000 292.965
16424000 292.964
16425000 292.964
16426000 292.964
16427000 292.964
16428000 292.965
16429000 292.965
16430000 292.964
16431000 292.965
16432000 292.965
16433000 292.965
16434000 292.965
16435000 292.965
16436000 292.966
16437000 292.966
16438000 292.967
16439000 292.967
16440000 292.966
16441000 292.966
16442000 292.967
16443000 292.967
16444000 292.967
16445000 292.967
16446000 292.967
16447000 292.966
16448000 292.966
16449000 292.966
16450000 292.966
16451000 292.967
16452000 292.967
16453000 292.967
16454000 292.967
16455000 292.966
16456000 292.966
16457000 292.966
16458000 292.966
16459000 292.967
16460000 292.967
16461000 292.967
16462000 292.967
16463000 292.967
16464000 292.967
16465000 292.967
16466000 292.967
16467000 292.967
16468000 292.967
16469000 292.967
16470000 292.967
16471000 292.967
16472000 292.967
16473000 292.968
16474000 292.967
16475000 292.968
16476000 292.968
16477000 292.968
16478000 292.968
16479000 292.968
16480000 292.967
16481000 292.967
16482000 292.967
16483000 292.967
16484000 292.967
16485000 292.967
16486000 292.967
