# Time-averaged data for fix dave
# TimeStep v_massdensity
13600000 0.865592
13601000 0.865592
13602000 0.865592
13603000 0.865592
13604000 0.865592
13605000 0.865592
13606000 0.865592
13607000 0.865592
13608000 0.865592
13609000 0.865592
13610000 0.865592
13611000 0.865592
13612000 0.865592
13613000 0.865592
13614000 0.865592
13615000 0.865592
13616000 0.865592
13617000 0.865592
13618000 0.865592
13619000 0.865592
13620000 0.865592
13621000 0.865592
13622000 0.865592
13623000 0.865592
13624000 0.865592
13625000 0.865592
13626000 0.865592
13627000 0.865592
13628000 0.865592
13629000 0.865592
13630000 0.865592
13631000 0.865592
13632000 0.865592
13633000 0.865592
13634000 0.865592
13635000 0.865592
13636000 0.865592
13637000 0.865592
13638000 0.865592
13639000 0.865592
13640000 0.865592
13641000 0.865592
13642000 0.865592
13643000 0.865592
13644000 0.865592
13645000 0.865592
13646000 0.865592
13647000 0.865592
13648000 0.865592
13649000 0.865592
13650000 0.865592
13651000 0.865592
13652000 0.865592
13653000 0.865592
13654000 0.865592
13655000 0.865592
13656000 0.865592
13657000 0.865592
13658000 0.865592
13659000 0.865592
13660000 0.865592
13661000 0.865592
13662000 0.865592
13663000 0.865592
13664000 0.865592
13665000 0.865592
13666000 0.865592
13667000 0.865592
13668000 0.865592
13669000 0.865592
13670000 0.865592
13671000 0.865592
13672000 0.865592
13673000 0.865592
13674000 0.865592
13675000 0.865592
13676000 0.865592
13677000 0.865592
13678000 0.865592
13679000 0.865592
13680000 0.865592
13681000 0.865592
13682000 0.865592
13683000 0.865592
13684000 0.865592
13685000 0.865592
13686000 0.865592
13687000 0.865592
13688000 0.865592
13689000 0.865592
13690000 0.865592
13691000 0.865592
13692000 0.865592
13693000 0.865592
13694000 0.865592
13695000 0.865592
13696000 0.865592
13697000 0.865592
13698000 0.865592
13699000 0.865592
13700000 0.865592
13701000 0.865592
13702000 0.865592
13703000 0.865592
13704000 0.865592
13705000 0.865592
13706000 0.865592
13707000 0.865592
13708000 0.865592
13709000 0.865592
13710000 0.865592
13711000 0.865592
13712000 0.865592
13713000 0.865592
13714000 0.865592
13715000 0.865592
13716000 0.865592
13717000 0.865592
13718000 0.865592
13719000 0.865592
13720000 0.865592
13721000 0.865592
13722000 0.865592
13723000 0.865592
13724000 0.865592
13725000 0.865592
13726000 0.865592
13727000 0.865592
13728000 0.865592
13729000 0.865592
13730000 0.865592
13731000 0.865592
13732000 0.865592
13733000 0.865592
13734000 0.865592
13735000 0.865592
13736000 0.865592
13737000 0.865592
13738000 0.865592
13739000 0.865592
13740000 0.865592
13741000 0.865592
13742000 0.865592
13743000 0.865592
13744000 0.865592
13745000 0.865592
13746000 0.865592
13747000 0.865592
13748000 0.865592
13749000 0.865592
13750000 0.865592
13751000 0.865592
13752000 0.865592
13753000 0.865592
13754000 0.865592
13755000 0.865592
13756000 0.865592
13757000 0.865592
13758000 0.865592
13759000 0.865592
13760000 0.865592
13761000 0.865592
13762000 0.865592
13763000 0.865592
13764000 0.865592
13765000 0.865592
13766000 0.865592
13767000 0.865592
13768000 0.865592
13769000 0.865592
13770000 0.865592
13771000 0.865592
13772000 0.865592
13773000 0.865592
13774000 0.865592
13775000 0.865592
13776000 0.865592
13777000 0.865592
13778000 0.865592
13779000 0.865592
13780000 0.865592
13781000 0.865592
13782000 0.865592
13783000 0.865592
13784000 0.865592
13785000 0.865592
13786000 0.865592
13787000 0.865592
13788000 0.865592
13789000 0.865592
13790000 0.865592
13791000 0.865592
13792000 0.865592
13793000 0.865592
13794000 0.865592
13795000 0.865592
13796000 0.865592
13797000 0.865592
13798000 0.865592
13799000 0.865592
13800000 0.865592
13801000 0.865592
13802000 0.865592
13803000 0.865592
13804000 0.865592
13805000 0.865592
13806000 0.865592
13807000 0.865592
13808000 0.865592
13809000 0.865592
13810000 0.865592
13811000 0.865592
13812000 0.865592
13813000 0.865592
13814000 0.865592
13815000 0.865592
13816000 0.865592
13817000 0.865592
13818000 0.865592
13819000 0.865592
13820000 0.865592
13821000 0.865592
13822000 0.865592
13823000 0.865592
13824000 0.865592
13825000 0.865592
13826000 0.865592
13827000 0.865592
13828000 0.865592
13829000 0.865592
13830000 0.865592
13831000 0.865592
13832000 0.865592
13833000 0.865592
13834000 0.865592
13835000 0.865592
13836000 0.865592
13837000 0.865592
13838000 0.865592
13839000 0.865592
13840000 0.865592
13841000 0.865592
13842000 0.865592
13843000 0.865592
13844000 0.865592
13845000 0.865592
13846000 0.865592
13847000 0.865592
13848000 0.865592
13849000 0.865592
13850000 0.865592
13851000 0.865592
13852000 0.865592
13853000 0.865592
13854000 0.865592
13855000 0.865592
13856000 0.865592
13857000 0.865592
13858000 0.865592
13859000 0.865592
13860000 0.865592
13861000 0.865592
13862000 0.865592
13863000 0.865592
13864000 0.865592
