# Time-averaged data for fix tave
# TimeStep v_temperature
21500000 292.994
21501000 292.993
21502000 292.993
21503000 292.993
21504000 292.993
21505000 292.993
21506000 292.993
21507000 292.993
21508000 292.993
21509000 292.993
21510000 292.993
21511000 292.993
21512000 292.993
21513000 292.993
21514000 292.992
21515000 292.992
21516000 292.992
21517000 292.992
21518000 292.992
21519000 292.992
21520000 292.992
21521000 292.992
21522000 292.992
21523000 292.993
21524000 292.992
21525000 292.993
21526000 292.992
21527000 292.993
21528000 292.993
21529000 292.993
21530000 292.992
21531000 292.993
21532000 292.993
21533000 292.992
21534000 292.993
21535000 292.993
21536000 292.992
21537000 292.992
21538000 292.992
21539000 292.993
21540000 292.993
21541000 292.992
21542000 292.992
21543000 292.992
21544000 292.993
21545000 292.993
21546000 292.993
21547000 292.992
21548000 292.993
21549000 292.992
21550000 292.992
21551000 292.992
21552000 292.992
21553000 292.992
21554000 292.992
21555000 292.992
21556000 292.992
21557000 292.992
21558000 292.992
21559000 292.992
21560000 292.992
21561000 292.992
21562000 292.992
21563000 292.992
21564000 292.992
21565000 292.992
21566000 292.992
21567000 292.992
21568000 292.992
21569000 292.992
21570000 292.992
21571000 292.991
21572000 292.991
21573000 292.991
21574000 292.991
21575000 292.991
21576000 292.991
21577000 292.991
21578000 292.991
21579000 292.991
21580000 292.991
21581000 292.991
21582000 292.99
21583000 292.99
21584000 292.99
21585000 292.99
21586000 292.991
21587000 292.99
21588000 292.99
21589000 292.99
21590000 292.99
21591000 292.989
21592000 292.989
21593000 292.989
21594000 292.989
21595000 292.989
21596000 292.989
21597000 292.989
21598000 292.989
21599000 292.989
21600000 292.989
21601000 292.99
21602000 292.99
21603000 292.99
21604000 292.989
21605000 292.989
21606000 292.989
21607000 292.989
21608000 292.989
21609000 292.989
21610000 292.989
21611000 292.989
21612000 292.989
21613000 292.989
21614000 292.989
21615000 292.989
21616000 292.988
21617000 292.988
21618000 292.989
21619000 292.989
21620000 292.989
21621000 292.989
21622000 292.989
21623000 292.99
21624000 292.99
21625000 292.991
21626000 292.991
21627000 292.991
21628000 292.99
21629000 292.99
21630000 292.991
21631000 292.991
21632000 292.991
21633000 292.991
21634000 292.99
21635000 292.99
21636000 292.99
21637000 292.99
21638000 292.99
21639000 292.99
21640000 292.99
21641000 292.99
21642000 292.99
21643000 292.99
21644000 292.99
21645000 292.99
21646000 292.99
21647000 292.991
21648000 292.991
21649000 292.991
21650000 292.991
21651000 292.991
21652000 292.991
21653000 292.991
21654000 292.991
21655000 292.991
21656000 292.991
21657000 292.991
21658000 292.991
21659000 292.991
21660000 292.991
21661000 292.99
21662000 292.99
21663000 292.991
21664000 292.991
21665000 292.991
21666000 292.991
21667000 292.991
21668000 292.991
21669000 292.991
21670000 292.991
21671000 292.991
21672000 292.991
21673000 292.991
21674000 292.991
21675000 292.991
21676000 292.991
21677000 292.991
21678000 292.992
21679000 292.992
21680000 292.992
21681000 292.992
21682000 292.992
21683000 292.992
21684000 292.991
21685000 292.991
21686000 292.992
21687000 292.992
21688000 292.992
21689000 292.992
21690000 292.992
21691000 292.992
21692000 292.993
21693000 292.993
21694000 292.994
21695000 292.993
21696000 292.993
21697000 292.994
21698000 292.994
21699000 292.994
21700000 292.994
21701000 292.994
21702000 292.994
21703000 292.995
21704000 292.994
21705000 292.994
21706000 292.995
21707000 292.995
21708000 292.995
21709000 292.995
21710000 292.995
21711000 292.995
21712000 292.996
21713000 292.996
21714000 292.995
21715000 292.996
21716000 292.996
21717000 292.996
21718000 292.996
21719000 292.995
21720000 292.995
21721000 292.995
21722000 292.995
21723000 292.995
21724000 292.996
21725000 292.995
21726000 292.995
21727000 292.995
21728000 292.995
21729000 292.995
21730000 292.995
21731000 292.995
21732000 292.995
21733000 292.995
21734000 292.996
21735000 292.996
21736000 292.996
21737000 292.996
21738000 292.996
21739000 292.996
21740000 292.996
21741000 292.996
21742000 292.996
21743000 292.995
21744000 292.995
21745000 292.996
21746000 292.996
21747000 292.996
21748000 292.995
21749000 292.995
21750000 292.995
21751000 292.995
21752000 292.996
21753000 292.995
21754000 292.995
21755000 292.995
21756000 292.995
21757000 292.994
21758000 292.994
21759000 292.993
21760000 292.993
21761000 292.993
21762000 292.993
21763000 292.993
21764000 292.992
21765000 292.992
21766000 292.992
21767000 292.992
21768000 292.992
21769000 292.992
21770000 292.992
21771000 292.993
21772000 292.993
21773000 292.993
21774000 292.992
21775000 292.992
21776000 292.992
21777000 292.992
21778000 292.992
21779000 292.992
21780000 292.992
21781000 292.992
21782000 292.992
21783000 292.991
21784000 292.992
21785000 292.992
21786000 292.992
21787000 292.992
21788000 292.992
21789000 292.992
21790000 292.992
21791000 292.993
21792000 292.993
21793000 292.993
21794000 292.993
21795000 292.992
21796000 292.993
21797000 292.993
21798000 292.993
21799000 292.993
21800000 292.992
21801000 292.992
21802000 292.992
21803000 292.992
21804000 292.993
21805000 292.993
21806000 292.992
21807000 292.993
21808000 292.992
21809000 292.992
21810000 292.992
21811000 292.992
21812000 292.992
21813000 292.992
21814000 292.991
21815000 292.991
21816000 292.992
21817000 292.992
21818000 292.992
21819000 292.992
21820000 292.993
21821000 292.992
21822000 292.992
21823000 292.992
21824000 292.992
21825000 292.992
21826000 292.992
21827000 292.992
21828000 292.992
21829000 292.993
21830000 292.993
21831000 292.993
21832000 292.993
21833000 292.993
21834000 292.993
21835000 292.993
21836000 292.993
21837000 292.993
21838000 292.994
21839000 292.993
21840000 292.993
21841000 292.993
21842000 292.993
21843000 292.993
21844000 292.993
21845000 292.993
21846000 292.993
21847000 292.993
21848000 292.993
21849000 292.993
21850000 292.993
21851000 292.993
21852000 292.993
21853000 292.993
21854000 292.992
21855000 292.992
21856000 292.992
21857000 292.992
21858000 292.992
21859000 292.992
21860000 292.992
21861000 292.992
21862000 292.992
21863000 292.991
21864000 292.991
21865000 292.991
21866000 292.991
21867000 292.991
21868000 292.991
21869000 292.992
21870000 292.992
21871000 292.992
21872000 292.992
21873000 292.992
21874000 292.992
21875000 292.992
21876000 292.992
21877000 292.992
21878000 292.992
21879000 292.992
21880000 292.992
21881000 292.991
21882000 292.991
21883000 292.991
21884000 292.991
21885000 292.991
21886000 292.991
21887000 292.991
21888000 292.991
21889000 292.991
21890000 292.991
21891000 292.991
21892000 292.991
21893000 292.991
21894000 292.991
21895000 292.991
21896000 292.991
21897000 292.991
21898000 292.991
21899000 292.991
21900000 292.991
21901000 292.992
21902000 292.992
21903000 292.992
21904000 292.992
21905000 292.992
21906000 292.992
21907000 292.993
21908000 292.993
21909000 292.992
21910000 292.992
21911000 292.992
21912000 292.992
21913000 292.992
21914000 292.991
21915000 292.991
21916000 292.991
21917000 292.991
21918000 292.991
21919000 292.991
21920000 292.991
21921000 292.99
21922000 292.99
21923000 292.99
21924000 292.99
21925000 292.99
21926000 292.99
21927000 292.99
21928000 292.99
21929000 292.99
21930000 292.99
21931000 292.99
21932000 292.99
21933000 292.99
21934000 292.99
21935000 292.99
21936000 292.99
21937000 292.99
21938000 292.99
21939000 292.99
21940000 292.99
21941000 292.99
21942000 292.99
21943000 292.99
21944000 292.99
21945000 292.99
21946000 292.99
21947000 292.99
21948000 292.99
21949000 292.99
21950000 292.99
21951000 292.99
21952000 292.989
21953000 292.989
21954000 292.99
21955000 292.989
21956000 292.989
21957000 292.989
21958000 292.989
21959000 292.989
21960000 292.989
21961000 292.989
21962000 292.989
21963000 292.99
21964000 292.99
21965000 292.989
21966000 292.989
21967000 292.989
21968000 292.989
21969000 292.989
21970000 292.989
21971000 292.989
21972000 292.989
21973000 292.988
21974000 292.989
21975000 292.989
21976000 292.989
21977000 292.989
21978000 292.989
21979000 292.988
21980000 292.988
21981000 292.988
21982000 292.988
21983000 292.988
21984000 292.988
21985000 292.988
21986000 292.988
21987000 292.989
21988000 292.988
21989000 292.988
21990000 292.989
21991000 292.989
21992000 292.988
21993000 292.989
21994000 292.989
21995000 292.989
21996000 292.989
21997000 292.989
21998000 292.989
21999000 292.989
22000000 292.989
22001000 292.989
22002000 292.989
22003000 292.989
22004000 292.99
22005000 292.99
22006000 292.99
22007000 292.99
22008000 292.991
22009000 292.991
22010000 292.99
22011000 292.99
22012000 292.99
22013000 292.99
22014000 292.99
22015000 292.991
22016000 292.99
22017000 292.99
22018000 292.99
22019000 292.99
22020000 292.991
22021000 292.991
22022000 292.991
22023000 292.991
22024000 292.991
22025000 292.991
22026000 292.99
22027000 292.99
22028000 292.991
22029000 292.991
22030000 292.991
22031000 292.991
22032000 292.991
22033000 292.991
22034000 292.991
22035000 292.991
22036000 292.991
22037000 292.991
22038000 292.991
22039000 292.991
22040000 292.991
22041000 292.991
22042000 292.991
22043000 292.99
22044000 292.99
22045000 292.99
22046000 292.99
22047000 292.99
22048000 292.99
22049000 292.99
22050000 292.989
22051000 292.989
22052000 292.989
22053000 292.989
22054000 292.989
22055000 292.989
22056000 292.989
22057000 292.989
22058000 292.989
22059000 292.989
22060000 292.989
22061000 292.989
22062000 292.99
22063000 292.99
22064000 292.99
22065000 292.99
22066000 292.99
22067000 292.989
22068000 292.989
22069000 292.989
22070000 292.989
22071000 292.99
22072000 292.99
22073000 292.99
22074000 292.99
22075000 292.99
22076000 292.991
22077000 292.991
22078000 292.991
22079000 292.991
22080000 292.991
22081000 292.991
22082000 292.991
22083000 292.991
22084000 292.99
22085000 292.99
22086000 292.99
22087000 292.991
22088000 292.991
22089000 292.99
22090000 292.99
22091000 292.99
22092000 292.99
22093000 292.99
22094000 292.99
22095000 292.99
22096000 292.991
22097000 292.991
22098000 292.99
22099000 292.991
22100000 292.991
22101000 292.991
22102000 292.992
22103000 292.991
22104000 292.991
22105000 292.991
22106000 292.991
22107000 292.991
22108000 292.991
22109000 292.991
22110000 292.991
22111000 292.991
22112000 292.991
22113000 292.991
22114000 292.991
22115000 292.991
22116000 292.991
22117000 292.991
22118000 292.991
22119000 292.991
22120000 292.991
22121000 292.991
22122000 292.991
22123000 292.991
22124000 292.991
22125000 292.991
22126000 292.992
22127000 292.992
22128000 292.992
22129000 292.992
22130000 292.992
22131000 292.992
22132000 292.992
22133000 292.992
22134000 292.992
22135000 292.992
22136000 292.992
22137000 292.992
22138000 292.992
22139000 292.992
22140000 292.992
22141000 292.992
22142000 292.992
22143000 292.992
22144000 292.992
22145000 292.992
22146000 292.992
22147000 292.992
22148000 292.992
22149000 292.992
22150000 292.992
22151000 292.992
22152000 292.992
22153000 292.992
22154000 292.992
22155000 292.992
22156000 292.992
22157000 292.992
22158000 292.992
22159000 292.992
22160000 292.992
22161000 292.992
22162000 292.993
22163000 292.992
22164000 292.992
22165000 292.992
22166000 292.992
22167000 292.992
22168000 292.991
22169000 292.992
22170000 292.992
22171000 292.992
22172000 292.992
22173000 292.992
22174000 292.992
22175000 292.992
22176000 292.992
22177000 292.992
22178000 292.992
22179000 292.992
22180000 292.992
22181000 292.992
22182000 292.992
22183000 292.992
22184000 292.992
22185000 292.992
22186000 292.992
22187000 292.992
22188000 292.992
22189000 292.993
22190000 292.993
22191000 292.992
22192000 292.992
22193000 292.992
22194000 292.992
22195000 292.992
22196000 292.992
22197000 292.992
22198000 292.992
22199000 292.992
22200000 292.992
22201000 292.992
22202000 292.991
22203000 292.991
22204000 292.991
22205000 292.992
22206000 292.992
22207000 292.991
22208000 292.991
22209000 292.991
22210000 292.991
22211000 292.991
22212000 292.99
22213000 292.99
22214000 292.99
22215000 292.991
22216000 292.991
22217000 292.99
22218000 292.99
22219000 292.99
22220000 292.991
22221000 292.991
22222000 292.99
22223000 292.991
22224000 292.99
22225000 292.99
22226000 292.99
22227000 292.99
22228000 292.99
22229000 292.99
22230000 292.99
22231000 292.99
22232000 292.99
22233000 292.99
22234000 292.99
22235000 292.99
22236000 292.99
22237000 292.99
22238000 292.99
22239000 292.989
22240000 292.989
22241000 292.989
22242000 292.989
22243000 292.989
22244000 292.989
22245000 292.989
22246000 292.989
22247000 292.989
22248000 292.989
22249000 292.989
22250000 292.989
22251000 292.989
22252000 292.989
22253000 292.989
22254000 292.989
22255000 292.989
22256000 292.989
22257000 292.989
22258000 292.989
22259000 292.989
22260000 292.989
22261000 292.989
22262000 292.989
22263000 292.988
22264000 292.988
22265000 292.988
22266000 292.989
22267000 292.989
22268000 292.989
22269000 292.989
22270000 292.989
22271000 292.989
22272000 292.989
22273000 292.989
22274000 292.989
22275000 292.989
22276000 292.989
22277000 292.989
22278000 292.989
22279000 292.989
22280000 292.989
22281000 292.989
22282000 292.989
22283000 292.989
22284000 292.989
22285000 292.989
22286000 292.989
22287000 292.989
22288000 292.989
22289000 292.989
22290000 292.989
22291000 292.988
22292000 292.988
22293000 292.988
22294000 292.988
22295000 292.988
22296000 292.988
22297000 292.988
22298000 292.987
22299000 292.988
22300000 292.988
22301000 292.988
22302000 292.988
22303000 292.988
22304000 292.988
22305000 292.988
22306000 292.988
22307000 292.988
22308000 292.988
22309000 292.988
22310000 292.988
22311000 292.988
22312000 292.988
22313000 292.988
22314000 292.987
22315000 292.987
22316000 292.987
22317000 292.987
22318000 292.988
22319000 292.988
22320000 292.988
22321000 292.987
22322000 292.987
22323000 292.987
22324000 292.986
22325000 292.987
22326000 292.987
22327000 292.987
22328000 292.987
22329000 292.988
22330000 292.988
22331000 292.988
22332000 292.988
22333000 292.988
22334000 292.988
22335000 292.988
22336000 292.988
22337000 292.988
22338000 292.988
22339000 292.988
22340000 292.988
22341000 292.988
22342000 292.988
22343000 292.988
22344000 292.988
22345000 292.988
22346000 292.987
22347000 292.987
22348000 292.987
22349000 292.987
22350000 292.988
22351000 292.988
22352000 292.988
22353000 292.988
22354000 292.987
22355000 292.988
22356000 292.988
22357000 292.988
22358000 292.988
22359000 292.988
22360000 292.988
22361000 292.988
22362000 292.988
22363000 292.988
22364000 292.988
22365000 292.987
22366000 292.987
22367000 292.988
22368000 292.988
22369000 292.987
22370000 292.987
22371000 292.987
22372000 292.987
22373000 292.987
22374000 292.987
22375000 292.988
22376000 292.987
22377000 292.988
22378000 292.988
22379000 292.988
22380000 292.988
22381000 292.988
22382000 292.988
22383000 292.988
22384000 292.988
22385000 292.989
22386000 292.989
22387000 292.989
22388000 292.988
22389000 292.989
22390000 292.988
22391000 292.988
22392000 292.988
22393000 292.988
22394000 292.987
22395000 292.987
22396000 292.987
22397000 292.988
22398000 292.988
22399000 292.988
22400000 292.988
22401000 292.988
22402000 292.989
22403000 292.989
22404000 292.989
22405000 292.99
22406000 292.99
22407000 292.99
22408000 292.99
22409000 292.989
22410000 292.989
22411000 292.99
22412000 292.99
22413000 292.99
22414000 292.989
22415000 292.99
22416000 292.99
22417000 292.99
22418000 292.99
22419000 292.989
22420000 292.989
22421000 292.989
22422000 292.989
22423000 292.989
22424000 292.989
22425000 292.99
22426000 292.99
22427000 292.99
22428000 292.99
22429000 292.99
22430000 292.991
22431000 292.991
22432000 292.991
22433000 292.991
22434000 292.991
22435000 292.99
22436000 292.99
22437000 292.99
22438000 292.99
22439000 292.99
22440000 292.99
22441000 292.99
22442000 292.99
22443000 292.991
22444000 292.991
22445000 292.991
22446000 292.991
22447000 292.991
22448000 292.991
22449000 292.992
22450000 292.992
22451000 292.991
22452000 292.991
22453000 292.991
22454000 292.991
22455000 292.991
22456000 292.991
22457000 292.992
22458000 292.991
22459000 292.991
22460000 292.991
22461000 292.991
22462000 292.991
22463000 292.991
22464000 292.991
22465000 292.991
22466000 292.991
22467000 292.991
22468000 292.991
22469000 292.991
22470000 292.991
22471000 292.991
22472000 292.991
22473000 292.991
22474000 292.991
22475000 292.991
22476000 292.991
22477000 292.991
22478000 292.992
22479000 292.991
22480000 292.991
22481000 292.991
22482000 292.991
22483000 292.991
22484000 292.991
22485000 292.991
22486000 292.991
22487000 292.991
22488000 292.992
22489000 292.992
22490000 292.992
22491000 292.992
22492000 292.993
22493000 292.993
22494000 292.993
22495000 292.993
22496000 292.994
22497000 292.994
22498000 292.994
22499000 292.994
22500000 292.994
22501000 292.994
22502000 292.994
22503000 292.993
22504000 292.994
22505000 292.994
22506000 292.994
22507000 292.994
22508000 292.994
22509000 292.994
22510000 292.994
22511000 292.993
22512000 292.993
22513000 292.993
22514000 292.993
22515000 292.992
22516000 292.993
22517000 292.993
22518000 292.992
22519000 292.993
22520000 292.993
22521000 292.993
22522000 292.993
22523000 292.993
22524000 292.993
22525000 292.993
22526000 292.993
22527000 292.993
22528000 292.993
22529000 292.993
22530000 292.993
22531000 292.993
22532000 292.993
22533000 292.993
22534000 292.993
22535000 292.993
22536000 292.993
22537000 292.993
22538000 292.993
22539000 292.994
22540000 292.993
22541000 292.994
22542000 292.993
22543000 292.993
22544000 292.993
22545000 292.993
22546000 292.993
22547000 292.993
22548000 292.993
22549000 292.993
22550000 292.992
22551000 292.993
22552000 292.993
22553000 292.993
22554000 292.993
22555000 292.993
22556000 292.993
22557000 292.993
22558000 292.993
22559000 292.993
22560000 292.993
22561000 292.993
22562000 292.993
22563000 292.992
22564000 292.992
22565000 292.992
22566000 292.992
22567000 292.992
22568000 292.992
22569000 292.992
22570000 292.992
22571000 292.992
22572000 292.992
22573000 292.992
22574000 292.992
22575000 292.992
22576000 292.992
22577000 292.992
22578000 292.992
22579000 292.992
22580000 292.992
22581000 292.992
22582000 292.992
22583000 292.992
22584000 292.992
22585000 292.992
22586000 292.992
22587000 292.992
22588000 292.992
22589000 292.993
22590000 292.992
22591000 292.992
22592000 292.992
22593000 292.993
22594000 292.992
22595000 292.993
22596000 292.993
22597000 292.993
22598000 292.993
22599000 292.993
22600000 292.992
22601000 292.992
22602000 292.992
22603000 292.992
22604000 292.992
22605000 292.993
22606000 292.993
22607000 292.993
22608000 292.993
22609000 292.993
22610000 292.993
22611000 292.993
22612000 292.993
22613000 292.993
22614000 292.993
22615000 292.993
22616000 292.992
22617000 292.992
22618000 292.992
22619000 292.992
22620000 292.992
22621000 292.992
22622000 292.992
22623000 292.992
22624000 292.992
22625000 292.993
22626000 292.992
22627000 292.992
22628000 292.992
22629000 292.992
22630000 292.992
22631000 292.993
22632000 292.993
22633000 292.993
22634000 292.993
22635000 292.993
22636000 292.994
22637000 292.994
22638000 292.994
22639000 292.994
22640000 292.994
22641000 292.994
22642000 292.994
22643000 292.994
22644000 292.993
22645000 292.994
22646000 292.993
22647000 292.994
22648000 292.994
22649000 292.994
22650000 292.994
22651000 292.995
22652000 292.995
22653000 292.995
22654000 292.995
22655000 292.995
22656000 292.995
22657000 292.994
22658000 292.995
22659000 292.994
22660000 292.994
22661000 292.994
22662000 292.994
22663000 292.994
22664000 292.994
22665000 292.994
22666000 292.994
22667000 292.994
22668000 292.994
22669000 292.994
22670000 292.993
22671000 292.993
22672000 292.993
22673000 292.993
22674000 292.993
22675000 292.993
22676000 292.993
22677000 292.993
22678000 292.993
22679000 292.992
22680000 292.992
22681000 292.993
22682000 292.993
22683000 292.993
22684000 292.993
22685000 292.993
22686000 292.993
22687000 292.993
22688000 292.994
22689000 292.994
22690000 292.994
22691000 292.994
22692000 292.994
22693000 292.995
22694000 292.994
22695000 292.994
22696000 292.994
22697000 292.994
22698000 292.994
22699000 292.994
22700000 292.994
22701000 292.994
22702000 292.994
22703000 292.994
22704000 292.994
22705000 292.994
22706000 292.994
22707000 292.994
22708000 292.995
22709000 292.995
22710000 292.994
22711000 292.994
22712000 292.994
22713000 292.994
22714000 292.994
22715000 292.994
22716000 292.994
22717000 292.994
22718000 292.994
22719000 292.994
22720000 292.994
22721000 292.994
22722000 292.994
22723000 292.994
22724000 292.994
22725000 292.994
22726000 292.994
22727000 292.994
22728000 292.994
22729000 292.994
22730000 292.995
22731000 292.995
22732000 292.995
22733000 292.995
22734000 292.995
22735000 292.995
22736000 292.995
22737000 292.995
22738000 292.995
22739000 292.995
22740000 292.995
22741000 292.995
22742000 292.995
22743000 292.995
22744000 292.995
22745000 292.995
22746000 292.996
22747000 292.996
22748000 292.996
22749000 292.995
22750000 292.995
22751000 292.995
22752000 292.995
22753000 292.995
22754000 292.995
22755000 292.995
22756000 292.995
22757000 292.995
22758000 292.995
22759000 292.995
22760000 292.995
22761000 292.995
22762000 292.996
22763000 292.995
22764000 292.996
22765000 292.995
22766000 292.995
22767000 292.995
22768000 292.995
22769000 292.995
22770000 292.995
22771000 292.995
22772000 292.995
22773000 292.995
22774000 292.995
22775000 292.995
22776000 292.995
22777000 292.995
22778000 292.994
22779000 292.994
22780000 292.994
22781000 292.994
22782000 292.994
22783000 292.994
22784000 292.994
22785000 292.994
22786000 292.994
22787000 292.994
22788000 292.994
22789000 292.994
22790000 292.994
22791000 292.994
22792000 292.994
22793000 292.995
22794000 292.995
22795000 292.995
22796000 292.995
22797000 292.995
22798000 292.995
22799000 292.995
22800000 292.995
22801000 292.995
22802000 292.995
22803000 292.995
22804000 292.995
22805000 292.995
22806000 292.995
22807000 292.996
22808000 292.996
22809000 292.995
22810000 292.995
22811000 292.995
22812000 292.995
22813000 292.995
22814000 292.995
22815000 292.995
22816000 292.995
22817000 292.995
22818000 292.995
22819000 292.994
22820000 292.994
22821000 292.994
22822000 292.994
22823000 292.994
22824000 292.994
22825000 292.994
22826000 292.994
22827000 292.994
22828000 292.994
22829000 292.995
22830000 292.995
22831000 292.995
22832000 292.995
22833000 292.995
22834000 292.994
22835000 292.994
22836000 292.994
22837000 292.995
22838000 292.995
22839000 292.995
22840000 292.995
22841000 292.995
22842000 292.995
22843000 292.995
22844000 292.995
22845000 292.994
22846000 292.994
22847000 292.995
22848000 292.995
22849000 292.994
22850000 292.995
22851000 292.995
22852000 292.995
22853000 292.995
22854000 292.995
22855000 292.995
22856000 292.995
22857000 292.995
22858000 292.995
22859000 292.995
22860000 292.995
22861000 292.995
22862000 292.995
22863000 292.995
22864000 292.995
22865000 292.995
22866000 292.995
22867000 292.995
22868000 292.995
22869000 292.995
22870000 292.996
22871000 292.996
22872000 292.996
22873000 292.996
22874000 292.996
22875000 292.996
22876000 292.996
22877000 292.996
22878000 292.996
22879000 292.997
22880000 292.997
22881000 292.996
22882000 292.996
22883000 292.997
22884000 292.997
22885000 292.997
22886000 292.997
22887000 292.997
22888000 292.997
22889000 292.997
22890000 292.997
22891000 292.997
22892000 292.997
22893000 292.997
22894000 292.997
22895000 292.997
22896000 292.997
22897000 292.996
22898000 292.996
22899000 292.996
22900000 292.996
22901000 292.996
22902000 292.996
22903000 292.996
22904000 292.996
22905000 292.996
22906000 292.996
22907000 292.996
22908000 292.995
22909000 292.995
22910000 292.995
22911000 292.995
22912000 292.995
22913000 292.995
22914000 292.995
22915000 292.995
22916000 292.995
22917000 292.995
22918000 292.995
22919000 292.995
22920000 292.995
22921000 292.995
22922000 292.995
22923000 292.995
22924000 292.995
22925000 292.996
22926000 292.996
22927000 292.996
22928000 292.996
22929000 292.996
22930000 292.996
22931000 292.996
22932000 292.996
22933000 292.996
22934000 292.996
22935000 292.996
22936000 292.995
22937000 292.995
22938000 292.995
22939000 292.995
22940000 292.996
22941000 292.996
22942000 292.996
22943000 292.996
22944000 292.996
22945000 292.996
22946000 292.997
22947000 292.997
22948000 292.997
22949000 292.997
22950000 292.997
22951000 292.997
22952000 292.997
22953000 292.997
22954000 292.997
22955000 292.997
22956000 292.998
22957000 292.997
22958000 292.997
22959000 292.997
22960000 292.997
22961000 292.997
22962000 292.997
22963000 292.997
22964000 292.997
22965000 292.997
22966000 292.998
22967000 292.998
22968000 292.998
22969000 292.998
22970000 292.998
22971000 292.998
22972000 292.998
22973000 292.998
22974000 292.998
22975000 292.998
22976000 292.998
22977000 292.998
22978000 292.998
22979000 292.999
22980000 292.999
22981000 292.999
22982000 292.999
22983000 292.999
22984000 292.998
22985000 292.998
22986000 292.998
22987000 292.998
22988000 292.998
22989000 292.998
22990000 292.998
22991000 292.998
22992000 292.998
22993000 292.998
22994000 292.998
22995000 292.998
22996000 292.998
22997000 292.997
22998000 292.997
22999000 292.997
23000000 292.997
