# Time-averaged data for fix state_variables
# TimeStep c_thermo_temp v_vol v_rho v_etotal v_a v_b v_c
10248000 293.292 110345 0.795309 2499.86 47.9643 47.9643 47.9643
10249000 293.753 110343 0.795328 2520.19 47.9639 47.9639 47.9639
10250000 294.489 110340 0.795348 2520.89 47.9635 47.9635 47.9635
10251000 294.193 110337 0.795367 2544.65 47.9631 47.9631 47.9631
10252000 292.921 110335 0.795386 2519.39 47.9627 47.9627 47.9627
10253000 291.571 110332 0.795405 2470.65 47.9624 47.9624 47.9624
10254000 291.959 110329 0.795425 2491.22 47.962 47.962 47.962
10255000 293.452 110327 0.795444 2535.54 47.9616 47.9616 47.9616
10256000 293.254 110324 0.795463 2524.13 47.9612 47.9612 47.9612
10257000 294.145 110321 0.795483 2553.66 47.9608 47.9608 47.9608
10258000 294.44 110319 0.795502 2554.76 47.9604 47.9604 47.9604
10259000 292.51 110316 0.795521 2495.34 47.96 47.96 47.96
10260000 292.938 110313 0.79554 2515.34 47.9596 47.9596 47.9596
10261000 292.141 110311 0.79556 2514.53 47.9593 47.9593 47.9593
10262000 294.367 110308 0.795579 2567.91 47.9589 47.9589 47.9589
10263000 292.293 110305 0.795598 2498.94 47.9585 47.9585 47.9585
10264000 294.935 110303 0.795618 2545.4 47.9581 47.9581 47.9581
10265000 295.335 110300 0.795637 2552.75 47.9577 47.9577 47.9577
10266000 292.641 110297 0.795656 2459.75 47.9573 47.9573 47.9573
10267000 293.117 110295 0.795675 2472.35 47.9569 47.9569 47.9569
10268000 291.686 110292 0.795695 2456.84 47.9565 47.9565 47.9565
10269000 291.912 110289 0.795714 2478.18 47.9562 47.9562 47.9562
10270000 295.004 110287 0.795733 2578.31 47.9558 47.9558 47.9558
10271000 295.189 110284 0.795753 2570.68 47.9554 47.9554 47.9554
10272000 291.629 110281 0.795772 2485.94 47.955 47.955 47.955
10273000 294.863 110279 0.795791 2585.06 47.9546 47.9546 47.9546
10274000 293.75 110276 0.79581 2554.87 47.9542 47.9542 47.9542
10275000 293.904 110273 0.79583 2546.86 47.9538 47.9538 47.9538
10276000 291.302 110270 0.795849 2500.57 47.9534 47.9534 47.9534
10277000 294.382 110268 0.795868 2582.06 47.9531 47.9531 47.9531
10278000 292.188 110265 0.795888 2522.86 47.9527 47.9527 47.9527
10279000 292.611 110262 0.795907 2524.92 47.9523 47.9523 47.9523
10280000 293.194 110260 0.795926 2535.99 47.9519 47.9519 47.9519
10281000 294.28 110257 0.795945 2575.65 47.9515 47.9515 47.9515
10282000 295.079 110254 0.795965 2594.3 47.9511 47.9511 47.9511
10283000 293.478 110252 0.795984 2554.09 47.9507 47.9507 47.9507
10284000 292.122 110249 0.796003 2504.63 47.9503 47.9503 47.9503
10285000 294.696 110246 0.796023 2562.56 47.95 47.95 47.95
10286000 292.658 110244 0.796042 2492.86 47.9496 47.9496 47.9496
10287000 292.135 110241 0.796061 2499.96 47.9492 47.9492 47.9492
10288000 291.793 110238 0.79608 2510.22 47.9488 47.9488 47.9488
10289000 293.682 110236 0.7961 2538.35 47.9484 47.9484 47.9484
10290000 292.532 110233 0.796119 2533.35 47.948 47.948 47.948
10291000 291.331 110230 0.796138 2510.65 47.9476 47.9476 47.9476
10292000 293.48 110228 0.796158 2547.88 47.9472 47.9472 47.9472
10293000 292.335 110225 0.796177 2521.25 47.9469 47.9469 47.9469
10294000 292.122 110222 0.796196 2515.33 47.9465 47.9465 47.9465
10295000 294.277 110220 0.796216 2589.47 47.9461 47.9461 47.9461
10296000 291.863 110217 0.796235 2524.12 47.9457 47.9457 47.9457
10297000 292.019 110214 0.796254 2531.35 47.9453 47.9453 47.9453
10298000 293.91 110212 0.796274 2572.18 47.9449 47.9449 47.9449
10299000 292.472 110209 0.796293 2560.18 47.9445 47.9445 47.9445
10300000 292.57 110206 0.796312 2546.13 47.9441 47.9441 47.9441
10301000 293.043 110204 0.796331 2554.6 47.9438 47.9438 47.9438
10302000 291.732 110201 0.796351 2524.74 47.9434 47.9434 47.9434
10303000 291.985 110198 0.79637 2507.33 47.943 47.943 47.943
10304000 293.054 110196 0.796389 2558.09 47.9426 47.9426 47.9426
10305000 293.348 110193 0.796409 2568.06 47.9422 47.9422 47.9422
10306000 293.096 110190 0.796428 2577.58 47.9418 47.9418 47.9418
10307000 292.565 110188 0.796447 2546.83 47.9414 47.9414 47.9414
10308000 292.276 110185 0.796467 2531.9 47.941 47.941 47.941
10309000 291.984 110182 0.796486 2521.97 47.9407 47.9407 47.9407
10310000 293.526 110180 0.796505 2551.62 47.9403 47.9403 47.9403
10311000 292.225 110177 0.796525 2519.91 47.9399 47.9399 47.9399
10312000 291.89 110174 0.796544 2526.61 47.9395 47.9395 47.9395
10313000 293.462 110172 0.796563 2544.77 47.9391 47.9391 47.9391
10314000 293.347 110169 0.796582 2542.47 47.9387 47.9387 47.9387
10315000 294.903 110166 0.796602 2564.88 47.9383 47.9383 47.9383
10316000 293.887 110164 0.796621 2558.24 47.9379 47.9379 47.9379
10317000 292.715 110161 0.79664 2529.56 47.9376 47.9376 47.9376
10318000 294.168 110158 0.79666 2573.57 47.9372 47.9372 47.9372
10319000 292.399 110156 0.796679 2508.62 47.9368 47.9368 47.9368
10320000 292.328 110153 0.796698 2497.79 47.9364 47.9364 47.9364
10321000 292.996 110150 0.796718 2525.17 47.936 47.936 47.936
10322000 293.068 110148 0.796737 2538.09 47.9356 47.9356 47.9356
10323000 292.931 110145 0.796756 2542.95 47.9352 47.9352 47.9352
10324000 291.172 110142 0.796776 2482.22 47.9348 47.9348 47.9348
10325000 295.072 110140 0.796795 2560.52 47.9345 47.9345 47.9345
10326000 293.923 110137 0.796814 2530.64 47.9341 47.9341 47.9341
10327000 294.933 110134 0.796834 2541.18 47.9337 47.9337 47.9337
10328000 292.95 110132 0.796853 2512.11 47.9333 47.9333 47.9333
10329000 293.622 110129 0.796872 2526.44 47.9329 47.9329 47.9329
10330000 292.101 110126 0.796892 2484.17 47.9325 47.9325 47.9325
10331000 291.552 110124 0.796911 2480.84 47.9321 47.9321 47.9321
10332000 292.597 110121 0.79693 2516.88 47.9317 47.9317 47.9317
10333000 291.563 110118 0.79695 2478.69 47.9314 47.9314 47.9314
10334000 294.096 110116 0.796969 2547.82 47.931 47.931 47.931
10335000 293.804 110113 0.796988 2543.87 47.9306 47.9306 47.9306
10336000 292.493 110110 0.797008 2523.05 47.9302 47.9302 47.9302
10337000 292.971 110108 0.797027 2533.69 47.9298 47.9298 47.9298
10338000 291.336 110105 0.797046 2475.83 47.9294 47.9294 47.9294
10339000 293.174 110102 0.797066 2498.9 47.929 47.929 47.929
10340000 290.924 110100 0.797085 2475.84 47.9286 47.9286 47.9286
10341000 293.72 110097 0.797104 2545.83 47.9283 47.9283 47.9283
10342000 292.344 110094 0.797124 2513.15 47.9279 47.9279 47.9279
10343000 292.007 110091 0.797143 2504.83 47.9275 47.9275 47.9275
10344000 291.865 110089 0.797162 2507.36 47.9271 47.9271 47.9271
10345000 292.881 110086 0.797182 2532.94 47.9267 47.9267 47.9267
10346000 291.133 110083 0.797201 2496.39 47.9263 47.9263 47.9263
10347000 293.326 110081 0.79722 2544.8 47.9259 47.9259 47.9259
10348000 292.551 110078 0.79724 2550.03 47.9255 47.9255 47.9255
10349000 294.19 110075 0.797259 2568.32 47.9252 47.9252 47.9252
10350000 293.637 110073 0.797278 2530.93 47.9248 47.9248 47.9248
10351000 294.08 110070 0.797298 2545.1 47.9244 47.9244 47.9244
10352000 293.508 110067 0.797317 2546.82 47.924 47.924 47.924
10353000 296.078 110065 0.797336 2573.58 47.9236 47.9236 47.9236
10354000 293.525 110062 0.797356 2530.42 47.9232 47.9232 47.9232
10355000 295.307 110059 0.797375 2579.85 47.9228 47.9228 47.9228
10356000 293.312 110057 0.797394 2525.75 47.9224 47.9224 47.9224
10357000 293.873 110054 0.797414 2528.74 47.9221 47.9221 47.9221
10358000 292.176 110051 0.797433 2488 47.9217 47.9217 47.9217
10359000 293.148 110049 0.797452 2531.38 47.9213 47.9213 47.9213
10360000 292.217 110046 0.797472 2484.68 47.9209 47.9209 47.9209
10361000 292.804 110043 0.797491 2531.62 47.9205 47.9205 47.9205
10362000 294.441 110041 0.79751 2547.03 47.9201 47.9201 47.9201
10363000 293.052 110038 0.79753 2510.59 47.9197 47.9197 47.9197
10364000 292.797 110035 0.797549 2505.24 47.9193 47.9193 47.9193
10365000 294.718 110033 0.797568 2555.11 47.919 47.919 47.919
10366000 293.859 110030 0.797588 2536.95 47.9186 47.9186 47.9186
10367000 294.314 110027 0.797607 2565.42 47.9182 47.9182 47.9182
10368000 292.915 110025 0.797626 2514.49 47.9178 47.9178 47.9178
10369000 293.37 110022 0.797646 2513.37 47.9174 47.9174 47.9174
10370000 294.574 110019 0.797665 2534.31 47.917 47.917 47.917
10371000 290.955 110017 0.797684 2483.87 47.9166 47.9166 47.9166
10372000 293.105 110014 0.797704 2509.47 47.9162 47.9162 47.9162
10373000 293.142 110011 0.797723 2511.94 47.9159 47.9159 47.9159
10374000 293.813 110009 0.797742 2509.43 47.9155 47.9155 47.9155
10375000 293.103 110006 0.797762 2510.52 47.9151 47.9151 47.9151
10376000 293.998 110003 0.797781 2525.5 47.9147 47.9147 47.9147
10377000 294.559 110001 0.797801 2534.55 47.9143 47.9143 47.9143
10378000 294.156 109998 0.79782 2548.35 47.9139 47.9139 47.9139
10379000 292.512 109995 0.797839 2507.32 47.9135 47.9135 47.9135
10380000 294.152 109993 0.797859 2522.98 47.9131 47.9131 47.9131
10381000 295.178 109990 0.797878 2547.26 47.9128 47.9128 47.9128
10382000 295.412 109987 0.797897 2571.66 47.9124 47.9124 47.9124
10383000 294.203 109985 0.797917 2524.22 47.912 47.912 47.912
10384000 292.726 109982 0.797936 2482.08 47.9116 47.9116 47.9116
10385000 291.68 109979 0.797955 2449.38 47.9112 47.9112 47.9112
10386000 292.284 109977 0.797975 2499.81 47.9108 47.9108 47.9108
10387000 291.361 109974 0.797994 2479.81 47.9104 47.9104 47.9104
10388000 293.827 109971 0.798013 2492.97 47.91 47.91 47.91
