# Time-averaged data for fix dave
# TimeStep v_rho
116883000 0.818229
116884000 0.818227
116885000 0.818224
116886000 0.818224
116887000 0.818223
116888000 0.818225
116889000 0.818222
116890000 0.818215
116891000 0.818213
116892000 0.818212
116893000 0.818204
116894000 0.818201
116895000 0.8182
116896000 0.818197
116897000 0.818196
116898000 0.818193
116899000 0.818194
116900000 0.818191
116901000 0.818189
116902000 0.818188
116903000 0.818188
116904000 0.818189
116905000 0.818183
116906000 0.818182
116907000 0.818177
116908000 0.818181
116909000 0.818185
116910000 0.818186
116911000 0.818187
116912000 0.818186
116913000 0.818189
116914000 0.818189
116915000 0.818194
116916000 0.818199
116917000 0.8182
116918000 0.818201
116919000 0.818203
116920000 0.818205
116921000 0.818204
116922000 0.818204
116923000 0.818205
116924000 0.818207
116925000 0.81821
116926000 0.818218
116927000 0.81822
116928000 0.818224
116929000 0.81823
116930000 0.818232
116931000 0.818234
116932000 0.818236
116933000 0.818236
116934000 0.818242
116935000 0.818249
116936000 0.818252
116937000 0.818255
116938000 0.818256
116939000 0.818258
116940000 0.818263
116941000 0.818265
116942000 0.818266
116943000 0.818271
116944000 0.818272
116945000 0.818277
116946000 0.818277
116947000 0.81828
116948000 0.818279
116949000 0.818283
116950000 0.818282
116951000 0.818284
116952000 0.818287
116953000 0.818291
116954000 0.818295
116955000 0.818298
116956000 0.8183
116957000 0.818302
116958000 0.818305
116959000 0.818307
116960000 0.818311
116961000 0.818314
116962000 0.818312
116963000 0.818317
116964000 0.818318
116965000 0.81832
116966000 0.818321
116967000 0.818322
116968000 0.818325
116969000 0.818322
116970000 0.81832
116971000 0.818321
116972000 0.818323
116973000 0.818327
116974000 0.818332
116975000 0.818336
116976000 0.818336
116977000 0.818336
116978000 0.818336
116979000 0.818338
116980000 0.818338
116981000 0.818338
116982000 0.818343
116983000 0.818345
116984000 0.818349
116985000 0.818349
116986000 0.818354
116987000 0.818358
116988000 0.818362
116989000 0.818366
116990000 0.818371
116991000 0.818376
116992000 0.818383
116993000 0.818391
116994000 0.818394
116995000 0.818403
116996000 0.818411
116997000 0.818418
116998000 0.818422
116999000 0.818427
117000000 0.818432
117001000 0.818435
117002000 0.818438
117003000 0.818441
117004000 0.818444
117005000 0.818447
117006000 0.81845
117007000 0.818454
117008000 0.818457
117009000 0.81846
117010000 0.818463
117011000 0.818466
117012000 0.818469
117013000 0.818472
117014000 0.818475
117015000 0.818478
117016000 0.818481
117017000 0.818484
117018000 0.818487
117019000 0.81849
117020000 0.818493
117021000 0.818496
117022000 0.818499
117023000 0.818502
117024000 0.818505
117025000 0.818508
117026000 0.818511
117027000 0.818514
117028000 0.818517
117029000 0.81852
117030000 0.818523
117031000 0.818526
117032000 0.818529
117033000 0.818532
117034000 0.818535
117035000 0.818538
117036000 0.81854
117037000 0.818543
117038000 0.818546
117039000 0.818549
117040000 0.818552
117041000 0.818555
117042000 0.818557
117043000 0.81856
117044000 0.818563
117045000 0.818566
117046000 0.818569
117047000 0.818571
117048000 0.818574
117049000 0.818577
117050000 0.81858
117051000 0.818582
117052000 0.818585
117053000 0.818588
117054000 0.818591
117055000 0.818593
117056000 0.818596
117057000 0.818599
117058000 0.818601
117059000 0.818604
117060000 0.818607
117061000 0.818609
117062000 0.818612
117063000 0.818615
117064000 0.818617
117065000 0.81862
117066000 0.818623
117067000 0.818625
117068000 0.818628
117069000 0.81863
117070000 0.818633
117071000 0.818636
117072000 0.818638
117073000 0.818641
117074000 0.818643
117075000 0.818646
117076000 0.818648
117077000 0.818651
117078000 0.818653
117079000 0.818656
117080000 0.818658
117081000 0.818661
117082000 0.818663
117083000 0.818666
117084000 0.818668
117085000 0.818671
117086000 0.818673
117087000 0.818676
117088000 0.818678
117089000 0.818681
117090000 0.818683
117091000 0.818686
117092000 0.818688
117093000 0.81869
117094000 0.818693
117095000 0.818695
117096000 0.818698
117097000 0.8187
117098000 0.818702
117099000 0.818705
117100000 0.818707
117101000 0.818709
117102000 0.818712
117103000 0.818714
117104000 0.818717
117105000 0.818719
117106000 0.818721
117107000 0.818723
117108000 0.818726
117109000 0.818728
117110000 0.81873
117111000 0.818733
117112000 0.818735
117113000 0.818737
117114000 0.818739
117115000 0.818742
117116000 0.818744
117117000 0.818746
117118000 0.818748
117119000 0.818751
117120000 0.818753
117121000 0.818755
117122000 0.818757
117123000 0.81876
117124000 0.818762
117125000 0.818764
117126000 0.818766
117127000 0.818768
117128000 0.81877
117129000 0.818773
117130000 0.818775
117131000 0.818777
117132000 0.818779
117133000 0.818781
117134000 0.818783
117135000 0.818785
117136000 0.818788
117137000 0.81879
117138000 0.818792
117139000 0.818794
117140000 0.818796
117141000 0.818798
117142000 0.8188
117143000 0.818802
117144000 0.818804
117145000 0.818806
117146000 0.818808
117147000 0.81881
117148000 0.818812
117149000 0.818815
117150000 0.818817
117151000 0.818819
117152000 0.818821
117153000 0.818823
117154000 0.818825
117155000 0.818827
117156000 0.818829
117157000 0.818831
117158000 0.818833
117159000 0.818834
117160000 0.818836
117161000 0.818838
117162000 0.81884
117163000 0.818842
117164000 0.818844
117165000 0.818846
117166000 0.818848
117167000 0.81885
117168000 0.818852
117169000 0.818854
117170000 0.818856
117171000 0.818858
117172000 0.81886
117173000 0.818861
117174000 0.818863
117175000 0.818865
117176000 0.818867
117177000 0.818869
117178000 0.818871
117179000 0.818873
117180000 0.818874
117181000 0.818876
117182000 0.818878
117183000 0.81888
117184000 0.818882
117185000 0.818884
117186000 0.818885
117187000 0.818887
117188000 0.818889
117189000 0.818891
117190000 0.818893
117191000 0.818894
117192000 0.818896
117193000 0.818898
117194000 0.8189
117195000 0.818901
117196000 0.818903
117197000 0.818905
117198000 0.818907
117199000 0.818908
117200000 0.81891
117201000 0.818912
117202000 0.818914
117203000 0.818915
117204000 0.818917
117205000 0.818919
117206000 0.81892
117207000 0.818922
117208000 0.818924
117209000 0.818925
117210000 0.818927
117211000 0.818929
117212000 0.81893
117213000 0.818932
117214000 0.818934
117215000 0.818935
117216000 0.818937
117217000 0.818939
117218000 0.81894
117219000 0.818942
117220000 0.818944
117221000 0.818945
117222000 0.818947
117223000 0.818948
117224000 0.81895
117225000 0.818952
117226000 0.818953
117227000 0.818955
117228000 0.818956
117229000 0.818958
117230000 0.81896
117231000 0.818961
117232000 0.818963
117233000 0.818964
117234000 0.818966
117235000 0.818967
117236000 0.818969
117237000 0.81897
117238000 0.818972
117239000 0.818973
117240000 0.818975
117241000 0.818976
117242000 0.818978
117243000 0.81898
117244000 0.818981
117245000 0.818983
117246000 0.818984
117247000 0.818985
117248000 0.818987
117249000 0.818988
117250000 0.81899
117251000 0.818991
117252000 0.818993
117253000 0.818994
117254000 0.818996
117255000 0.818997
117256000 0.818999
117257000 0.819
117258000 0.819001
117259000 0.819003
117260000 0.819004
117261000 0.819006
117262000 0.819007
117263000 0.819009
117264000 0.81901
117265000 0.819011
117266000 0.819013
117267000 0.819014
117268000 0.819016
117269000 0.819017
117270000 0.819018
117271000 0.81902
117272000 0.819021
117273000 0.819022
117274000 0.819024
117275000 0.819025
117276000 0.819026
117277000 0.819028
117278000 0.819029
117279000 0.81903
117280000 0.819032
117281000 0.819033
117282000 0.819034
117283000 0.819036
117284000 0.819037
117285000 0.819038
117286000 0.81904
117287000 0.819041
117288000 0.819042
117289000 0.819043
117290000 0.819045
117291000 0.819046
117292000 0.819047
117293000 0.819049
117294000 0.81905
117295000 0.819051
117296000 0.819052
117297000 0.819054
117298000 0.819055
117299000 0.819056
117300000 0.819057
117301000 0.819059
117302000 0.81906
117303000 0.819061
117304000 0.819062
117305000 0.819063
117306000 0.819065
117307000 0.819066
117308000 0.819067
117309000 0.819068
117310000 0.819069
117311000 0.819071
117312000 0.819072
117313000 0.819073
117314000 0.819074
117315000 0.819075
117316000 0.819077
117317000 0.819078
117318000 0.819079
117319000 0.81908
117320000 0.819081
117321000 0.819082
117322000 0.819084
117323000 0.819085
117324000 0.819086
117325000 0.819087
117326000 0.819088
117327000 0.819089
117328000 0.81909
117329000 0.819091
117330000 0.819093
117331000 0.819094
117332000 0.819095
117333000 0.819096
117334000 0.819097
117335000 0.819098
117336000 0.819099
117337000 0.8191
117338000 0.819101
117339000 0.819102
117340000 0.819103
117341000 0.819104
117342000 0.819106
117343000 0.819107
117344000 0.819108
117345000 0.819109
117346000 0.81911
117347000 0.819111
117348000 0.819112
117349000 0.819113
117350000 0.819114
117351000 0.819115
117352000 0.819116
117353000 0.819117
117354000 0.819118
117355000 0.819119
117356000 0.81912
117357000 0.819121
117358000 0.819122
117359000 0.819123
117360000 0.819124
117361000 0.819125
117362000 0.819126
117363000 0.819127
117364000 0.819128
117365000 0.819129
117366000 0.81913
117367000 0.819131
117368000 0.819132
117369000 0.819133
117370000 0.819134
117371000 0.819135
117372000 0.819136
117373000 0.819137
117374000 0.819138
117375000 0.819138
117376000 0.819139
117377000 0.81914
117378000 0.819141
117379000 0.819142
117380000 0.819143
117381000 0.819144
117382000 0.819145
117383000 0.819146
117384000 0.819147
117385000 0.819148
117386000 0.819149
117387000 0.819149
117388000 0.81915
117389000 0.819151
117390000 0.819152
117391000 0.819153
117392000 0.819154
117393000 0.819155
117394000 0.819156
117395000 0.819156
117396000 0.819157
117397000 0.819158
117398000 0.819159
117399000 0.81916
117400000 0.819161
117401000 0.819162
117402000 0.819162
117403000 0.819163
117404000 0.819164
117405000 0.819165
117406000 0.819166
117407000 0.819167
117408000 0.819167
117409000 0.819168
117410000 0.819169
117411000 0.81917
117412000 0.819171
117413000 0.819171
117414000 0.819172
117415000 0.819173
117416000 0.819174
117417000 0.819175
117418000 0.819175
117419000 0.819176
117420000 0.819177
117421000 0.819178
117422000 0.819178
117423000 0.819179
117424000 0.81918
117425000 0.819181
117426000 0.819182
117427000 0.819182
117428000 0.819183
117429000 0.819184
117430000 0.819185
117431000 0.819185
117432000 0.819186
117433000 0.819187
117434000 0.819187
117435000 0.819188
117436000 0.819189
117437000 0.81919
117438000 0.81919
117439000 0.819191
117440000 0.819192
117441000 0.819193
117442000 0.819193
117443000 0.819194
117444000 0.819195
117445000 0.819195
117446000 0.819196
117447000 0.819197
117448000 0.819197
117449000 0.819198
117450000 0.819199
117451000 0.819199
117452000 0.8192
117453000 0.819201
117454000 0.819201
117455000 0.819202
117456000 0.819203
117457000 0.819203
117458000 0.819204
117459000 0.819205
117460000 0.819205
117461000 0.819206
117462000 0.819207
117463000 0.819207
117464000 0.819208
117465000 0.819209
117466000 0.819209
117467000 0.81921
117468000 0.819211
117469000 0.819211
117470000 0.819212
117471000 0.819212
117472000 0.819213
117473000 0.819214
117474000 0.819214
117475000 0.819215
117476000 0.819215
117477000 0.819216
117478000 0.819217
117479000 0.819217
117480000 0.819218
117481000 0.819218
117482000 0.819219
117483000 0.81922
117484000 0.81922
117485000 0.819221
117486000 0.819221
117487000 0.819222
117488000 0.819222
117489000 0.819223
117490000 0.819224
117491000 0.819224
117492000 0.819225
117493000 0.819225
117494000 0.819226
117495000 0.819226
117496000 0.819227
117497000 0.819227
117498000 0.819228
117499000 0.819228
117500000 0.819229
117501000 0.81923
117502000 0.81923
117503000 0.819231
117504000 0.819231
117505000 0.819232
117506000 0.819232
117507000 0.819233
117508000 0.819233
117509000 0.819234
117510000 0.819234
117511000 0.819235
117512000 0.819235
117513000 0.819236
117514000 0.819236
117515000 0.819237
117516000 0.819237
117517000 0.819238
117518000 0.819238
117519000 0.819239
117520000 0.819239
117521000 0.81924
117522000 0.81924
117523000 0.81924
117524000 0.819241
117525000 0.819241
117526000 0.819242
117527000 0.819242
117528000 0.819243
117529000 0.819243
117530000 0.819244
117531000 0.819244
117532000 0.819245
117533000 0.819245
117534000 0.819245
117535000 0.819246
117536000 0.819246
117537000 0.819247
117538000 0.819247
117539000 0.819248
117540000 0.819248
117541000 0.819248
117542000 0.819249
117543000 0.819249
117544000 0.81925
117545000 0.81925
